onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.5	1.9482	client_2	8.5625	-4.5	reject	0	-0.1592
8.75	1.9482	client_1	0.5625	7.5	accept	0	-0.2362
14.0	1.9482	client_2	12.5625	-4.5	reject	0	0.1418
19.5	1.9482	client_1	-3.4375	-6.5	reject	0	0.4688
26.0	1.9482	client_1	-7.4375	7.5	accept	0	-0.3132
31.0	1.9482	client_2	-3.4375	5.5	reject	0	0.1798
42.25	1.9482	client_2	-11.4375	-0.5	reject	0	-0.1022
47.25	1.9482	client_1	8.5625	-2.5	accept	0	-0.2322
52.5	1.9482	client_2	0.5625	3.5	reject	0	0.4118
57.5	1.9482	client_1	-15.4375	-2.5	reject	0	-0.1852
63.5	1.9482	client_1	-3.4375	1.5	accept	0	-0.2812
68.25	1.9482	client_2	-3.4375	-6.5	reject	0	-0.1552
74.5	1.9482	client_2	0.5625	1.5	reject	0	0.6918
79.5	1.9482	client_2	-3.4375	-4.5	reject	0	0.9048
84.5	1.9482	client_2	-7.4375	-6.5	reject	0	-0.2612
89.0	1.9482	client_1	-15.4375	3.5	reject	0	0.0498
95.5	1.9482	client_1	-11.4375	-4.5	reject	0	-0.1142
102.5	1.9482	client_2	-7.4375	-2.5	reject	0	-0.1372
108.0	1.9482	client_2	4.5625	-6.5	reject	0	-0.0592
117.0	1.9482	client_1	-7.4375	-2.5	reject	0	0.2728
124.0	1.9482	client_2	-11.4375	-2.5	reject	0	-0.2902
130.25	1.9482	client_1	-11.4375	-6.5	reject	0	-0.1832
139.75	1.9482	client_2	12.5625	-6.5	reject	0	0.5428
146.5	1.9482	client_1	0.5625	-0.5	accept	0	-0.2702
153.5	1.9482	client_2	-7.4375	7.5	accept	0	0.4278
159.25	1.9482	client_1	-3.4375	5.5	accept	0	-0.3392
165.0	1.9482	client_2	-11.4375	5.5	reject	0	0.0468
170.5	1.9482	client_1	4.5625	-6.5	accept	0	0.0038
181.0	1.9482	client_2	4.5625	1.5	accept	0	0.3678
191.25	1.9482	client_1	12.5625	-2.5	accept	0	-0.1522
198.0	1.9482	client_1	12.5625	-6.5	accept	0	-0.2802
203.0	1.9482	client_1	4.5625	3.5	accept	0	-0.3302
213.25	1.9482	client_2	12.5625	5.5	accept	0	0.1788
222.5	1.9482	client_2	0.5625	-4.5	reject	0	0.0538
227.75	1.9482	client_1	4.5625	1.5	accept	0	-0.3242
234.5	1.9482	client_1	0.5625	-6.5	accept	0	-0.3052
241.25	1.9482	client_2	4.5625	-2.5	reject	0	0.3238
246.25	1.9482	client_1	12.5625	3.5	accept	0	-0.2732
251.25	1.9482	client_2	-3.4375	1.5	reject	0	0.5768
261.25	1.9482	client_1	-15.4375	-4.5	reject	0	-0.0932
266.0	1.9482	client_1	8.5625	-4.5	accept	0	0.1778
270.75	1.9482	client_2	-3.4375	7.5	accept	0	0.1768
276.25	1.9482	client_2	12.5625	3.5	accept	0	-0.3252
287.75	1.9482	client_1	8.5625	7.5	accept	0	-0.2262
293.75	1.9482	client_1	-7.4375	-0.5	accept	0	-0.0972
301.5	1.9482	client_1	4.5625	5.5	accept	0	-0.2522
306.75	1.9482	client_1	4.5625	7.5	accept	0	-0.2052
314.75	1.9482	client_1	-7.4375	-6.5	reject	0	-0.0962
319.75	1.9482	client_2	8.5625	-2.5	reject	0	0.2448
328.0	1.9482	client_1	0.5625	5.5	accept	0	-0.2812
333.25	1.9482	client_1	8.5625	3.5	accept	0	-0.3202
339.25	1.9482	client_2	0.5625	-0.5	reject	0	0.5058
345.25	1.9482	client_2	-11.4375	-4.5	reject	0	-0.1402
350.25	1.9482	client_2	-15.4375	-4.5	reject	0	-0.0592
359.25	1.9482	client_2	-7.4375	1.5	reject	0	0.1588
366.5	1.9482	client_1	8.5625	-0.5	accept	0	-0.1762
371.5	1.9482	client_2	4.5625	-0.5	accept	0	0.1898
377.5	1.9482	client_2	8.5625	7.5	accept	0	0.0908
382.25	1.9482	client_1	-15.4375	5.5	reject	0	0.4518
388.75	1.9482	client_1	12.5625	1.5	accept	0	-0.2322
393.5	1.9482	client_2	12.5625	-2.5	accept	0	0.1358
398.0	1.9482	client_1	12.5625	-0.5	accept	0	-0.0142
406.0	1.9482	client_2	-15.4375	3.5	reject	0	-0.1152
413.5	1.9482	client_2	8.5625	5.5	accept	0	-0.1602
