onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
4.75	3.0226	0.8964	0	2.8958	-26.25	client_1	reject	positive
13.25	3.0226	0.1764	0	16.8958	1.75	client_2	accept	negative
20.5	3.0226	0.1494	0	2.8958	-8.25	client_1	reject	negative
26.5	3.0226	-0.1726	0	0.8958	7.75	client_2	reject	positive
34.25	3.0226	0.2464	0	-7.1042	16.75	client_2	accept	positive
41.75	3.0226	-0.0156	0	-16.1042	2.75	client_1	accept	negative
52.5	3.0226	0.0554	0	-16.1042	16.75	client_2	accept	positive
60.5	3.0226	0.0624	0	9.8958	6.75	client_2	reject	negative
66.75	3.0226	0.1024	0	-18.1042	-5.25	client_1	reject	positive
79.25	3.0226	-0.1966	0	-0.1042	-5.25	client_2	reject	positive
85.5	3.0226	-0.1416	0	22.8958	-1.25	client_1	accept	positive
93.75	3.0226	-0.2006	0	-7.1042	-5.25	client_2	reject	positive
100.25	3.0226	0.0074	0	23.8958	-1.25	client_2	accept	negative
106.75	3.0226	0.0684	0	-16.1042	19.75	client_2	accept	positive
116.0	3.0226	0.0484	0	8.8958	9.75	client_2	accept	positive
125.75	3.0226	-0.0906	0	21.8958	1.75	client_2	accept	positive
131.25	3.0226	-0.1136	0	-4.1042	-7.25	client_1	accept	negative
141.0	3.0226	-0.1046	0	3.8958	11.75	client_2	accept	positive
148.0	3.0226	-0.0276	0	-13.1042	-10.25	client_1	reject	positive
154.25	3.0226	-0.1936	0	4.8958	-15.25	client_1	reject	positive
161.25	3.0226	-0.0136	0	1.8958	12.75	client_1	accept	positive
170.75	3.0226	-0.1996	0	2.8958	12.75	client_1	accept	positive
177.5	3.0226	-0.1186	0	1.8958	9.75	client_2	reject	negative
188.25	3.0226	0.1474	0	15.8958	-20.25	client_2	reject	positive
194.5	3.0226	0.0054	0	-0.1042	10.75	client_2	accept	positive
200.75	3.0226	-0.1296	0	-5.1042	15.75	client_2	accept	positive
209.75	3.0226	0.2294	0	4.8958	11.75	client_2	accept	positive
216.5	3.0226	-0.2656	0	11.8958	5.75	client_1	accept	positive
225.25	3.0226	-0.1276	0	4.8958	-15.25	client_2	reject	positive
232.75	3.0226	-0.3316	0	19.8958	2.75	client_1	accept	positive
238.75	3.0226	-0.1576	0	-27.1042	18.75	client_1	accept	positive
246.75	3.0226	-0.1736	0	-8.1042	-15.25	client_2	reject	positive
255.25	3.0226	-0.1036	0	-3.1042	-3.25	client_1	accept	positive
262.25	3.0226	-0.1986	0	-2.1042	-21.25	client_1	reject	positive
269.0	3.0226	-0.3486	0	-25.1042	16.75	client_1	accept	positive
274.5	3.0226	-0.1986	0	14.8958	-24.25	client_1	accept	negative
280.75	3.0226	0.2324	0	-22.1042	8.75	client_1	reject	positive
286.25	3.0226	0.0374	0	-20.1042	-3.25	client_1	reject	positive
293.75	3.0226	-0.2146	0	-11.1042	12.75	client_1	accept	positive
301.25	3.0226	0.3034	0	10.8958	5.75	client_2	reject	negative
308.5	3.0226	0.6064	0	12.8958	-22.25	client_1	reject	positive
316.25	3.0226	0.1204	0	8.8958	4.75	client_2	accept	negative
322.5	3.0226	-0.2636	0	1.8958	7.75	client_2	reject	positive
331.25	3.0226	0.5664	0	-7.1042	0.75	client_1	reject	negative
338.5	3.0226	-0.2526	0	-7.1042	-16.25	client_2	reject	positive
347.0	3.0226	-0.0186	0	-4.1042	-19.25	client_1	reject	positive
357.0	3.0226	0.2464	0	-7.1042	10.75	client_2	accept	negative
363.5	3.0226	0.0654	0	13.8958	-18.25	client_1	reject	negative
