onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.501	1.3749	1.1251	6.0	-1.0	1	n/a
11.25	1.3749	0.2581	6.0	3.0	0	accept
16.5	1.3749	0.1241	-2.0	1.0	0	accept
23.75	1.3749	0.0681	14.0	-7.0	0	accept
31.25	1.3749	0.6221	-10.0	-5.0	0	reject
35.25	1.3749	0.2531	-14.0	-1.0	0	accept
38.75	1.3749	-0.1989	14.0	-3.0	0	accept
44.0	1.3749	-0.2479	10.0	5.0	0	accept
54.0	1.3749	-0.1829	14.0	-5.0	0	accept
57.75	1.3749	-0.0699	-10.0	3.0	0	accept
61.75	1.3749	0.0111	-6.0	5.0	0	accept
66.25	1.3749	0.1021	-6.0	7.0	0	accept
71.25	1.3749	-0.3209	10.0	1.0	0	accept
74.75	1.3749	-0.6849	14.0	3.0	0	accept
80.75	1.3749	0.2611	-14.0	1.0	0	accept
84.5	1.3749	-0.4159	2.0	-3.0	0	accept
88.25	1.3749	0.1981	-6.0	1.0	0	accept
95.0	1.3749	0.2131	-14.0	7.0	0	accept
100.5	1.3749	-0.0149	-10.0	1.0	0	accept
109.5	1.3749	0.0341	-14.0	3.0	0	accept
114.75	1.3749	0.6851	-2.0	-3.0	0	accept
120.5	1.3749	-0.0439	10.0	3.0	0	accept
124.25	1.3749	-0.3299	2.0	7.0	0	accept
131.75	1.3749	0.0711	-2.0	-5.0	0	accept
136.75	1.3749	0.0991	10.0	-5.0	0	accept
142.75	1.3749	-0.3809	2.0	3.0	0	accept
148.25	1.3749	-0.3199	2.0	5.0	0	accept
154.0	1.3749	-0.1099	2.0	1.0	0	accept
160.25	1.3749	-0.1939	-6.0	-3.0	0	reject
164.75	1.3749	1.0241	2.0	-7.0	0	reject
169.0	1.3749	-0.3329	-6.0	-7.0	0	reject
172.75	1.3749	-0.5319	-14.0	-5.0	0	reject
177.25	1.3749	0.0241	-10.0	7.0	0	accept
184.5	1.3749	0.4241	10.0	-3.0	0	accept
191.25	1.3749	0.0091	2.0	-1.0	0	accept
197.25	1.3749	0.1421	6.0	1.0	0	accept
205.25	1.3749	-0.2199	-2.0	5.0	0	accept
209.0	1.3749	-0.5979	6.0	7.0	0	accept
213.0	1.3749	-0.5179	14.0	5.0	0	accept
217.0	1.3749	0.4671	14.0	-1.0	0	accept
226.25	1.3749	0.0591	-10.0	5.0	0	accept
230.5	1.3749	-0.4699	-2.0	7.0	0	accept
234.25	1.3749	0.7771	-14.0	-3.0	0	reject
237.75	1.3749	-0.3759	-14.0	-7.0	0	reject
241.5	1.3749	0.4411	2.0	-5.0	0	accept
246.0	1.3749	1.1251	-10.0	-1.0	1	n/a
253.5	1.3749	-0.2579	-10.0	-3.0	0	reject
264.0	1.3749	-0.3159	10.0	7.0	0	accept
268.25	1.3749	-0.2529	6.0	-3.0	0	accept
276.5	1.3749	-0.5459	-2.0	3.0	0	accept
282.25	1.3749	0.5371	10.0	-7.0	0	accept
289.25	1.3749	0.2191	-6.0	3.0	0	accept
294.5	1.3749	0.4171	6.0	-5.0	0	accept
299.75	1.3749	0.2211	14.0	1.0	0	accept
304.25	1.3749	0.1631	-14.0	5.0	0	accept
310.5	1.3749	-0.2159	-6.0	-5.0	0	reject
314.0	1.3749	0.5211	6.0	-7.0	0	reject
319.5	1.3749	0.5191	10.0	-1.0	0	accept
327.0	1.3749	-0.0849	-2.0	-1.0	0	accept
331.5	1.3749	-0.6209	6.0	5.0	0	accept
335.75	1.3749	-0.0909	-2.0	-7.0	0	reject
343.75	1.3749	-0.0239	-10.0	-7.0	0	reject
348.75	1.3749	0.5011	-6.0	-1.0	0	reject
352.25	1.3749	-0.4949	14.0	7.0	0	accept
