onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
2.252	1.7649	client_1	-9.25	-4.875	accept	0	0.6481
7.503	1.7649	client_1	-13.25	5.125	accept	0	-0.0709
12.002	1.7649	client_2	-13.25	5.125	reject	0	-0.1379
20.503	1.7649	client_1	-5.25	-0.875	accept	0	-0.0159
25.002	1.7649	client_1	10.75	-0.875	accept	0	-0.1819
31.752	1.7649	client_2	6.75	-4.875	reject	0	0.3271
37.002	1.7649	client_1	6.75	-2.875	accept	0	-0.2059
44.252	1.7649	client_1	-13.25	-2.875	reject	0	0.1551
51.752	1.7649	client_2	14.75	-6.875	reject	0	0.0971
59.752	1.7649	client_2	14.75	7.125	accept	0	-0.0529
67.002	1.7649	client_1	-9.25	3.125	reject	0	0.0991
72.002	1.7649	client_2	-5.25	5.125	reject	0	0.0941
78.503	1.7649	client_2	10.75	-0.875	accept	0	0.0681
85.752	1.7649	client_2	-13.25	-6.875	reject	0	0.0651
91.252	1.7649	client_2	-5.25	-6.875	reject	0	0.0111
97.002	1.7649	client_1	2.75	3.125	accept	0	-0.0289
102.252	1.7649	client_1	6.75	1.125	accept	0	-0.2309
109.752	1.7649	client_1	14.75	-4.875	accept	0	-0.0029
120.503	1.7649	client_1	14.75	-2.875	accept	0	-0.0459
127.252	1.7649	client_1	-1.25	3.125	accept	0	-0.2579
132.002	1.7649	client_1	-13.25	1.125	reject	0	-0.0669
137.752	1.7649	client_2	-13.25	3.125	reject	0	0.3331
147.503	1.7649	client_1	-5.25	-4.875	reject	0	0.2601
156.752	1.7649	client_1	2.75	5.125	accept	0	-0.2999
162.752	1.7649	client_1	-1.25	-0.875	accept	0	0.0191
168.252	1.7649	client_2	-1.25	1.125	accept	0	-0.1039
174.252	1.7649	client_2	-9.25	-2.875	reject	0	-0.0569
181.252	1.7649	client_2	-9.25	5.125	reject	0	0.2821
187.252	1.7649	client_2	-1.25	7.125	accept	0	-0.1129
193.002	1.7649	client_2	10.75	1.125	accept	0	0.2501
199.002	1.7649	client_1	-13.25	7.125	reject	0	-0.0959
204.002	1.7649	client_1	6.75	7.125	accept	0	-0.2969
211.252	1.7649	client_2	14.75	-2.875	accept	0	0.1101
219.503	1.7649	client_2	10.75	-2.875	accept	0	-0.0209
224.752	1.7649	client_2	6.75	-0.875	accept	0	-0.1889
233.503	1.7649	client_1	2.75	-0.875	accept	0	0.1261
238.503	1.7649	client_2	-5.25	-0.875	reject	0	0.1041
247.752	1.7649	client_1	6.75	3.125	accept	0	-0.3029
252.503	1.7649	client_2	-1.25	-0.875	reject	0	-0.0959
260.002	1.7649	client_2	14.75	-4.875	reject	0	0.0761
268.252	1.7649	client_2	6.75	7.125	accept	0	-0.1539
273.252	1.7649	client_2	-1.25	5.125	accept	0	-0.1669
278.752	1.7649	client_2	-9.25	-0.875	reject	0	0.0731
285.503	1.7649	client_1	10.75	-4.875	reject	0	0.0431
290.252	1.7649	client_2	-9.25	-4.875	reject	0	0.4331
301.752	1.7649	client_2	6.75	-2.875	accept	0	0.3411
308.002	1.7649	client_1	-1.25	-4.875	reject	0	-0.1889
314.002	1.7649	client_2	-13.25	-4.875	reject	0	-0.0549
322.752	1.7649	client_1	2.75	7.125	accept	0	-0.2909
329.752	1.7649	client_2	2.75	-0.875	reject	0	0.1001
335.252	1.7649	client_1	-1.25	-6.875	reject	0	0.2091
340.252	1.7649	client_1	-13.25	-6.875	reject	0	-0.0319
346.252	1.7649	client_1	2.75	-4.875	accept	0	0.0131
351.252	1.7649	client_1	6.75	-4.875	accept	0	-0.0219
357.002	1.7649	client_2	14.75	5.125	accept	0	-0.0869
362.002	1.7649	client_1	10.75	5.125	accept	0	-0.0079
366.752	1.7649	client_1	14.75	7.125	accept	0	-0.1929
374.252	1.7649	client_1	-1.25	7.125	accept	0	-0.3209
379.752	1.7649	client_2	-9.25	-6.875	reject	0	-0.1209
385.752	1.7649	client_1	-1.25	1.125	accept	0	-0.1429
392.002	1.7649	client_1	-13.25	-0.875	reject	0	0.0411
402.252	1.7649	client_2	-1.25	-2.875	reject	0	0.1371
408.503	1.7649	client_2	-13.25	1.125	reject	0	-0.0109
413.002	1.7649	client_2	-9.25	7.125	accept	0	0.1491
