onset	duration	normalized_rt	gains	losses	missing_trials	outcome
6.252	1.0	0.6038	-14.0	-7.0	0	reject
14.502	1.0	0.0018	-14.0	7.0	0	accept
18.752	1.0	-0.1932	2.0	1.0	0	accept
25.002	1.0	0.0088	-14.0	1.0	0	accept
29.002	1.0	-0.0892	-2.0	3.0	0	accept
32.752	1.0	-0.1912	-2.0	-3.0	0	accept
37.502	1.0	-0.2742	2.0	5.0	0	accept
41.502	1.0	-0.3392	14.0	7.0	0	accept
46.502	1.0	-0.2542	6.0	1.0	0	accept
56.002	1.0	-0.2212	10.0	-5.0	0	accept
59.502	1.0	0.0308	-10.0	-3.0	0	reject
67.002	1.0	-0.1232	10.0	-1.0	0	accept
73.002	1.0	-0.1352	14.0	-1.0	0	accept
76.502	1.0	0.0458	-14.0	-1.0	0	reject
80.002	1.0	-0.1762	6.0	-1.0	0	accept
88.252	1.0	0.0128	-10.0	1.0	0	reject
97.502	1.0	0.0398	-2.0	-5.0	0	accept
105.002	1.0	-0.1412	6.0	3.0	0	accept
109.502	1.0	-0.2122	2.0	7.0	0	accept
115.752	1.0	-0.2912	-14.0	5.0	0	accept
122.252	1.0	0.0308	14.0	-3.0	0	accept
130.502	1.0	0.0088	2.0	-7.0	0	accept
136.752	1.0	-0.2092	-10.0	7.0	0	accept
140.752	1.0	-0.2162	6.0	7.0	0	accept
144.752	1.0	-0.1292	10.0	7.0	0	reject
149.002	1.0	-0.0552	-2.0	1.0	0	accept
154.002	1.0	0.0658	14.0	-5.0	0	reject
157.502	1.0	0.2978	2.0	-5.0	0	reject
161.002	1.0	0.0888	6.0	-5.0	0	reject
166.002	1.0	-0.1152	-6.0	7.0	0	accept
171.752	1.0	-0.0922	-6.0	5.0	0	accept
179.002	1.0	0.1478	-10.0	3.0	0	accept
185.502	1.0	-0.0172	10.0	1.0	0	accept
189.752	1.0	-0.0082	-10.0	5.0	0	accept
195.252	1.0	-0.1872	14.0	5.0	0	accept
200.252	1.0	0.0568	-6.0	-1.0	0	accept
205.502	1.0	0.2458	-14.0	-5.0	0	reject
210.752	1.0	0.0908	-14.0	3.0	0	reject
219.002	1.0	-0.1242	10.0	5.0	0	accept
222.752	1.0	0.0768	-10.0	-5.0	0	reject
226.752	1.0	0.0588	-10.0	-1.0	0	accept
231.752	1.0	0.2808	-6.0	-3.0	0	reject
236.252	1.0	0.4558	6.0	-3.0	0	reject
240.252	1.0	0.0168	10.0	3.0	0	accept
244.752	1.0	0.0128	2.0	3.0	0	accept
251.002	1.0	0.3668	2.0	-1.0	0	reject
256.252	1.0	0.3168	10.0	-3.0	0	reject
263.752	1.0	-0.1422	14.0	-7.0	0	reject
273.252	1.0	-0.1862	-2.0	5.0	0	accept
283.252	1.0	0.3538	-6.0	1.0	0	accept
293.752	1.0	0.0308	-14.0	-3.0	0	reject
298.752	1.0	0.2558	14.0	1.0	0	accept
302.502	1.0	-0.1142	6.0	5.0	0	accept
306.752	1.0	-0.0442	-2.0	7.0	0	accept
310.502	1.0	-0.0982	10.0	-7.0	0	reject
314.252	1.0	-0.0992	6.0	-7.0	0	reject
318.252	1.0	-0.2172	-6.0	-5.0	0	reject
322.502	1.0	-0.1612	-6.0	-7.0	0	reject
327.252	1.0	-0.1612	-2.0	-7.0	0	reject
332.502	1.0	0.0588	-6.0	3.0	0	accept
337.752	1.0	0.2868	2.0	-3.0	0	reject
345.252	1.0	-0.0322	14.0	3.0	0	accept
349.502	1.0	0.7478	-2.0	-1.0	0	accept
354.002	1.0	-0.0452	-10.0	-7.0	0	reject
