onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.752	2.0663	client_2	-1.1875	5.0938	accept	0	-0.2863
9.002	2.0663	client_1	14.8125	5.0938	accept	0	-0.4643
15.252	2.0663	client_2	-9.1875	3.0938	reject	0	0.1347
21.002	2.0663	client_2	6.8125	5.0938	accept	0	-0.1423
27.002	2.0663	client_1	-13.1875	3.0938	reject	0	0.1577
33.752	2.0663	client_2	-5.1875	-0.9062	reject	0	-0.1473
40.002	2.0663	client_2	-5.1875	3.0938	reject	0	-0.0463
45.002	2.0663	client_1	14.8125	-2.9062	accept	0	-0.0503
54.252	2.0663	client_2	2.8125	-2.9062	reject	0	0.2447
59.252	2.0663	client_1	-9.1875	-0.9062	reject	0	-0.0843
64.002	2.0663	client_2	-13.1875	7.0938	reject	0	0.2087
71.502	2.0663	client_2	14.8125	5.0938	accept	0	-0.2613
83.002	2.0663	client_2	-9.1875	1.0938	reject	0	0.0667
88.252	2.0663	client_2	6.8125	-2.9062	reject	0	0.0517
96.252	2.0663	client_1	10.8125	7.0938	accept	0	-0.3403
102.002	2.0663	client_2	6.8125	-6.9062	reject	0	-0.2073
108.502	2.0663	client_1	-5.1875	-6.9062	reject	0	-0.2783
113.002	2.0663	client_2	-5.1875	7.0938	accept	0	-0.2603
119.502	2.0663	client_1	-13.1875	5.0938	reject	0	0.4807
126.502	2.0663	client_2	-13.1875	-6.9062	reject	0	-0.0383
131.752	2.0663	client_2	-9.1875	-4.9062	reject	0	-3.0E-4
136.252	2.0663	client_1	10.8125	-4.9062	accept	0	0.4537
146.752	2.0663	client_2	-9.1875	-0.9062	reject	0	-0.0673
153.002	2.0663	client_2	-1.1875	-0.9062	reject	0	0.7097
157.502	2.0663	client_1	-9.1875	-6.9062	reject	0	-0.0893
165.502	2.0663	client_2	2.8125	1.0938	accept	0	0.4897
171.502	2.0663	client_2	-13.1875	3.0938	reject	0	0.0967
176.002	2.0663	client_1	2.8125	-4.9062	accept	0	0.2417
184.002	2.0663	client_2	10.8125	1.0938	accept	0	0.3417
189.002	2.0663	client_1	-1.1875	5.0938	accept	0	-0.0333
193.752	2.0663	client_2	2.8125	-4.9062	reject	0	-0.0223
199.752	2.0663	client_1	14.8125	-0.9062	accept	0	-0.0333
208.252	2.0663	client_2	10.8125	5.0938	accept	0	-0.2333
216.502	2.0663	client_1	14.8125	-4.9062	accept	0	0.4047
224.252	2.0663	client_1	6.8125	-4.9062	accept	0	0.0667
230.252	2.0663	client_2	-13.1875	-2.9062	reject	0	0.0887
239.002	2.0663	client_1	-1.1875	-4.9062	accept	0	0.0907
245.252	2.0663	client_1	-1.1875	3.0938	accept	0	-0.1413
252.252	2.0663	client_2	2.8125	-0.9062	reject	0	0.8387
256.752	2.0663	client_1	-13.1875	-6.9062	reject	0	0.0157
262.502	2.0663	client_2	2.8125	-6.9062	reject	0	0.2567
271.002	2.0663	client_1	6.8125	-0.9062	accept	0	-0.0643
277.752	2.0663	client_1	2.8125	5.0938	accept	0	-0.1363
282.252	2.0663	client_1	-5.1875	5.0938	accept	0	-0.2733
288.002	2.0663	client_1	2.8125	-0.9062	accept	0	-0.3353
297.002	2.0663	client_1	-5.1875	3.0938	accept	0	-0.3103
308.252	2.0663	client_1	10.8125	-2.9062	accept	0	-0.1543
315.252	2.0663	client_1	-1.1875	-6.9062	accept	0	0.7257
320.252	2.0663	client_1	14.8125	3.0938	accept	0	-0.3423
327.502	2.0663	client_2	-5.1875	1.0938	reject	0	0.0477
333.502	2.0663	client_1	-13.1875	-0.9062	reject	0	0.0517
338.752	2.0663	client_1	-5.1875	-0.9062	accept	0	-0.0483
345.002	2.0663	client_2	10.8125	7.0938	accept	0	-0.1113
349.752	2.0663	client_2	2.8125	5.0938	accept	0	0.0587
354.502	2.0663	client_1	-9.1875	-4.9062	reject	0	-0.2353
362.002	2.0663	client_1	14.8125	-6.9062	accept	0	0.6097
369.002	2.0663	client_1	-1.1875	-0.9062	accept	0	-0.3043
373.502	2.0663	client_2	-13.1875	-4.9062	reject	0	-0.1863
380.002	2.0663	client_1	6.8125	5.0938	accept	0	-0.2473
385.752	2.0663	client_2	-9.1875	7.0938	accept	0	-0.3133
390.252	2.0663	client_2	10.8125	-4.9062	reject	0	0.1887
395.002	2.0663	client_2	6.8125	7.0938	accept	0	-0.4023
404.252	2.0663	client_1	-13.1875	1.0938	reject	0	-0.2173
413.002	2.0663	client_2	2.8125	3.0938	accept	0	-0.2103
