onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.752	1.5041	0.9959	-10.0	-7.0	1	n/a
12.002	1.5041	-0.6831	6.0	5.0	0	accept
18.252	1.5041	-0.1251	-6.0	7.0	0	accept
21.752	1.5041	-0.2931	2.0	-1.0	0	accept
26.502	1.5041	-0.5131	-14.0	-1.0	0	accept
30.752	1.5041	-0.1591	-14.0	-3.0	0	accept
37.002	1.5041	-0.3561	-2.0	-3.0	0	accept
46.502	1.5041	0.2929	2.0	-3.0	0	accept
51.002	1.5041	-0.3391	6.0	1.0	0	accept
55.252	1.5041	0.1639	10.0	-1.0	0	accept
58.752	1.5041	0.0179	14.0	3.0	0	accept
63.252	1.5041	-0.3691	2.0	1.0	0	accept
69.752	1.5041	0.2909	-10.0	3.0	0	reject
78.252	1.5041	-0.1981	-10.0	-1.0	0	reject
81.752	1.5041	0.0379	-6.0	-3.0	0	reject
90.002	1.5041	0.6609	6.0	-5.0	0	accept
95.752	1.5041	0.2199	-10.0	1.0	0	reject
101.002	1.5041	0.7759	-14.0	1.0	0	reject
104.752	1.5041	-0.3591	6.0	3.0	0	accept
109.002	1.5041	0.0399	10.0	5.0	0	accept
117.252	1.5041	0.1819	14.0	-5.0	0	accept
125.752	1.5041	0.9959	-10.0	5.0	1	n/a
134.752	1.5041	-0.4791	14.0	7.0	0	accept
139.002	1.5041	0.3919	2.0	7.0	0	accept
148.252	1.5041	0.1399	-2.0	-5.0	0	reject
156.752	1.5041	0.9959	-6.0	5.0	1	n/a
164.502	1.5041	0.2629	-10.0	7.0	0	accept
168.752	1.5041	0.9959	2.0	-7.0	1	n/a
174.002	1.5041	0.5309	-6.0	1.0	0	reject
177.752	1.5041	0.6559	6.0	-7.0	0	accept
185.002	1.5041	-0.3471	-14.0	5.0	0	reject
189.002	1.5041	-0.0461	2.0	5.0	0	accept
193.752	1.5041	0.5969	10.0	-5.0	0	reject
198.002	1.5041	-0.0261	-10.0	-3.0	0	reject
201.502	1.5041	-0.6851	-14.0	-7.0	0	reject
209.252	1.5041	0.5399	-14.0	3.0	0	reject
213.002	1.5041	0.2359	2.0	-5.0	0	reject
218.252	1.5041	0.6099	-2.0	-1.0	0	accept
222.752	1.5041	0.0419	14.0	-1.0	0	accept
226.502	1.5041	-0.5471	14.0	1.0	0	accept
231.002	1.5041	0.7679	14.0	-3.0	0	accept
235.752	1.5041	0.1509	-10.0	-5.0	0	reject
239.502	1.5041	-0.5831	-6.0	-7.0	0	reject
250.002	1.5041	-0.1441	10.0	3.0	0	accept
254.252	1.5041	0.9959	-2.0	-7.0	1	n/a
258.252	1.5041	-0.0581	-2.0	5.0	0	accept
261.752	1.5041	-0.4841	-2.0	7.0	0	accept
266.002	1.5041	0.3859	-6.0	3.0	0	accept
273.752	1.5041	0.0809	-2.0	1.0	0	reject
282.502	1.5041	-0.7321	14.0	5.0	0	accept
289.502	1.5041	-0.2371	-14.0	7.0	0	accept
296.752	1.5041	0.2079	10.0	-7.0	0	accept
301.502	1.5041	0.6229	-2.0	3.0	0	accept
307.252	1.5041	0.3669	6.0	7.0	0	accept
310.752	1.5041	0.0319	10.0	1.0	0	accept
318.002	1.5041	-0.2631	14.0	-7.0	0	accept
323.752	1.5041	0.1289	6.0	-1.0	0	accept
329.252	1.5041	-0.2051	2.0	3.0	0	accept
335.752	1.5041	0.0809	10.0	-3.0	0	accept
339.502	1.5041	-0.4321	6.0	-3.0	0	accept
344.252	1.5041	-0.4321	-14.0	-5.0	0	reject
347.752	1.5041	-0.4791	-6.0	-5.0	0	reject
353.002	1.5041	0.2499	-6.0	-1.0	0	accept
358.002	1.5041	-0.1871	10.0	7.0	0	accept
