onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
4.002	3.2054	-0.4714	0	0.9167	12.9583	client_1	accept	positive
10.752	3.2054	-0.3224	0	13.9167	3.9583	client_1	accept	positive
16.252	3.2054	-0.5544	0	-10.0833	13.9583	client_2	accept	positive
21.752	3.2054	-0.1564	0	-23.0833	9.9583	client_2	reject	positive
29.002	3.2054	-0.5214	0	27.9167	-1.0417	client_1	accept	positive
39.752	3.2054	-0.2844	0	1.9167	-24.0417	client_1	reject	positive
46.002	3.2054	-0.3974	0	-6.0833	14.9583	client_2	accept	positive
53.252	3.2054	-0.4734	0	-3.0833	13.9583	client_2	accept	positive
59.752	3.2054	0.1556	0	13.9167	-23.0417	client_2	reject	positive
65.502	3.2054	-0.2064	0	1.9167	6.9583	client_1	accept	positive
77.502	3.2054	-0.0344	0	-14.0833	15.9583	client_2	accept	positive
86.252	3.2054	-0.1444	0	-5.0833	14.9583	client_2	accept	positive
94.252	3.2054	0.6556	0	7.9167	-12.0417	client_2	accept	negative
100.752	3.2054	1.0156	0	-9.0833	10.9583	client_2	accept	negative
108.002	3.2054	0.3546	0	1.9167	11.9583	client_2	accept	positive
118.002	3.2054	0.0996	0	-17.0833	9.9583	client_1	accept	positive
123.752	3.2054	0.1436	0	-7.0833	-4.0417	client_1	reject	positive
133.252	3.2054	-0.1094	0	-10.0833	16.9583	client_2	accept	positive
145.752	3.2054	-0.4114	0	12.9167	7.9583	client_2	accept	positive
152.252	3.2054	0.3986	0	-4.0833	11.9583	client_2	accept	positive
158.502	3.2054	0.6476	0	-16.0833	13.9583	client_2	accept	negative
167.752	3.2054	1.0266	0	-20.0833	12.9583	client_1	reject	negative
176.502	3.2054	-0.3724	0	9.9167	3.9583	client_2	accept	negative
182.502	3.2054	0.1856	0	22.9167	0.9583	client_2	accept	positive
190.752	3.2054	-0.2474	0	-8.0833	-14.0417	client_1	reject	positive
201.002	3.2054	-0.3064	0	6.9167	-11.0417	client_1	accept	positive
208.002	3.2054	0.1816	0	13.9167	-17.0417	client_1	accept	positive
219.252	3.2054	0.6166	0	18.9167	-27.0417	client_1	accept	negative
227.252	3.2054	0.1026	0	-11.0833	4.9583	client_1	accept	positive
235.252	3.2054	-0.1994	0	23.9167	-2.0417	client_1	accept	positive
244.502	3.2054	0.0156	0	19.9167	-28.0417	client_1	accept	negative
251.252	3.2054	-0.2374	0	-12.0833	-10.0417	client_1	reject	positive
258.252	3.2054	0.3586	0	-8.0833	10.9583	client_2	accept	negative
265.752	3.2054	-0.0084	0	19.9167	-0.0417	client_2	accept	negative
272.252	3.2054	0.0586	0	-2.0833	-8.0417	client_1	reject	positive
279.002	3.2054	0.1156	0	-0.0833	-10.0417	client_1	reject	positive
286.752	3.2054	-0.3694	0	-16.0833	-6.0417	client_1	reject	positive
293.502	3.2054	-0.4184	0	-3.0833	13.9583	client_1	accept	positive
299.752	3.2054	-0.3364	0	-9.0833	-13.0417	client_2	reject	positive
305.252	3.2054	0.3816	0	-13.0833	6.9583	client_1	accept	positive
314.002	3.2054	-0.5034	0	-19.0833	-3.0417	client_1	reject	positive
325.252	3.2054	-0.2694	0	-22.0833	8.9583	client_1	reject	positive
335.002	3.2054	-0.2534	0	-1.0833	-21.0417	client_2	reject	positive
340.502	3.2054	0.0566	0	21.9167	0.9583	client_2	accept	positive
347.252	3.2054	0.0966	0	16.9167	0.9583	client_2	accept	negative
354.002	3.2054	0.0826	0	11.9167	4.9583	client_2	accept	positive
362.002	3.2054	0.9896	0	-1.0833	-4.0417	client_2	accept	negative
369.252	3.2054	-0.1304	0	0.9167	-23.0417	client_1	reject	positive
