onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
8.002	2.3496	client_1	-10.1875	4.7188	accept	0	-0.3026
14.752	2.3496	client_1	-6.1875	-3.2812	accept	0	0.1234
20.002	2.3496	client_1	-2.1875	4.7188	accept	0	-0.5386
29.752	2.3496	client_2	-2.1875	6.7188	accept	0	-0.6086
37.002	2.3496	client_1	5.8125	0.7188	accept	0	-0.3656
45.752	2.3496	client_1	5.8125	4.7188	accept	0	-0.7476
52.252	2.3496	client_2	13.8125	0.7188	accept	0	0.4364
57.502	2.3496	client_2	-10.1875	6.7188	accept	0	-0.3176
66.752	2.3496	client_2	-2.1875	-3.2812	reject	0	0.8814
71.502	2.3496	client_2	9.8125	-7.2812	reject	0	1.0604
76.752	2.3496	client_1	13.8125	-1.2812	accept	0	0.1384
81.502	2.3496	client_1	-14.1875	6.7188	accept	0	0.0094
86.252	2.3496	client_1	-6.1875	-7.2812	reject	0	-0.0906
92.002	2.3496	client_2	-10.1875	4.7188	reject	0	0.1774
103.252	2.3496	client_1	9.8125	2.7188	accept	0	-0.7356
109.502	2.3496	client_1	1.8125	6.7188	accept	0	-0.3546
116.252	2.3496	client_2	-6.1875	4.7188	accept	0	0.8414
122.502	2.3496	client_1	9.8125	-5.2812	accept	0	0.3004
127.252	2.3496	client_2	-6.1875	-1.2812	reject	0	0.3204
132.252	2.3496	client_2	9.8125	6.7188	accept	0	-0.1986
139.752	2.3496	client_1	13.8125	-7.2812	accept	0	-0.2186
145.002	2.3496	client_1	-2.1875	6.7188	accept	0	-0.6676
149.502	2.3496	client_1	5.8125	6.7188	accept	0	-0.7186
155.502	2.3496	client_1	-10.1875	-1.2812	reject	0	0.3634
161.002	2.3496	client_1	1.8125	-7.2812	accept	0	0.2864
166.002	2.3496	client_2	-2.1875	0.7188	accept	0	0.8364
171.252	2.3496	client_1	-6.1875	2.7188	accept	0	0.1414
177.252	2.3496	client_2	-10.1875	-5.2812	reject	0	-0.2796
182.752	2.3496	client_2	1.8125	0.7188	n/a	1	1.1504
188.752	2.3496	client_2	-14.1875	2.7188	reject	0	-0.0306
199.002	2.3496	client_1	1.8125	4.7188	accept	0	-0.6876
207.252	2.3496	client_1	5.8125	-3.2812	accept	0	-0.3046
212.002	2.3496	client_1	9.8125	-3.2812	accept	0	0.5084
216.753	2.3496	client_1	-10.1875	-5.2812	reject	0	-0.1406
222.252	2.3496	client_2	5.8125	-3.2812	reject	0	0.4204
233.502	2.3496	client_1	9.8125	-1.2812	accept	0	0.2844
240.752	2.3496	client_2	-14.1875	6.7188	reject	0	-0.2056
249.002	2.3496	client_1	13.8125	2.7188	accept	0	-0.5656
253.502	2.3496	client_2	13.8125	-3.2812	accept	0	1.0974
259.252	2.3496	client_2	-14.1875	-3.2812	reject	0	-0.1736
264.252	2.3496	client_1	13.8125	4.7188	accept	0	0.1904
269.002	2.3496	client_2	-14.1875	-5.2812	reject	0	-0.5096
274.752	2.3496	client_2	-2.1875	-1.2812	reject	0	0.7974
285.252	2.3496	client_1	13.8125	0.7188	accept	0	-0.5856
293.002	2.3496	client_2	-6.1875	-7.2812	reject	0	-0.4516
299.252	2.3496	client_1	-10.1875	2.7188	accept	0	1.0534
304.502	2.3496	client_2	5.8125	4.7188	accept	0	-0.4236
310.752	2.3496	client_2	1.8125	2.7188	accept	0	-0.0546
315.502	2.3496	client_2	1.8125	6.7188	accept	0	-0.5416
320.752	2.3496	client_2	13.8125	-1.2812	accept	0	0.0884
327.502	2.3496	client_2	9.8125	-3.2812	accept	0	0.3894
333.002	2.3496	client_1	-14.1875	-5.2812	reject	0	-0.3916
342.752	2.3496	client_2	-10.1875	-7.2812	reject	0	-0.5456
350.752	2.3496	client_2	-6.1875	2.7188	n/a	1	1.1504
355.752	2.3496	client_1	5.8125	2.7188	accept	0	-0.6736
360.752	2.3496	client_1	-2.1875	0.7188	accept	0	0.0384
369.502	2.3496	client_1	-2.1875	-1.2812	accept	0	1.0234
378.002	2.3496	client_2	13.8125	4.7188	accept	0	0.8034
382.502	2.3496	client_1	-10.1875	-7.2812	reject	0	-0.4996
390.002	2.3496	client_1	-6.1875	-5.2812	reject	0	-0.1346
398.252	2.3496	client_2	-6.1875	-5.2812	reject	0	0.0144
403.502	2.3496	client_2	9.8125	0.7188	reject	0	0.3864
408.502	2.3496	client_2	9.8125	-5.2812	reject	0	0.5194
414.002	2.3496	client_2	-14.1875	-1.2812	reject	0	-0.4676
