onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.752	3.1848	0.2242	0	12.6458	-22.5	client_1	reject	positive
10.502	3.1848	-0.4568	0	-9.3542	-13.5	client_1	reject	positive
21.252	3.1848	0.4112	0	3.6458	-14.5	client_1	accept	negative
30.002	3.1848	0.0362	0	-1.3542	9.5	client_2	accept	positive
37.252	3.1848	-0.2078	0	20.6458	1.5	client_1	accept	positive
48.752	3.1848	-0.3778	0	27.6458	-4.5	client_1	accept	positive
57.002	3.1848	0.5312	0	9.6458	-19.5	client_1	reject	positive
64.252	3.1848	0.6792	0	-18.3542	10.5	client_2	reject	positive
75.252	3.1848	0.1572	0	10.6458	8.5	client_2	accept	positive
87.752	3.1848	0.1962	0	17.6458	-26.5	client_2	reject	positive
94.752	3.1848	-0.0238	0	5.6458	7.5	client_2	accept	positive
101.002	3.1848	-0.2338	0	-20.3542	-2.5	client_1	reject	positive
111.752	3.1848	-0.3168	0	11.6458	7.5	client_2	accept	positive
117.252	3.1848	-0.0988	0	-1.3542	-21.5	client_1	reject	positive
124.252	3.1848	0.3082	0	2.6458	5.5	client_2	accept	negative
130.252	3.1848	0.0402	0	-2.3542	7.5	client_2	accept	negative
136.252	3.1848	0.2092	0	2.6458	8.5	client_2	accept	positive
145.002	3.1848	0.2272	0	-6.3542	11.5	client_2	accept	positive
150.502	3.1848	0.0212	0	-7.3542	0.5	client_1	accept	positive
156.252	3.1848	0.0862	0	-3.3542	-2.5	client_1	accept	positive
165.002	3.1848	-0.0978	0	9.6458	8.5	client_2	accept	positive
173.502	3.1848	-0.2508	0	-18.3542	5.5	client_1	reject	positive
180.502	3.1848	0.4092	0	-21.3542	13.5	client_1	accept	positive
191.752	3.1848	-0.1968	0	17.6458	2.5	client_1	accept	positive
198.752	3.1848	-0.4218	0	-7.3542	15.5	client_2	accept	positive
205.002	3.1848	-0.4198	0	-13.3542	12.5	client_2	accept	negative
211.252	3.1848	0.7032	0	-6.3542	0.5	client_1	accept	positive
220.752	3.1848	0.0662	0	-13.3542	-9.5	client_2	reject	positive
227.002	3.1848	-0.1538	0	7.6458	9.5	client_1	accept	positive
234.752	3.1848	-0.2878	0	-21.3542	-1.5	client_2	reject	positive
241.002	3.1848	-0.2718	0	-15.3542	18.5	client_2	accept	positive
248.252	3.1848	-0.2208	0	2.6458	11.5	client_1	accept	positive
254.002	3.1848	-0.4978	0	13.6458	3.5	client_2	accept	positive
261.252	3.1848	0.1952	0	-1.3542	-9.5	client_2	reject	positive
267.752	3.1848	0.1782	0	20.6458	-1.5	client_2	accept	negative
276.752	3.1848	0.2642	0	-4.3542	8.5	client_2	accept	negative
282.752	3.1848	-0.1918	0	-20.3542	7.5	client_1	reject	positive
290.252	3.1848	-0.4408	0	8.6458	5.5	client_2	accept	positive
302.752	3.1848	0.4692	0	23.6458	-2.5	client_2	accept	negative
308.752	3.1848	0.0162	0	14.6458	-18.5	client_1	accept	positive
315.752	3.1848	-0.3628	0	5.6458	10.5	client_2	accept	positive
326.252	3.1848	0.4012	0	7.6458	-17.5	client_1	reject	positive
332.502	3.1848	-0.2198	0	-3.3542	-19.5	client_1	reject	positive
338.252	3.1848	0.3462	0	-22.3542	14.5	client_2	reject	positive
343.752	3.1848	-0.3208	0	11.6458	2.5	client_1	accept	positive
354.002	3.1848	-0.1038	0	-15.3542	-7.5	client_1	reject	positive
360.002	3.1848	-0.2588	0	-14.3542	-8.5	client_1	reject	positive
366.002	3.1848	0.2582	0	-0.3542	-5.5	client_1	accept	positive
