onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.002	1.7783	client_1	-6.1875	6.9375	accept	0	-0.2023
8.002	1.7783	client_1	13.8125	-3.0625	accept	0	-0.0513
13.252	1.7783	client_1	-14.1875	-1.0625	reject	0	0.2037
18.502	1.7783	client_2	-14.1875	6.9375	reject	0	0.3227
25.002	1.7783	client_2	1.8125	-5.0625	reject	0	0.0847
30.502	1.7783	client_2	9.8125	0.9375	reject	0	0.4307
39.252	1.7783	client_2	13.8125	-7.0625	reject	0	0.1767
44.752	1.7783	client_1	9.8125	6.9375	accept	0	-0.2553
49.502	1.7783	client_1	9.8125	-1.0625	accept	0	-0.2063
54.752	1.7783	client_1	-10.1875	6.9375	accept	0	0.0157
66.002	1.7783	client_2	-2.1875	0.9375	accept	0	-0.0873
75.752	1.7783	client_2	-10.1875	-1.0625	reject	0	-0.2183
82.002	1.7783	client_2	1.8125	-7.0625	reject	0	-0.1423
87.752	1.7783	client_2	1.8125	-3.0625	reject	0	-0.2453
94.002	1.7783	client_2	-6.1875	-1.0625	reject	0	-0.2473
99.502	1.7783	client_2	13.8125	-5.0625	n/a	1	1.7217
106.002	1.7783	client_2	13.8125	4.9375	accept	0	0.0187
111.252	1.7783	client_1	13.8125	0.9375	accept	0	-0.2223
119.002	1.7783	client_2	13.8125	6.9375	accept	0	-0.2223
124.002	1.7783	client_2	9.8125	2.9375	accept	0	-0.2633
132.752	1.7783	client_1	9.8125	-7.0625	accept	0	-0.0453
139.752	1.7783	client_1	-6.1875	-5.0625	reject	0	0.1687
145.252	1.7783	client_1	-2.1875	-7.0625	reject	0	0.2567
152.752	1.7783	client_2	-6.1875	4.9375	accept	0	0.1567
157.252	1.7783	client_1	13.8125	-7.0625	accept	0	-0.1653
163.502	1.7783	client_1	-14.1875	6.9375	accept	0	0.2267
168.252	1.7783	client_2	-14.1875	-3.0625	reject	0	0.0137
173.002	1.7783	client_1	5.8125	4.9375	accept	0	0.0517
179.502	1.7783	client_1	5.8125	0.9375	accept	0	-0.0043
187.752	1.7783	client_1	5.8125	-5.0625	accept	0	-0.2183
196.752	1.7783	client_2	-14.1875	4.9375	reject	0	0.0687
204.002	1.7783	client_1	-14.1875	0.9375	reject	0	0.6507
209.752	1.7783	client_1	-6.1875	-7.0625	reject	0	-0.1463
215.502	1.7783	client_1	-6.1875	0.9375	accept	0	0.1677
222.502	1.7783	client_1	-6.1875	2.9375	accept	0	-0.1013
229.752	1.7783	client_2	9.8125	-1.0625	reject	0	-0.1253
235.252	1.7783	client_1	1.8125	4.9375	accept	0	-0.2813
246.752	1.7783	client_2	-6.1875	0.9375	reject	0	1.5237
253.502	1.7783	client_1	9.8125	4.9375	accept	0	-0.2973
258.252	1.7783	client_2	13.8125	0.9375	reject	0	0.1107
263.252	1.7783	client_2	-6.1875	2.9375	reject	0	-0.1183
268.252	1.7783	client_2	-10.1875	0.9375	reject	0	-0.1443
273.002	1.7783	client_1	-14.1875	-3.0625	reject	0	0.1947
278.252	1.7783	client_2	9.8125	-7.0625	reject	0	0.2567
284.252	1.7783	client_1	13.8125	-1.0625	accept	0	-0.1043
289.252	1.7783	client_1	-2.1875	4.9375	accept	0	-0.2053
293.752	1.7783	client_1	13.8125	2.9375	accept	0	-0.3013
299.002	1.7783	client_1	-14.1875	4.9375	reject	0	-0.0623
305.252	1.7783	client_1	5.8125	-3.0625	accept	0	-0.1973
315.752	1.7783	client_2	-2.1875	4.9375	accept	0	-0.1563
324.502	1.7783	client_2	-2.1875	-1.0625	accept	0	0.4317
329.252	1.7783	client_1	-2.1875	2.9375	accept	0	-0.2833
334.252	1.7783	client_1	-10.1875	0.9375	accept	0	0.3477
342.752	1.7783	client_2	-14.1875	-5.0625	reject	0	0.2877
348.002	1.7783	client_2	-10.1875	-5.0625	reject	0	-0.1993
355.002	1.7783	client_1	-14.1875	-5.0625	reject	0	-0.0693
359.752	1.7783	client_1	9.8125	-5.0625	n/a	1	1.7217
366.752	1.7783	client_2	-2.1875	2.9375	reject	0	-0.2493
377.752	1.7783	client_2	-2.1875	-7.0625	reject	0	-0.0593
382.502	1.7783	client_2	-14.1875	0.9375	reject	0	-0.0823
390.252	1.7783	client_2	1.8125	6.9375	accept	0	-0.1163
396.002	1.7783	client_1	1.8125	-1.0625	accept	0	0.0457
402.502	1.7783	client_2	9.8125	4.9375	accept	0	-0.1213
413.252	1.7783	client_2	9.8125	-5.0625	reject	0	0.0057
