onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.502	1.1783	0.3337	2.0	7.0	0	accept
6.502	1.1783	-0.4053	10.0	1.0	0	accept
10.002	1.1783	-0.5303	14.0	1.0	0	accept
15.002	1.1783	-0.2543	-6.0	7.0	0	accept
23.502	1.1783	-0.1893	-6.0	1.0	0	accept
28.002	1.1783	0.5437	-2.0	1.0	0	reject
33.252	1.1783	0.9887	-14.0	-7.0	0	reject
39.252	1.1783	0.3307	14.0	-3.0	0	accept
44.002	1.1783	0.5207	6.0	-3.0	0	accept
48.002	1.1783	0.1807	-6.0	-1.0	0	accept
53.752	1.1783	0.0587	-2.0	-1.0	0	accept
59.752	1.1783	0.0567	-14.0	3.0	0	accept
65.502	1.1783	0.3957	2.0	-5.0	0	accept
70.752	1.1783	-0.1423	10.0	7.0	0	accept
75.502	1.1783	0.2527	14.0	-1.0	0	accept
82.002	1.1783	-0.2173	-2.0	7.0	0	accept
89.752	1.1783	0.1267	2.0	-7.0	0	accept
93.752	1.1783	-0.1713	10.0	-7.0	0	accept
101.502	1.1783	0.4397	-10.0	-3.0	0	reject
105.002	1.1783	0.9877	-14.0	-1.0	0	accept
111.252	1.1783	-0.1703	10.0	3.0	0	accept
115.002	1.1783	-0.4553	14.0	5.0	0	accept
120.002	1.1783	0.3587	6.0	1.0	0	accept
129.002	1.1783	-0.0823	2.0	-3.0	0	accept
135.752	1.1783	0.0127	-6.0	-7.0	0	reject
141.252	1.1783	0.0677	10.0	-3.0	0	accept
145.002	1.1783	1.3217	-2.0	-7.0	1	n/a
151.752	1.1783	-0.3973	10.0	5.0	0	accept
160.752	1.1783	0.1007	6.0	-5.0	0	accept
166.502	1.1783	0.1417	-6.0	5.0	0	accept
170.252	1.1783	-0.2743	-2.0	3.0	0	accept
176.752	1.1783	0.4357	2.0	3.0	0	accept
181.502	1.1783	-0.4213	-10.0	7.0	0	accept
185.752	1.1783	-0.2013	10.0	-1.0	0	accept
189.252	1.1783	-0.2213	10.0	-5.0	0	accept
197.502	1.1783	0.1617	-2.0	-3.0	0	accept
201.252	1.1783	-0.2123	-6.0	3.0	0	accept
207.502	1.1783	-0.1843	2.0	-1.0	0	accept
211.252	1.1783	-0.1453	2.0	1.0	0	accept
216.502	1.1783	0.1217	6.0	-1.0	0	accept
225.752	1.1783	-0.1253	-14.0	-5.0	0	accept
230.502	1.1783	0.2867	-2.0	-5.0	0	accept
234.502	1.1783	0.5657	-6.0	-5.0	0	reject
240.002	1.1783	0.1267	-10.0	1.0	0	accept
244.752	1.1783	-0.1353	-14.0	5.0	0	accept
249.002	1.1783	-0.1473	-2.0	5.0	0	accept
252.502	1.1783	-0.3543	14.0	7.0	0	accept
256.752	1.1783	-0.3223	-14.0	7.0	0	accept
262.002	1.1783	-0.1403	14.0	-5.0	0	accept
267.752	1.1783	-0.3823	-10.0	3.0	0	accept
271.252	1.1783	0.2087	-6.0	-3.0	0	accept
278.752	1.1783	0.1747	-10.0	-5.0	0	reject
289.002	1.1783	-0.0183	2.0	5.0	0	accept
292.752	1.1783	-0.5463	6.0	5.0	0	accept
300.502	1.1783	0.0407	14.0	-7.0	0	accept
304.252	1.1783	0.0297	6.0	-7.0	0	accept
313.252	1.1783	-0.0633	6.0	3.0	0	accept
318.002	1.1783	-0.0473	-14.0	1.0	0	reject
322.252	1.1783	-0.2723	6.0	7.0	0	accept
327.002	1.1783	-0.0043	-10.0	5.0	0	accept
333.502	1.1783	-0.3853	14.0	3.0	0	accept
344.002	1.1783	0.0927	-10.0	-1.0	0	reject
348.252	1.1783	-0.1423	-10.0	-7.0	0	reject
355.752	1.1783	-0.3793	-14.0	-3.0	0	reject
