onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.002	3.0229	0.0461	0	19.2917	0.5625	client_2	accept	negative
11.252	3.0229	0.2591	0	21.2917	-0.4375	client_1	accept	positive
23.502	3.0229	-0.0889	0	12.2917	8.5625	client_2	accept	positive
29.502	3.0229	0.0901	0	-7.7083	-3.4375	client_1	reject	positive
35.002	3.0229	0.1681	0	-14.7083	2.5625	client_1	reject	positive
41.002	3.0229	0.0381	0	1.2917	-11.4375	client_2	reject	positive
49.752	3.0229	-0.0419	0	-4.7083	-6.4375	client_1	reject	positive
62.002	3.0229	-0.0099	0	-14.7083	-7.4375	client_2	reject	positive
68.002	3.0229	0.1291	0	-18.7083	11.5625	client_2	reject	positive
73.752	3.0229	-0.0279	0	-0.7083	-21.4375	client_1	reject	positive
86.252	3.0229	-0.0179	0	10.2917	-14.4375	client_1	reject	negative
93.752	3.0229	0.0171	0	15.2917	4.5625	client_2	accept	positive
101.752	3.0229	0.0841	0	-21.7083	14.5625	client_1	accept	positive
109.252	3.0229	-0.0389	0	-5.7083	12.5625	client_2	accept	positive
117.502	3.0229	-0.3069	0	-12.7083	18.5625	client_1	accept	positive
123.252	3.0229	-0.4499	0	-15.7083	16.5625	client_1	accept	positive
135.002	3.0229	-0.3129	0	22.2917	-1.4375	client_1	accept	positive
141.252	3.0229	-0.2249	0	-8.7083	11.5625	client_2	accept	negative
148.502	3.0229	0.0021	0	-14.7083	-7.4375	client_1	reject	positive
154.002	3.0229	-0.2269	0	-3.7083	-18.4375	client_2	reject	positive
162.002	3.0229	-0.2069	0	11.2917	8.5625	client_2	accept	positive
168.502	3.0229	-0.2329	0	-8.7083	13.5625	client_2	accept	positive
175.002	3.0229	0.3141	0	7.2917	10.5625	client_2	accept	positive
181.252	3.0229	0.4241	0	18.2917	-21.4375	client_1	reject	negative
188.752	3.0229	0.1251	0	-6.7083	10.5625	client_2	accept	negative
195.252	3.0229	-0.1789	0	-1.7083	13.5625	client_2	accept	positive
203.752	3.0229	0.0071	0	9.2917	-13.4375	client_2	reject	positive
210.252	3.0229	0.1541	0	14.2917	-17.4375	client_1	accept	positive
217.252	3.0229	-0.0289	0	-12.7083	1.5625	client_1	reject	positive
224.752	3.0229	-0.1519	0	-10.7083	-11.4375	client_1	reject	positive
231.752	3.0229	0.5231	0	13.2917	-22.4375	client_1	reject	positive
237.253	3.0229	0.0091	0	11.2917	-20.4375	client_1	reject	positive
244.252	3.0229	-0.0239	0	-0.7083	10.5625	client_2	accept	positive
253.752	3.0229	0.0831	0	-4.7083	-0.4375	client_1	accept	positive
259.752	3.0229	-0.1569	0	-3.7083	14.5625	client_2	accept	positive
266.502	3.0229	0.4181	0	1.2917	-23.4375	client_1	reject	positive
276.502	3.0229	0.0341	0	6.2917	7.5625	client_2	accept	positive
282.002	3.0229	-0.1489	0	-17.7083	-4.4375	client_1	reject	positive
289.502	3.0229	-0.1669	0	-13.7083	18.5625	client_2	accept	positive
297.252	3.0229	-0.1499	0	-10.7083	12.5625	client_2	accept	negative
306.002	3.0229	-0.2449	0	7.2917	7.5625	client_1	accept	positive
312.002	3.0229	-0.0679	0	0.2917	7.5625	client_2	accept	negative
318.752	3.0229	-0.1329	0	11.2917	-20.4375	client_2	reject	positive
326.502	3.0229	0.1181	0	-20.7083	13.5625	client_1	accept	positive
332.252	3.0229	0.1641	0	5.2917	11.5625	client_1	accept	positive
340.502	3.0229	0.2391	0	25.2917	-2.4375	client_2	reject	positive
346.502	3.0229	0.2841	0	18.2917	2.5625	client_2	accept	positive
357.252	3.0229	-0.0919	0	-5.7083	-16.4375	client_1	reject	positive
