onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
2.252	3.0022	0.3598	0	6.0625	-11.1042	client_2	reject	positive
11.752	3.0022	0.1048	0	11.0625	-21.1042	client_1	accept	negative
21.002	3.0022	0.0328	0	2.0625	12.8958	client_2	accept	positive
27.002	3.0022	0.1098	0	-13.9375	-9.1042	client_1	reject	positive
33.752	3.0022	-0.2052	0	-17.9375	4.8958	client_1	reject	positive
40.752	3.0022	0.1048	0	0.0625	-5.1042	client_1	accept	positive
46.502	3.0022	-0.2062	0	-9.9375	14.8958	client_1	accept	positive
54.753	3.0022	-0.2812	0	1.0625	12.8958	client_2	accept	positive
60.502	3.0022	0.0118	0	-21.9375	13.8958	client_1	reject	negative
68.002	3.0022	-0.1562	0	25.0625	-2.1042	client_1	accept	positive
75.002	3.0022	0.0978	0	-9.9375	11.8958	client_2	reject	positive
84.002	3.0022	0.0958	0	-13.9375	15.8958	client_2	reject	negative
91.752	3.0022	0.2348	0	19.0625	0.8958	client_2	accept	negative
101.502	3.0022	-0.2142	0	3.0625	12.8958	client_1	accept	positive
108.752	3.0022	-0.0902	0	-7.9375	-15.1042	client_1	reject	positive
115.252	3.0022	0.2048	0	-1.9375	-21.1042	client_1	reject	positive
124.252	3.0022	0.0428	0	18.0625	3.8958	client_2	accept	positive
130.752	3.0022	-0.1292	0	-9.9375	17.8958	client_2	accept	positive
137.752	3.0022	0.0138	0	16.0625	3.8958	client_2	accept	positive
144.002	3.0022	0.2648	0	-5.9375	-0.1042	client_1	reject	negative
149.752	3.0022	0.0438	0	-23.9375	0.8958	client_2	reject	positive
155.502	3.0022	-0.1672	0	-11.9375	12.8958	client_2	accept	negative
168.002	3.0022	0.0178	0	-0.9375	-5.1042	client_1	accept	positive
178.502	3.0022	-0.0432	0	22.0625	1.8958	client_2	accept	positive
190.752	3.0022	0.0228	0	-5.9375	-17.1042	client_1	reject	positive
203.252	3.0022	0.1948	0	14.0625	-23.1042	client_1	accept	negative
210.251	3.0022	0.0468	0	3.0625	-14.1042	client_2	reject	positive
215.752	3.0022	-0.0472	0	-8.9375	11.8958	client_2	reject	positive
225.252	3.0022	-0.1902	0	21.0625	1.8958	client_2	accept	positive
230.752	3.0022	0.4598	0	6.0625	10.8958	client_2	accept	positive
238.252	3.0022	-0.2332	0	-12.9375	18.8958	client_2	accept	positive
247.752	3.0022	0.1848	0	-0.9375	-22.1042	client_2	reject	positive
256.252	3.0022	0.3207	0	14.0625	-18.1042	client_1	reject	negative
262.752	3.0022	-0.1852	0	-20.9375	7.8958	client_1	reject	positive
268.252	3.0022	-0.3202	0	-6.9375	16.8958	client_1	accept	positive
275.252	3.0022	-0.1722	0	7.0625	5.8958	client_2	accept	negative
282.002	3.0022	0.0347	0	17.0625	-26.1042	client_2	reject	positive
288.002	3.0022	0.1238	0	-9.9375	-13.1042	client_1	accept	negative
297.252	3.0022	-0.2102	0	-8.9375	-3.1042	client_1	reject	positive
303.002	3.0022	-0.0922	0	13.0625	5.8958	client_1	accept	positive
309.252	3.0022	-0.1892	0	24.0625	-1.1042	client_1	accept	positive
320.002	3.0022	-0.1372	0	15.0625	-24.1042	client_1	accept	negative
326.002	3.0022	0.0948	0	-16.9375	-6.1042	client_1	accept	negative
331.502	3.0022	0.4748	0	8.0625	-13.1042	client_2	reject	positive
337.002	3.0022	-0.1502	0	4.0625	11.8958	client_2	accept	positive
344.502	3.0022	-0.0142	0	-23.9375	15.8958	client_1	accept	positive
352.002	3.0022	-0.1132	0	11.0625	3.8958	client_2	accept	negative
360.502	3.0022	-0.1482	0	-14.9375	16.8958	client_2	accept	positive
