onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
5.002	3.0745	-0.1865	0	6.4583	11.0833	client_2	reject	negative
17.502	3.0745	-0.1635	0	-7.5417	16.0833	client_2	accept	positive
24.502	3.0745	-0.1225	0	2.4583	-12.9167	client_1	reject	positive
30.502	3.0745	-0.2645	0	3.4583	-25.9167	client_2	reject	positive
39.002	3.0745	0.0055	0	12.4583	-15.9167	client_1	reject	negative
45.752	3.0745	-0.3695	0	-5.5417	13.0833	client_1	accept	positive
58.252	3.0745	-0.3095	0	1.4583	7.0833	client_2	accept	negative
64.002	3.0745	-0.0195	0	1.4583	10.0833	client_2	accept	positive
69.752	3.0745	-0.1425	0	0.4583	-5.9167	client_2	reject	positive
77.252	3.0745	0.2065	0	15.4583	4.0833	client_2	reject	negative
82.752	3.0745	0.1735	0	14.4583	-22.9167	client_1	reject	positive
90.502	3.0745	-0.2315	0	18.4583	-26.9167	client_1	reject	positive
96.002	3.0745	0.2325	0	-5.5417	16.0833	client_2	accept	positive
101.752	3.0745	-0.0425	0	-22.5417	10.0833	client_2	reject	positive
109.502	3.0745	0.1025	0	-10.5417	-11.9167	client_1	accept	negative
118.252	3.0745	0.3815	0	11.4583	-14.9167	client_1	accept	positive
128.252	3.0745	-0.0335	0	6.4583	-28.9167	client_1	reject	positive
136.752	3.0745	-0.1595	0	2.4583	9.0833	client_1	accept	positive
144.002	3.0745	-0.0655	0	-11.5417	0.0833	client_1	reject	positive
151.252	3.0745	0.1615	0	23.4583	-0.9167	client_2	reject	positive
160.002	3.0745	-0.0355	0	-2.5417	9.0833	client_2	reject	positive
166.002	3.0745	-0.2505	0	-16.5417	15.0833	client_2	accept	negative
175.002	3.0745	0.2615	0	-10.5417	18.0833	client_2	reject	negative
181.252	3.0745	0.2545	0	-6.5417	16.0833	client_2	accept	positive
188.502	3.0745	-0.0355	0	2.4583	-24.9167	client_1	reject	positive
195.252	3.0745	0.1265	0	12.4583	5.0833	client_2	reject	negative
202.002	3.0745	-0.1945	0	11.4583	9.0833	client_1	accept	positive
208.252	3.0745	-0.2045	0	3.4583	-25.9167	client_1	reject	positive
218.002	3.0745	0.0545	0	-15.5417	3.0833	client_1	reject	positive
225.252	3.0745	0.1765	0	18.4583	1.0833	client_2	reject	positive
231.002	3.0745	0.0495	0	-16.5417	20.0833	client_1	accept	positive
237.002	3.0745	-0.1285	0	-16.5417	-5.9167	client_1	reject	positive
246.252	3.0745	-0.2255	0	-19.5417	7.0833	client_2	reject	positive
253.752	3.0745	0.1545	0	-0.5417	-4.9167	client_1	reject	negative
260.252	3.0745	-0.0435	0	20.4583	2.0833	client_2	accept	positive
269.252	3.0745	0.3405	0	4.4583	-26.9167	client_2	reject	positive
279.252	3.0745	0.1535	0	16.4583	1.0833	client_2	reject	positive
286.252	3.0745	0.1025	0	-22.5417	15.0833	client_2	reject	positive
292.502	3.0745	0.0625	0	-17.5417	5.0833	client_1	reject	positive
298.502	3.0745	0.2055	0	-11.5417	15.0833	client_2	accept	positive
305.002	3.0745	0.0475	0	-2.5417	-2.9167	client_1	reject	negative
311.752	3.0745	-0.1775	0	24.4583	-1.9167	client_1	reject	negative
320.502	3.0745	0.1015	0	-2.5417	9.0833	client_1	accept	positive
327.502	3.0745	-0.3395	0	14.4583	5.0833	client_2	accept	positive
333.252	3.0745	0.3815	0	-10.5417	4.0833	client_1	accept	positive
343.752	3.0745	-0.2385	0	9.4583	10.0833	client_2	accept	positive
350.252	3.0745	0.5675	0	-1.5417	-20.9167	client_1	reject	positive
359.252	3.0745	-0.3185	0	-21.5417	14.0833	client_1	accept	positive
