onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.752	3.02	-0.297	0	14.375	4.375	client_2	accept	positive
10.252	3.02	-0.215	0	17.375	3.375	client_2	accept	positive
15.752	3.02	0.399	0	12.375	8.375	client_2	accept	positive
22.502	3.02	-0.269	0	11.375	8.375	client_2	accept	positive
28.252	3.02	-0.288	0	-6.625	15.375	client_1	reject	negative
40.752	3.02	0.19	0	-14.625	8.375	client_1	reject	negative
46.252	3.02	0.157	0	-2.625	-19.625	client_1	reject	positive
55.502	3.02	0.34	0	-2.625	-2.625	client_1	accept	positive
61.752	3.02	-0.021	0	11.375	3.375	client_2	accept	negative
68.252	3.02	0.079	0	-10.625	-11.625	client_1	reject	positive
75.252	3.02	0.056	0	6.375	-28.625	client_1	reject	positive
80.752	3.02	0.191	0	-14.625	19.375	client_1	accept	positive
86.252	3.02	0.012	0	-9.625	-12.625	client_2	reject	positive
93.252	3.02	-0.001	0	4.375	-14.625	client_2	reject	positive
102.752	3.02	-0.196	0	23.375	-1.625	client_2	accept	negative
109.752	3.02	0.403	0	-10.625	4.375	client_2	reject	positive
120.502	3.02	0.141	0	-10.625	12.375	client_2	accept	negative
130.752	3.02	-0.047	0	3.375	-7.625	client_1	reject	negative
138.752	3.02	-0.078	0	-5.625	-5.625	client_1	reject	positive
146.502	3.02	0.154	0	-4.625	12.375	client_2	accept	positive
155.252	3.02	0.321	0	7.375	-11.625	client_1	accept	positive
166.502	3.02	-0.232	0	-1.625	-20.625	client_2	reject	positive
176.752	3.02	-0.046	0	-11.625	5.375	client_1	accept	positive
184.002	3.02	-0.23	0	12.375	5.375	client_1	accept	positive
192.002	3.02	0.134	0	-3.625	-6.625	client_1	reject	positive
203.252	3.02	0.072	0	9.375	9.375	client_2	accept	positive
209.752	3.02	-0.171	0	1.375	9.375	client_1	accept	positive
215.752	3.02	-0.323	0	5.375	11.375	client_2	accept	positive
226.752	3.02	-0.052	0	13.375	2.375	client_1	accept	positive
234.002	3.02	-0.095	0	24.375	-1.625	client_1	accept	positive
239.752	3.02	0.159	0	-1.625	-20.625	client_1	reject	positive
246.502	3.02	0.009	0	-17.625	5.375	client_1	reject	positive
255.252	3.02	-0.224	0	-5.625	12.375	client_2	accept	positive
261.752	3.02	-0.115	0	18.375	-26.625	client_1	accept	negative
267.502	3.02	0.17	0	-4.625	-0.625	client_1	reject	negative
273.002	3.02	0.097	0	-12.625	18.375	client_2	accept	positive
283.252	3.02	-0.185	0	12.375	2.375	client_2	accept	negative
288.752	3.02	-0.002	0	-6.625	12.375	client_2	accept	positive
295.252	3.02	-0.25	0	10.375	3.375	client_2	accept	negative
303.252	3.02	-0.169	0	7.375	4.375	client_2	accept	negative
309.002	3.02	-0.058	0	-16.625	19.375	client_2	accept	positive
315.752	3.02	-0.277	0	-14.625	16.375	client_2	accept	positive
321.752	3.02	-0.008	0	8.375	-17.625	client_1	reject	positive
328.502	3.02	0.232	0	-16.625	-5.625	client_1	reject	positive
335.002	3.02	-0.044	0	-6.625	-15.625	client_1	reject	positive
342.252	3.02	0.054	0	-10.625	-0.625	client_2	reject	positive
350.502	3.02	-0.227	0	-2.625	-7.625	client_1	reject	positive
356.252	3.02	0.751	0	-8.625	2.375	client_2	accept	negative
