onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.502	3.0295	-0.2545	0	-13.2083	7.6667	client_1	accept	positive
9.502	3.0295	-0.0335	0	-5.2083	-5.3333	client_1	reject	positive
16.252	3.0295	-0.2275	0	2.7917	8.6667	client_2	accept	positive
26.752	3.0295	-0.0645	0	-11.2083	16.6667	client_2	accept	positive
32.752	3.0295	-0.1995	0	4.7917	-14.3333	client_1	reject	positive
38.253	3.0295	-0.1745	0	-6.2083	0.6667	client_1	reject	negative
45.502	3.0295	-0.1095	0	-6.2083	-15.3333	client_1	accept	negative
51.002	3.0295	-0.2995	0	-0.2083	12.6667	client_2	accept	positive
56.752	3.0295	-0.1515	0	0.7917	8.6667	client_2	accept	positive
64.002	3.0295	0.1885	0	-9.2083	10.6667	client_2	accept	negative
76.502	3.0295	-0.1715	0	3.7917	5.6667	client_1	accept	positive
88.002	3.0295	-0.2905	0	-7.2083	12.6667	client_2	accept	positive
93.502	3.0295	-0.0925	0	-0.2083	-21.3333	client_2	reject	positive
101.502	3.0295	0.1435	0	-16.2083	-5.3333	client_1	reject	positive
108.252	3.0295	0.1495	0	10.7917	7.6667	client_1	accept	positive
117.502	3.0295	-0.0655	0	20.7917	-23.3333	client_1	accept	positive
124.502	3.0295	-0.2135	0	7.7917	-29.3333	client_1	reject	positive
131.252	3.0295	0.1445	0	-14.2083	12.6667	client_2	accept	negative
139.252	3.0295	0.5525	0	-15.2083	8.6667	client_1	reject	negative
145.252	3.0295	-0.0545	0	-10.2083	-11.3333	client_1	reject	positive
151.752	3.0295	-0.2465	0	8.7917	5.6667	client_2	accept	positive
159.252	3.0295	-0.2485	0	-1.2083	7.6667	client_2	accept	negative
165.002	3.0295	-0.1415	0	-15.2083	-6.3333	client_2	reject	positive
172.502	3.0295	-0.0785	0	3.7917	-13.3333	client_1	reject	positive
183.252	3.0295	0.6855	0	-19.2083	-2.3333	client_1	reject	positive
195.002	3.0295	0.4575	0	1.7917	6.6667	client_2	accept	negative
202.252	3.0295	0.5675	0	4.7917	-8.3333	client_2	accept	negative
209.002	3.0295	-0.0275	0	16.7917	-25.3333	client_1	reject	positive
217.753	3.0295	-0.1935	0	-21.2083	8.6667	client_1	reject	positive
223.502	3.0295	0.0165	0	20.7917	-1.3333	client_1	accept	positive
229.002	3.0295	0.0955	0	-6.2083	14.6667	client_2	accept	positive
237.002	3.0295	-0.1315	0	29.7917	-2.3333	client_2	accept	positive
246.502	3.0295	0.0035	0	-4.2083	-6.3333	client_2	reject	positive
253.502	3.0295	0.5585	0	8.7917	-12.3333	client_2	reject	positive
259.752	3.0295	0.4285	0	-12.2083	17.6667	client_2	accept	positive
266.502	3.0295	-0.0125	0	8.7917	8.6667	client_1	accept	positive
272.752	3.0295	0.0735	0	-1.2083	12.6667	client_2	accept	positive
281.752	3.0295	-0.0415	0	-18.2083	6.6667	client_1	reject	positive
287.752	3.0295	0.1025	0	12.7917	-16.3333	client_1	accept	positive
297.002	3.0295	-0.0545	0	3.7917	5.6667	client_2	reject	positive
302.502	3.0295	-0.1885	0	-13.2083	14.6667	client_2	accept	positive
308.002	3.0295	0.0875	0	27.7917	-1.3333	client_1	reject	negative
317.002	3.0295	-0.0055	0	-10.2083	-0.3333	client_2	reject	positive
325.752	3.0295	-0.2515	0	4.7917	10.6667	client_2	accept	positive
331.252	3.0295	-0.1835	0	28.7917	-4.3333	client_2	accept	negative
339.002	3.0295	-0.1065	0	-5.2083	-0.3333	client_1	reject	negative
348.752	3.0295	-0.0295	0	-15.2083	-6.3333	client_1	reject	positive
357.502	3.0295	0.0905	0	23.7917	-0.3333	client_1	accept	positive
