onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.752	2.0644	client_1	-6.0625	-7.0	reject	0	0.0596
11.252	2.0644	client_2	13.9375	-5.0	reject	0	0.1646
19.752	2.0644	client_1	9.9375	5.0	accept	0	-0.0724
24.253	2.0644	client_2	-14.0625	1.0	reject	0	-0.2194
31.752	2.0644	client_2	1.9375	-1.0	reject	0	0.0386
36.752	2.0644	client_2	-14.0625	5.0	reject	0	-0.2384
45.002	2.0644	client_2	-10.0625	-5.0	reject	0	-0.1774
49.502	2.0644	client_2	-14.0625	-7.0	reject	0	0.1126
55.502	2.0644	client_1	-6.0625	1.0	accept	0	0.7346
60.252	2.0644	client_2	5.9375	1.0	accept	0	0.3576
65.503	2.0644	client_2	5.9375	-5.0	reject	0	0.2586
70.002	2.0644	client_2	1.9375	-5.0	reject	0	-0.0684
75.002	2.0644	client_1	-2.0625	-5.0	accept	0	-0.3364
79.502	2.0644	client_2	5.9375	5.0	accept	0	-0.1174
88.002	2.0644	client_2	5.9375	-3.0	reject	0	-0.1284
94.502	2.0644	client_1	-10.0625	5.0	accept	0	-0.1654
99.252	2.0644	client_1	-2.0625	-3.0	reject	0	-0.0404
106.502	2.0644	client_2	-10.0625	1.0	reject	0	0.5166
111.254	2.0644	client_1	5.9375	5.0	accept	0	-0.1594
120.502	2.0644	client_2	9.9375	5.0	accept	0	-0.1044
125.502	2.0644	client_2	9.9375	1.0	accept	0	0.3716
134.752	2.0644	client_1	-2.0625	3.0	accept	0	0.2236
141.503	2.0644	client_1	5.9375	-1.0	accept	0	0.1166
149.752	2.0644	client_1	13.9375	7.0	accept	0	-0.2724
157.252	2.0644	client_1	-6.0625	-1.0	accept	0	-0.3744
166.252	2.0644	client_1	1.9375	-3.0	accept	0	0.1116
175.252	2.0644	client_1	-10.0625	-7.0	reject	0	-0.2004
180.002	2.0644	client_2	13.9375	1.0	accept	0	-0.0434
185.002	2.0644	client_2	9.9375	-1.0	accept	0	0.1096
190.252	2.0644	client_2	-10.0625	3.0	reject	0	-0.1264
195.502	2.0644	client_1	-2.0625	5.0	accept	0	-0.5704
200.502	2.0644	client_1	-6.0625	7.0	reject	0	-0.3164
206.752	2.0644	client_2	13.9375	-1.0	accept	0	-0.1684
215.502	2.0644	client_1	-2.0625	1.0	accept	0	-0.5314
222.002	2.0644	client_2	-2.0625	3.0	reject	0	-0.2934
229.502	2.0644	client_2	-10.0625	5.0	reject	0	0.1866
234.257	2.0644	client_1	-6.0625	-5.0	reject	0	0.9756
242.002	2.0644	client_2	13.9375	3.0	accept	0	0.1986
250.509	2.0644	client_2	-10.0625	-7.0	reject	0	0.5156
256.752	2.0644	client_1	-6.0625	5.0	accept	0	-0.3064
262.002	2.0644	client_2	-10.0625	7.0	accept	0	-0.2654
267.502	2.0644	client_2	1.9375	7.0	accept	0	-0.2744
272.252	2.0644	client_1	1.9375	5.0	accept	0	-0.2844
281.502	2.0644	client_1	13.9375	-3.0	accept	0	0.2856
287.252	2.0644	client_2	-2.0625	-7.0	reject	0	-0.1304
292.002	2.0644	client_1	1.9375	-7.0	accept	0	0.2846
298.752	2.0644	client_2	-10.0625	-3.0	reject	0	-0.1944
303.252	2.0644	client_2	-14.0625	-5.0	reject	0	-0.1174
309.252	2.0644	client_1	1.9375	7.0	accept	0	0.2186
315.502	2.0644	client_1	-10.0625	1.0	accept	0	0.9226
326.252	2.0644	client_1	9.9375	1.0	accept	0	-0.0174
331.002	2.0644	client_1	5.9375	3.0	accept	0	-0.3414
342.502	2.0644	client_2	9.9375	-7.0	reject	0	0.4116
352.002	2.0644	client_2	5.9375	7.0	accept	0	-0.0534
357.752	2.0644	client_1	9.9375	-5.0	accept	0	-0.2324
363.002	2.0644	client_1	9.9375	-3.0	accept	0	-0.1334
369.002	2.0644	client_2	1.9375	1.0	accept	0	0.1816
374.002	2.0644	client_1	1.9375	-1.0	accept	0	-0.1664
379.002	2.0644	client_1	13.9375	1.0	accept	0	0.0266
386.002	2.0644	client_2	-14.0625	7.0	reject	0	0.0396
393.252	2.0644	client_1	-14.0625	-1.0	reject	0	-0.1214
399.502	2.0644	client_2	-2.0625	1.0	reject	0	-0.1004
406.002	2.0644	client_1	-10.0625	-5.0	reject	0	0.0406
413.002	2.0644	client_1	5.9375	-7.0	n/a	1	1.4356
