onset	duration	normalized_rt	gains	losses	missing_trials	outcome
4.752	1.4793	0.3867	-14.0	3.0	0	reject
12.002	1.4793	0.8677	10.0	1.0	0	accept
17.502	1.4793	0.1067	-2.0	1.0	0	accept
22.502	1.4793	0.7057	2.0	-3.0	0	reject
26.502	1.4793	0.7107	6.0	1.0	0	accept
32.002	1.4793	0.8227	-14.0	1.0	0	reject
37.002	1.4793	0.8317	-10.0	-7.0	0	reject
41.502	1.4793	0.1827	14.0	-5.0	0	accept
46.752	1.4793	0.1017	6.0	-1.0	0	accept
54.002	1.4793	0.9597	-6.0	3.0	0	accept
62.002	1.4793	-0.1933	-2.0	-1.0	0	accept
66.752	1.4793	0.0237	10.0	-3.0	0	accept
72.252	1.4793	-0.1713	-2.0	7.0	0	accept
82.002	1.4793	0.1097	-10.0	-3.0	0	reject
90.502	1.4793	-0.1913	14.0	3.0	0	accept
94.252	1.4793	-0.4023	-2.0	5.0	0	accept
97.752	1.4793	0.7337	6.0	-5.0	0	accept
102.502	1.4793	0.2557	-14.0	-7.0	0	reject
106.752	1.4793	-0.5513	10.0	3.0	0	accept
112.002	1.4793	-0.4623	2.0	3.0	0	accept
116.502	1.4793	-0.4313	2.0	1.0	0	accept
120.752	1.4793	-0.6353	10.0	5.0	0	accept
129.502	1.4793	-0.4523	14.0	-7.0	0	accept
137.002	1.4793	-0.5273	-10.0	-5.0	0	reject
140.752	1.4793	0.6757	-14.0	5.0	0	reject
145.502	1.4793	0.7777	-10.0	5.0	0	reject
149.252	1.4793	-0.2493	14.0	-3.0	0	accept
155.252	1.4793	0.4677	-14.0	7.0	0	accept
161.502	1.4793	-0.3463	-14.0	-1.0	0	reject
166.502	1.4793	0.3597	-6.0	-7.0	0	reject
174.002	1.4793	0.6877	-6.0	1.0	0	reject
177.752	1.4793	-0.5343	6.0	7.0	0	accept
182.502	1.4793	-0.3803	14.0	7.0	0	accept
187.002	1.4793	-0.5943	6.0	5.0	0	accept
197.502	1.4793	0.0147	-6.0	-5.0	0	reject
206.502	1.4793	0.4167	-2.0	-7.0	0	reject
211.752	1.4793	-0.0933	6.0	3.0	0	accept
215.502	1.4793	0.1257	2.0	5.0	0	accept
220.752	1.4793	-0.3703	14.0	-1.0	0	accept
225.252	1.4793	-0.3773	-14.0	-3.0	0	reject
229.752	1.4793	0.8567	2.0	-7.0	0	accept
233.252	1.4793	-0.4123	-2.0	-5.0	0	accept
241.002	1.4793	-0.1463	10.0	-1.0	0	accept
245.752	1.4793	-0.1953	-2.0	-3.0	0	accept
249.752	1.4793	0.0967	-6.0	-1.0	0	reject
256.002	1.4793	-0.5033	2.0	7.0	0	accept
260.002	1.4793	-0.2873	-6.0	5.0	0	accept
266.002	1.4793	0.7377	-10.0	-1.0	0	reject
270.752	1.4793	-0.1713	-14.0	-5.0	0	reject
279.252	1.4793	1.0207	2.0	-1.0	1	n/a
283.002	1.4793	-0.5923	10.0	7.0	0	accept
287.002	1.4793	-0.6573	14.0	5.0	0	accept
290.752	1.4793	-0.6433	2.0	-5.0	0	accept
299.252	1.4793	-0.2833	-10.0	7.0	0	accept
308.252	1.4793	0.0447	10.0	-7.0	0	accept
312.752	1.4793	0.0027	-6.0	-3.0	0	reject
322.502	1.4793	-0.2603	-6.0	7.0	0	accept
326.502	1.4793	0.3097	-2.0	3.0	0	accept
330.252	1.4793	0.0777	6.0	-7.0	0	reject
333.752	1.4793	-0.3083	6.0	-3.0	0	accept
339.752	1.4793	0.0227	10.0	-5.0	0	accept
343.752	1.4793	-0.2033	14.0	1.0	0	accept
350.252	1.4793	-0.4743	-10.0	3.0	0	accept
353.752	1.4793	-0.3723	-10.0	1.0	0	reject
