onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
5.002	2.0027	client_2	0.8125	5.2188	accept	0	-0.1257
11.752	2.0027	client_2	0.8125	-6.7812	reject	0	-0.3917
21.502	2.0027	client_2	4.8125	-6.7812	reject	0	-0.3587
27.002	2.0027	client_2	0.8125	3.2188	accept	0	-0.1027
34.502	2.0027	client_1	4.8125	1.2188	accept	0	-0.3267
43.752	2.0027	client_1	-7.1875	-6.7812	reject	0	-0.1867
49.002	2.0027	client_1	12.8125	-0.7812	accept	0	0.1343
54.002	2.0027	client_2	-3.1875	-4.7812	reject	0	-0.3397
59.752	2.0027	client_2	12.8125	-6.7812	reject	0	0.0693
64.752	2.0027	client_2	12.8125	7.2188	accept	0	-0.1217
69.752	2.0027	client_1	-7.1875	-2.7812	accept	0	0.0443
79.252	2.0027	client_2	-11.1875	-2.7812	reject	0	0.2813
84.252	2.0027	client_1	0.8125	1.2188	accept	0	-0.1507
90.502	2.0027	client_1	4.8125	-6.7812	accept	0	-0.1537
99.252	2.0027	client_2	-15.1875	3.2188	reject	0	-0.1197
105.252	2.0027	client_2	8.8125	-4.7812	reject	0	-0.1267
111.252	2.0027	client_2	-3.1875	-6.7812	reject	0	-0.2707
117.752	2.0027	client_1	0.8125	-4.7812	accept	0	-0.1807
122.502	2.0027	client_1	-7.1875	7.2188	accept	0	-0.2787
130.252	2.0027	client_1	-15.1875	-4.7812	accept	0	0.1413
134.752	2.0027	client_1	12.8125	-6.7812	accept	0	0.0643
143.252	2.0027	client_1	12.8125	5.2188	accept	0	-0.1637
148.002	2.0027	client_2	8.8125	1.2188	accept	0	0.8383
155.002	2.0027	client_1	4.8125	3.2188	accept	0	-0.3977
160.752	2.0027	client_1	-15.1875	-2.7812	reject	0	0.3223
167.502	2.0027	client_1	-11.1875	-0.7812	reject	0	0.1713
172.752	2.0027	client_1	8.8125	3.2188	accept	0	0.0533
178.502	2.0027	client_2	12.8125	1.2188	accept	0	0.4443
188.252	2.0027	client_1	-7.1875	-4.7812	reject	0	-0.0507
193.502	2.0027	client_1	4.8125	-2.7812	accept	0	-0.0837
198.752	2.0027	client_1	8.8125	1.2188	accept	0	0.0753
210.002	2.0027	client_2	-15.1875	5.2188	reject	0	0.2683
216.002	2.0027	client_2	-3.1875	1.2188	reject	0	-0.1997
221.252	2.0027	client_2	-7.1875	-6.7812	reject	0	-0.2177
227.002	2.0027	client_2	-3.1875	5.2188	accept	0	0.8203
232.002	2.0027	client_2	8.8125	7.2188	accept	0	-0.0987
238.752	2.0027	client_2	-7.1875	3.2188	reject	0	-0.0777
244.002	2.0027	client_1	-3.1875	7.2188	accept	0	-0.2227
253.252	2.0027	client_1	4.8125	-0.7812	accept	0	-0.2967
259.752	2.0027	client_2	4.8125	-0.7812	reject	0	0.3063
268.252	2.0027	client_2	-15.1875	-0.7812	reject	0	0.0663
277.002	2.0027	client_1	12.8125	-2.7812	accept	0	-0.1287
282.002	2.0027	client_1	-7.1875	5.2188	accept	0	0.1403
289.002	2.0027	client_2	8.8125	-2.7812	reject	0	0.4123
300.502	2.0027	client_1	4.8125	-4.7812	accept	0	0.0033
306.002	2.0027	client_2	-11.1875	5.2188	reject	0	-0.0847
311.252	2.0027	client_2	-11.1875	1.2188	reject	0	0.0083
316.502	2.0027	client_1	-11.1875	-4.7812	reject	0	-0.0707
321.502	2.0027	client_2	12.8125	3.2188	accept	0	0.1943
327.252	2.0027	client_1	-3.1875	-0.7812	accept	0	0.2263
336.252	2.0027	client_2	-15.1875	-6.7812	reject	0	-0.3257
340.752	2.0027	client_2	4.8125	-2.7812	reject	0	0.3313
348.252	2.0027	client_2	-7.1875	1.2188	reject	0	-0.2497
354.252	2.0027	client_1	-3.1875	-4.7812	accept	0	0.2683
359.002	2.0027	client_2	8.8125	3.2188	accept	0	0.4063
367.502	2.0027	client_1	-7.1875	1.2188	accept	0	-0.0547
372.002	2.0027	client_2	12.8125	-2.7812	reject	0	0.7423
376.752	2.0027	client_1	0.8125	5.2188	accept	0	-0.0577
381.752	2.0027	client_1	0.8125	7.2188	accept	0	-0.3827
390.752	2.0027	client_1	0.8125	-2.7812	accept	0	-0.1697
396.502	2.0027	client_2	0.8125	7.2188	accept	0	0.0833
403.502	2.0027	client_1	12.8125	1.2188	accept	0	-0.0797
408.502	2.0027	client_1	4.8125	7.2188	accept	0	-0.2397
413.752	2.0027	client_2	-11.1875	7.2188	reject	0	-0.0307
