onset	duration	normalized_rt	gains	losses	missing_trials	outcome
4.252	1.0894	1.4106	-6.0	5.0	1	n/a
9.752	1.0894	-0.2834	-2.0	5.0	0	accept
14.002	1.0894	-0.4004	14.0	5.0	0	accept
22.752	1.0894	0.4656	-10.0	-3.0	0	reject
30.002	1.0894	0.3066	14.0	1.0	0	accept
34.002	1.0894	-0.1804	6.0	7.0	0	accept
37.752	1.0894	-0.2564	14.0	3.0	0	accept
44.002	1.0894	0.2056	6.0	-7.0	0	reject
50.002	1.0894	-0.1404	-6.0	-3.0	0	reject
54.252	1.0894	-0.0884	2.0	-5.0	0	reject
59.002	1.0894	-0.0184	-14.0	5.0	0	reject
64.502	1.0894	-0.0244	2.0	3.0	0	accept
71.753	1.0894	0.2586	-10.0	3.0	0	reject
76.502	1.0894	-0.0404	-14.0	-7.0	0	reject
81.252	1.0894	-0.1264	-2.0	-7.0	0	reject
85.502	1.0894	-0.2654	-14.0	1.0	0	reject
89.252	1.0894	0.0136	2.0	-3.0	0	reject
94.502	1.0894	0.1956	-2.0	-3.0	0	reject
98.253	1.0894	0.1376	-6.0	-7.0	0	reject
104.002	1.0894	-0.2244	14.0	-5.0	0	accept
109.252	1.0894	-0.0374	2.0	1.0	0	accept
119.502	1.0894	-0.2284	6.0	-1.0	0	accept
125.002	1.0894	-0.2884	-6.0	7.0	0	accept
130.002	1.0894	-0.3544	10.0	-3.0	0	accept
135.252	1.0894	-0.0514	-14.0	-5.0	0	reject
138.753	1.0894	-0.1334	-6.0	-5.0	0	reject
143.752	1.0894	-0.0634	-14.0	-3.0	0	reject
149.002	1.0894	0.2716	2.0	-7.0	0	reject
156.752	1.0894	-0.3374	-6.0	3.0	0	accept
161.252	1.0894	-0.3424	10.0	7.0	0	accept
164.752	1.0894	-0.3374	10.0	3.0	0	accept
168.502	1.0894	0.4306	14.0	-3.0	0	accept
174.502	1.0894	-0.2414	-14.0	-1.0	0	reject
178.752	1.0894	0.3076	-10.0	7.0	0	accept
187.752	1.0894	-0.2564	10.0	-5.0	0	accept
192.752	1.0894	-0.0514	2.0	-1.0	0	reject
196.502	1.0894	0.1496	10.0	-1.0	0	accept
200.002	1.0894	-0.2514	14.0	-7.0	0	accept
205.502	1.0894	-0.2904	-2.0	1.0	0	accept
212.502	1.0894	0.1876	-14.0	7.0	0	accept
217.252	1.0894	-0.2544	10.0	-7.0	0	accept
221.252	1.0894	-0.1254	2.0	5.0	0	accept
226.252	1.0894	-0.2564	14.0	7.0	0	accept
235.252	1.0894	0.2226	10.0	1.0	0	accept
239.752	1.0894	0.9156	-2.0	-5.0	0	reject
243.752	1.0894	-0.0764	-10.0	-7.0	0	reject
250.252	1.0894	0.6606	-14.0	3.0	0	reject
259.502	1.0894	0.3416	-2.0	7.0	0	accept
268.252	1.0894	0.2876	6.0	-3.0	0	accept
273.502	1.0894	0.1976	6.0	3.0	0	accept
278.002	1.0894	0.1526	10.0	5.0	0	accept
287.002	1.0894	0.0506	-2.0	3.0	0	accept
293.502	1.0894	-0.2664	2.0	7.0	0	accept
301.252	1.0894	-0.0254	6.0	5.0	0	accept
311.752	1.0894	1.4106	-10.0	1.0	1	n/a
316.752	1.0894	0.4246	6.0	-5.0	0	accept
320.252	1.0894	-0.1674	-10.0	-1.0	0	reject
324.752	1.0894	0.1086	-10.0	5.0	0	reject
328.503	1.0894	0.1036	-10.0	-5.0	0	reject
333.252	1.0894	-0.1514	14.0	-1.0	0	accept
339.252	1.0894	0.1186	-2.0	-1.0	0	accept
343.002	1.0894	0.1606	-6.0	1.0	0	reject
347.002	1.0894	-0.4154	6.0	1.0	0	accept
353.252	1.0894	0.3766	-6.0	-1.0	0	reject
