onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.252	1.9998	client_2	-10.625	-0.9375	reject	0	-0.0698
7.002	1.9998	client_1	1.375	-0.9375	accept	0	-0.0438
11.752	1.9998	client_1	9.375	-6.9375	accept	0	-0.2558
17.502	1.9998	client_2	5.375	5.0625	accept	0	-0.1818
24.252	1.9998	client_1	13.375	-6.9375	accept	0	-0.1108
28.752	1.9998	client_1	9.375	1.0625	accept	0	-0.3288
33.502	1.9998	client_1	13.375	5.0625	accept	0	0.0812
43.002	1.9998	client_1	-6.625	7.0625	accept	0	-0.0778
47.752	1.9998	client_1	5.375	-6.9375	accept	0	-0.2418
53.252	1.9998	client_2	13.375	1.0625	accept	0	-0.0758
58.252	1.9998	client_2	-6.625	7.0625	accept	0	-0.3548
66.252	1.9998	client_1	-14.625	-6.9375	reject	0	-0.1358
70.752	1.9998	client_2	-10.625	5.0625	accept	0	0.0492
78.752	1.9998	client_1	9.375	3.0625	accept	0	-0.1028
84.252	1.9998	client_2	13.375	-2.9375	accept	0	0.7022
94.502	1.9998	client_1	-14.625	5.0625	accept	0	-0.0968
99.252	1.9998	client_1	9.375	-2.9375	accept	0	0.1952
106.502	1.9998	client_1	1.375	5.0625	accept	0	-0.1908
112.252	1.9998	client_1	13.375	-4.9375	accept	0	-0.1328
117.002	1.9998	client_1	-2.625	5.0625	accept	0	-0.1498
127.002	1.9998	client_1	13.375	-2.9375	accept	0	0.1092
137.252	1.9998	client_2	9.375	1.0625	accept	0	-0.0918
142.252	1.9998	client_1	-6.625	3.0625	accept	0	-0.2758
148.002	1.9998	client_2	-6.625	1.0625	reject	0	-0.0588
154.252	1.9998	client_2	5.375	-0.9375	reject	0	0.3322
158.752	1.9998	client_1	1.375	-2.9375	accept	0	0.2412
163.752	1.9998	client_2	-10.625	-2.9375	reject	0	-0.1728
168.502	1.9998	client_1	5.375	3.0625	accept	0	-0.3398
173.002	1.9998	client_1	13.375	7.0625	accept	0	-0.0378
179.002	1.9998	client_2	13.375	5.0625	accept	0	-0.2338
187.252	1.9998	client_1	-2.625	-4.9375	accept	0	2.0E-4
192.752	1.9998	client_1	5.375	-4.9375	accept	0	-0.3008
198.502	1.9998	client_2	1.375	-0.9375	reject	0	0.7902
205.752	1.9998	client_2	-6.625	3.0625	accept	0	-0.3138
212.752	1.9998	client_2	-14.625	-4.9375	reject	0	-0.1058
219.252	1.9998	client_2	1.375	-6.9375	reject	0	0.4122
226.752	1.9998	client_1	1.375	3.0625	accept	0	-0.3088
231.252	1.9998	client_1	-10.625	7.0625	accept	0	-0.2008
237.002	1.9998	client_2	-14.625	-0.9375	reject	0	-0.0128
244.752	1.9998	client_2	9.375	-4.9375	accept	0	0.0382
256.252	1.9998	client_2	-2.625	-2.9375	reject	0	-0.0338
262.502	1.9998	client_2	-2.625	5.0625	accept	0	-0.0308
267.252	1.9998	client_1	-2.625	7.0625	accept	0	0.5982
277.002	1.9998	client_1	5.375	-0.9375	accept	0	-0.0708
282.502	1.9998	client_2	-6.625	-6.9375	reject	0	-0.0888
291.002	1.9998	client_1	-14.625	3.0625	reject	0	0.1782
300.752	1.9998	client_2	5.375	3.0625	accept	0	0.2052
305.252	1.9998	client_2	13.375	3.0625	accept	0	-0.3458
312.252	1.9998	client_2	-14.625	-6.9375	reject	0	-0.1528
317.752	1.9998	client_2	9.375	-6.9375	reject	0	0.4442
325.252	1.9998	client_1	-14.625	-2.9375	reject	0	-0.1358
332.252	1.9998	client_1	9.375	-0.9375	accept	0	-0.2238
337.252	1.9998	client_2	-2.625	-0.9375	reject	0	0.6722
342.002	1.9998	client_2	-10.625	1.0625	reject	0	-0.1048
350.252	1.9998	client_2	-6.625	-2.9375	reject	0	0.3232
355.252	1.9998	client_2	-14.625	5.0625	reject	0	-0.0568
361.502	1.9998	client_1	1.375	1.0625	accept	0	-0.1928
367.752	1.9998	client_1	-2.625	-6.9375	reject	0	0.4682
375.502	1.9998	client_2	13.375	7.0625	accept	0	0.0342
382.752	1.9998	client_2	-10.625	3.0625	reject	0	0.4622
388.252	1.9998	client_1	-10.625	-4.9375	reject	0	-0.0248
397.002	1.9998	client_1	-10.625	-2.9375	reject	0	-0.2778
407.002	1.9998	client_2	1.375	-2.9375	accept	0	0.7032
413.502	1.9998	client_2	9.375	7.0625	accept	0	-0.2958
