onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.252	1.2023	1.0947	6.0	7.0	0	accept
5.002	1.2023	0.4137	-6.0	-1.0	0	accept
9.252	1.2023	-0.0293	14.0	-1.0	0	accept
15.502	1.2023	-0.0073	-14.0	-1.0	0	reject
23.502	1.2023	0.0117	2.0	-5.0	0	reject
30.252	1.2023	-0.4013	-6.0	7.0	0	accept
33.752	1.2023	-0.1703	2.0	7.0	0	accept
37.502	1.2023	0.0737	-10.0	7.0	0	accept
42.002	1.2023	-0.1303	2.0	-1.0	0	reject
47.252	1.2023	-0.2583	-14.0	-7.0	0	reject
51.002	1.2023	-0.0783	-14.0	-5.0	0	reject
59.252	1.2023	0.0897	-2.0	-3.0	0	reject
64.252	1.2023	-0.0033	10.0	-7.0	0	accept
69.502	1.2023	-0.5223	10.0	3.0	0	accept
74.752	1.2023	-0.3253	10.0	-5.0	0	accept
79.752	1.2023	0.0627	-2.0	1.0	0	accept
83.752	1.2023	0.2627	10.0	-3.0	0	reject
89.002	1.2023	-0.3773	-2.0	-5.0	0	reject
94.002	1.2023	-0.0373	-10.0	1.0	0	reject
98.002	1.2023	-0.2143	-6.0	5.0	0	accept
102.252	1.2023	-0.6363	14.0	7.0	0	accept
107.252	1.2023	-0.2023	-14.0	7.0	0	reject
111.002	1.2023	-0.0883	-14.0	3.0	0	reject
116.502	1.2023	-0.0853	-10.0	-5.0	0	reject
120.502	1.2023	0.4247	14.0	-5.0	0	reject
125.502	1.2023	0.3147	14.0	-3.0	0	accept
129.252	1.2023	0.3197	-6.0	1.0	0	reject
138.752	1.2023	0.4027	14.0	1.0	0	accept
148.752	1.2023	0.2977	-10.0	-1.0	0	reject
159.252	1.2023	0.0087	6.0	-7.0	0	accept
169.252	1.2023	-0.1503	-14.0	5.0	0	reject
176.752	1.2023	-0.0293	6.0	5.0	0	accept
186.252	1.2023	0.1447	14.0	-7.0	0	reject
190.002	1.2023	0.1917	2.0	-3.0	0	reject
196.502	1.2023	-0.0783	10.0	1.0	0	accept
202.002	1.2023	-0.1713	-6.0	3.0	0	accept
206.002	1.2023	-0.3343	-10.0	-3.0	0	reject
209.502	1.2023	-0.2753	-6.0	-3.0	0	reject
215.502	1.2023	-0.1683	6.0	-5.0	0	reject
222.002	1.2023	-0.3413	-6.0	-5.0	0	reject
227.252	1.2023	-0.0813	-2.0	7.0	0	accept
231.502	1.2023	-0.0173	2.0	3.0	0	accept
238.502	1.2023	-0.1833	-10.0	5.0	0	reject
247.002	1.2023	0.3047	-2.0	3.0	0	reject
251.002	1.2023	-0.2043	10.0	5.0	0	accept
258.002	1.2023	-0.2383	6.0	3.0	0	accept
261.502	1.2023	0.3327	-10.0	3.0	0	reject
269.002	1.2023	0.6127	6.0	-1.0	0	reject
277.752	1.2023	-0.4183	-14.0	-3.0	0	reject
282.502	1.2023	-0.0443	14.0	3.0	0	accept
286.502	1.2023	0.1497	6.0	-3.0	0	reject
296.002	1.2023	-0.3633	-6.0	-7.0	0	reject
300.002	1.2023	0.0377	6.0	1.0	0	accept
303.752	1.2023	0.2437	-2.0	-1.0	0	reject
307.252	1.2023	0.2477	10.0	-1.0	0	reject
311.752	1.2023	0.1867	2.0	1.0	0	reject
318.002	1.2023	0.4017	-2.0	5.0	0	accept
321.752	1.2023	-0.1763	10.0	7.0	0	accept
326.002	1.2023	-0.4153	-14.0	1.0	0	reject
332.002	1.2023	0.2297	-2.0	-7.0	0	reject
336.002	1.2023	0.8427	2.0	-7.0	0	accept
339.502	1.2023	-0.2563	-10.0	-7.0	0	reject
346.252	1.2023	-0.3533	14.0	5.0	0	accept
350.002	1.2023	0.1627	2.0	5.0	0	accept
