onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
2.252	2.0519	client_2	-5.375	-1.0625	reject	0	-0.2739
7.003	2.0519	client_2	14.625	-5.0625	accept	0	-0.4569
12.252	2.0519	client_1	6.625	6.9375	accept	0	-0.5319
20.252	2.0519	client_1	-9.375	-7.0625	reject	0	-0.2779
25.252	2.0519	client_2	-1.375	6.9375	accept	0	-0.2869
30.002	2.0519	client_1	10.625	4.9375	accept	0	-0.3459
39.252	2.0519	client_2	6.625	-5.0625	reject	0	-0.0129
47.502	2.0519	client_1	-13.375	-1.0625	reject	0	-0.0459
55.002	2.0519	client_2	6.625	-7.0625	reject	0	0.9341
61.502	2.0519	client_2	10.625	-3.0625	accept	0	1.0421
70.002	2.0519	client_2	6.625	6.9375	accept	0	0.1851
79.002	2.0519	client_1	14.625	2.9375	accept	0	-0.1479
88.502	2.0519	client_1	14.625	-1.0625	accept	0	-0.0879
98.252	2.0519	client_2	-1.375	-5.0625	reject	0	0.1431
104.002	2.0519	client_2	2.625	-5.0625	reject	0	0.3781
115.502	2.0519	client_1	-1.375	-1.0625	accept	0	0.4921
123.002	2.0519	client_2	6.625	0.9375	reject	0	0.2211
127.502	2.0519	client_1	2.625	-5.0625	accept	0	0.1171
132.252	2.0519	client_1	-5.375	-3.0625	reject	0	0.2471
136.752	2.0519	client_1	-13.375	6.9375	reject	0	-9.0E-4
141.252	2.0519	client_1	-9.375	2.9375	accept	0	-0.3169
150.002	2.0519	client_1	-13.375	0.9375	reject	0	-0.2379
155.252	2.0519	client_1	10.625	-5.0625	accept	0	-0.1609
161.002	2.0519	client_2	-13.375	2.9375	reject	0	-0.2029
169.252	2.0519	client_2	-5.375	4.9375	accept	0	0.3451
175.002	2.0519	client_2	10.625	-1.0625	accept	0	0.5041
179.752	2.0519	client_2	-9.375	-7.0625	reject	0	-0.0739
184.502	2.0519	client_2	-5.375	-5.0625	reject	0	0.1651
192.002	2.0519	client_2	2.625	4.9375	accept	0	0.0931
197.752	2.0519	client_1	14.625	0.9375	accept	0	-0.0269
202.752	2.0519	client_2	-1.375	0.9375	reject	0	0.6271
210.752	2.0519	client_1	-13.375	-5.0625	reject	0	0.1481
215.252	2.0519	client_1	2.625	-7.0625	n/a	1	1.4481
221.002	2.0519	client_1	-1.375	2.9375	accept	0	0.0051
228.752	2.0519	client_1	-5.375	0.9375	accept	0	-0.2029
234.502	2.0519	client_1	-5.375	-7.0625	reject	0	-0.2659
239.252	2.0519	client_1	6.625	4.9375	accept	0	-0.4229
244.252	2.0519	client_1	-9.375	4.9375	accept	0	-0.0849
249.752	2.0519	client_1	-1.375	-3.0625	accept	0	-0.2829
254.252	2.0519	client_2	10.625	4.9375	accept	0	0.0331
258.752	2.0519	client_1	6.625	0.9375	accept	0	-0.2989
269.752	2.0519	client_2	-1.375	-7.0625	reject	0	0.0161
278.002	2.0519	client_2	-13.375	6.9375	reject	0	-0.0609
283.752	2.0519	client_1	2.625	6.9375	accept	0	-0.2969
289.252	2.0519	client_1	10.625	6.9375	accept	0	-0.4269
296.502	2.0519	client_1	-9.375	0.9375	accept	0	-0.1649
305.752	2.0519	client_2	14.625	-1.0625	accept	0	-0.2109
311.252	2.0519	client_2	-13.375	0.9375	reject	0	-0.1789
316.002	2.0519	client_2	-9.375	-5.0625	reject	0	-0.2459
324.002	2.0519	client_2	-1.375	2.9375	accept	0	-0.1839
333.502	2.0519	client_2	-13.375	-3.0625	reject	0	-0.3339
338.252	2.0519	client_1	-1.375	0.9375	accept	0	0.1561
342.752	2.0519	client_1	6.625	-3.0625	accept	0	-0.0969
348.252	2.0519	client_2	2.625	6.9375	accept	0	-0.2389
353.252	2.0519	client_2	2.625	2.9375	accept	0	0.4831
359.752	2.0519	client_2	2.625	0.9375	accept	0	0.3021
367.252	2.0519	client_1	-5.375	-1.0625	accept	0	0.0471
377.252	2.0519	client_2	-9.375	6.9375	reject	0	0.3011
381.752	2.0519	client_2	14.625	-7.0625	reject	0	0.2741
387.252	2.0519	client_1	-9.375	-1.0625	reject	0	-0.1589
394.002	2.0519	client_2	10.625	2.9375	accept	0	-0.0259
398.752	2.0519	client_1	-5.375	4.9375	accept	0	-0.0609
403.752	2.0519	client_1	-5.375	-5.0625	reject	0	0.3881
413.752	2.0519	client_2	6.625	-3.0625	accept	0	0.0811
