onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.502	2.8054	0.0426	0	2.8125	7.5	client_2	accept	negative
11.252	2.8054	-0.1614	0	-14.1875	7.5	client_1	accept	positive
20.502	2.8054	0.0926	0	-21.1875	-1.5	client_1	reject	positive
28.252	2.8054	-0.2724	0	9.8125	6.5	client_1	accept	positive
35.002	2.8054	-0.2334	0	6.8125	10.5	client_1	accept	positive
42.002	2.8054	-0.1904	0	-14.1875	-8.5	client_2	reject	positive
48.002	2.8054	-0.2124	0	-10.1875	17.5	client_2	accept	positive
57.002	2.8054	-0.2624	0	-6.1875	16.5	client_2	accept	positive
63.752	2.8054	6.0E-4	0	2.8125	12.5	client_2	accept	positive
70.502	2.8054	-0.2454	0	-8.1875	-3.5	client_2	reject	positive
80.002	2.8054	-0.1254	0	6.8125	-16.5	client_1	accept	negative
89.002	2.8054	-0.2564	0	4.8125	11.5	client_1	accept	positive
97.002	2.8054	-0.2824	0	-3.1875	11.5	client_2	reject	negative
107.502	2.8054	-0.1584	0	-19.1875	11.5	client_1	accept	positive
117.502	2.8054	-0.1614	0	19.8125	2.5	client_1	accept	positive
123.752	2.8054	-0.1154	0	24.8125	0.5	client_2	accept	positive
131.252	2.8054	-0.1254	0	-5.1875	10.5	client_2	reject	positive
140.002	2.8054	-0.2164	0	-3.1875	14.5	client_2	accept	positive
147.002	2.8054	-0.2254	0	2.8125	-25.5	client_2	reject	positive
153.502	2.8054	0.1436	0	11.8125	-21.5	client_1	accept	negative
161.002	2.8054	-0.0414	0	1.8125	-12.5	client_1	reject	positive
166.752	2.8054	0.0276	0	1.8125	7.5	client_2	accept	negative
174.752	2.8054	-0.0614	0	-9.1875	-13.5	client_1	reject	positive
187.252	2.8054	0.2086	0	10.8125	-20.5	client_1	reject	positive
194.002	2.8054	1.2776	0	-6.1875	-16.5	client_1	reject	positive
200.502	2.8054	-0.0754	0	-16.1875	9.5	client_2	reject	positive
207.752	2.8054	0.0876	0	-15.1875	19.5	client_2	accept	positive
216.252	2.8054	-0.1784	0	21.8125	1.5	client_2	reject	negative
222.252	2.8054	0.2426	0	25.8125	-2.5	client_2	reject	positive
229.252	2.8054	0.1186	0	11.8125	-15.5	client_1	reject	negative
235.502	2.8054	0.0986	0	-0.1875	-22.5	client_1	reject	positive
243.002	2.8054	-0.1284	0	-9.1875	11.5	client_1	accept	positive
250.252	2.8054	0.1996	0	-15.1875	-7.5	client_1	reject	positive
259.002	2.8054	-0.0054	0	13.8125	-22.5	client_2	reject	positive
267.502	2.8054	-0.1094	0	-17.1875	4.5	client_1	reject	positive
274.002	2.8054	0.7546	0	-0.1875	8.5	client_2	reject	positive
280.502	2.8054	-0.1954	0	3.8125	-8.5	client_2	reject	positive
288.752	2.8054	0.1286	0	1.8125	9.5	client_2	accept	positive
299.502	2.8054	0.0186	0	12.8125	5.5	client_2	accept	positive
305.252	2.8054	0.2886	0	-26.1875	12.5	client_1	reject	positive
311.002	2.8054	-0.1894	0	-9.1875	11.5	client_2	reject	positive
320.752	2.8054	-0.2024	0	-5.1875	15.5	client_2	accept	positive
327.252	2.8054	0.4496	0	22.8125	1.5	client_2	accept	positive
335.002	2.8054	0.2096	0	5.8125	-28.5	client_1	reject	positive
342.752	2.8054	-0.0414	0	-10.1875	3.5	client_1	accept	positive
348.252	2.8054	0.4166	0	12.8125	-16.5	client_1	reject	negative
354.002	2.8054	-0.1014	0	1.8125	7.5	client_1	accept	positive
363.502	2.8054	-0.2304	0	1.8125	-6.5	client_1	accept	positive
