onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.002	2.9473	-0.0443	0	3.75	-8.25	client_1	accept	positive
12.752	2.9473	-0.1283	0	-7.25	-15.25	client_2	reject	positive
21.002	2.9473	-0.1433	0	-6.25	14.75	client_1	accept	positive
27.752	2.9473	0.2047	0	-8.25	15.75	client_2	accept	positive
33.752	2.9473	0.0777	0	9.75	-14.25	client_1	accept	positive
39.752	2.9473	0.2607	0	0.75	9.75	client_2	accept	positive
48.752	2.9473	0.1017	0	27.75	-1.25	client_1	accept	positive
54.502	2.9473	0.2327	0	-11.25	-11.25	client_1	reject	positive
61.752	2.9473	0.0787	0	17.75	2.75	client_2	accept	positive
67.502	2.9473	-0.2683	0	-15.25	8.75	client_1	accept	positive
76.752	2.9473	0.2387	0	6.75	-16.25	client_2	reject	positive
83.502	2.9473	-0.0123	0	4.75	5.75	client_2	accept	negative
89.752	2.9473	-0.2503	0	-15.25	18.75	client_2	accept	positive
102.252	2.9473	-0.2393	0	8.75	8.75	client_2	accept	positive
109.502	2.9473	0.2317	0	1.75	-24.25	client_1	reject	positive
120.252	2.9473	0.0337	0	13.75	3.75	client_2	accept	positive
125.752	2.9473	-0.3863	0	-21.25	13.75	client_1	accept	positive
132.252	2.9473	-0.0643	0	-16.25	3.75	client_1	reject	positive
139.002	2.9473	-0.2023	0	18.75	-27.25	client_1	accept	negative
149.752	2.9473	-0.2603	0	-23.25	15.75	client_2	accept	negative
155.752	2.9473	-0.1163	0	-18.25	10.75	client_1	reject	negative
163.252	2.9473	-0.0273	0	-8.25	12.75	client_2	accept	positive
172.502	2.9473	-0.0313	0	-2.25	-8.25	client_1	reject	positive
179.752	2.9473	-0.3453	0	11.75	-21.25	client_1	accept	negative
185.752	2.9473	-0.0463	0	-22.25	8.75	client_2	reject	positive
191.252	2.9473	0.0377	0	-3.25	-19.25	client_2	reject	positive
200.502	2.9473	0.2877	0	25.75	-3.25	client_2	accept	negative
207.002	2.9473	0.3567	0	8.75	5.75	client_2	accept	positive
216.002	2.9473	-0.0043	0	-2.25	-20.25	client_1	reject	positive
225.752	2.9473	-0.0073	0	19.75	-0.25	client_2	reject	positive
231.252	2.9473	-0.2123	0	5.75	-10.25	client_1	accept	positive
236.752	2.9473	-0.1313	0	-6.25	9.75	client_1	accept	positive
244.002	2.9473	0.2747	0	5.75	-28.25	client_1	reject	positive
251.502	2.9473	0.0517	0	1.75	11.75	client_2	accept	positive
258.002	2.9473	0.0807	0	-12.25	11.75	client_1	accept	positive
265.002	2.9473	0.2217	0	15.75	0.75	client_2	accept	negative
272.002	2.9473	-0.0323	0	14.75	3.75	client_2	accept	positive
283.002	2.9473	-0.0013	0	-8.25	-14.25	client_1	reject	positive
292.002	2.9473	-0.1303	0	-13.25	17.75	client_2	accept	positive
298.502	2.9473	-0.1853	0	-3.25	13.75	client_2	accept	positive
304.252	2.9473	0.0107	0	26.75	-1.25	client_1	accept	positive
314.502	2.9473	0.0517	0	3.75	5.75	client_2	reject	positive
321.002	2.9473	0.0987	0	12.75	7.75	client_1	accept	positive
330.752	2.9473	-0.0783	0	-15.25	2.75	client_1	reject	positive
336.752	2.9473	0.1217	0	-23.25	9.75	client_1	reject	positive
343.002	2.9473	0.0927	0	4.75	-9.25	client_2	reject	positive
350.002	2.9473	0.2667	0	6.75	4.75	client_2	accept	negative
358.252	2.9473	-0.0643	0	-16.25	-6.25	client_1	reject	positive
