onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.502	1.2274	1.2726	-10.0	-5.0	1	n/a
6.502	1.2274	0.7756	-14.0	-5.0	0	accept
14.002	1.2274	0.2076	-6.0	7.0	0	accept
18.752	1.2274	0.3766	-10.0	5.0	0	accept
22.502	1.2274	0.1596	-2.0	1.0	0	accept
29.502	1.2274	-0.2384	14.0	-5.0	0	accept
34.252	1.2274	0.0936	6.0	-5.0	0	accept
43.752	1.2274	0.5316	10.0	-7.0	0	accept
48.502	1.2274	0.1306	-2.0	7.0	0	accept
55.252	1.2274	-0.1324	-6.0	3.0	0	accept
61.752	1.2274	-0.2424	2.0	1.0	0	accept
71.252	1.2274	0.0556	2.0	-1.0	0	accept
75.752	1.2274	0.9426	-10.0	-7.0	0	accept
79.253	1.2274	0.0866	-2.0	-5.0	0	accept
88.752	1.2274	-0.4254	14.0	-1.0	0	accept
93.752	1.2274	0.1366	6.0	-1.0	0	accept
97.752	1.2274	0.1666	-2.0	-1.0	0	accept
103.502	1.2274	-0.2104	2.0	-5.0	0	accept
108.752	1.2274	-0.1044	14.0	-7.0	0	accept
113.502	1.2274	-0.2674	14.0	5.0	0	accept
117.252	1.2274	-0.4744	10.0	7.0	0	accept
126.752	1.2274	0.2266	-6.0	-3.0	0	reject
130.752	1.2274	0.1906	6.0	-7.0	0	accept
136.752	1.2274	-0.3734	10.0	5.0	0	accept
142.752	1.2274	0.0706	2.0	-7.0	0	accept
147.252	1.2274	-0.0354	-6.0	1.0	0	accept
155.752	1.2274	-0.2594	-14.0	1.0	0	reject
160.252	1.2274	-0.4674	6.0	5.0	0	accept
169.002	1.2274	-0.0494	14.0	-3.0	0	accept
176.502	1.2274	0.0836	14.0	3.0	0	accept
180.002	1.2274	0.4086	6.0	1.0	0	accept
184.503	1.2274	-0.3194	14.0	7.0	0	accept
189.502	1.2274	-0.3494	6.0	3.0	0	accept
197.752	1.2274	-0.0314	10.0	1.0	0	accept
201.752	1.2274	-0.1514	-10.0	-1.0	0	reject
205.752	1.2274	0.0726	10.0	-5.0	0	accept
209.252	1.2274	-0.1784	-6.0	-5.0	0	reject
214.002	1.2274	-0.1914	6.0	-3.0	0	accept
220.502	1.2274	-0.2104	-10.0	3.0	0	accept
228.252	1.2274	-0.2574	-2.0	3.0	0	accept
237.502	1.2274	-0.1084	-14.0	3.0	0	reject
241.252	1.2274	-0.2854	-2.0	5.0	0	accept
247.752	1.2274	0.1086	-2.0	-7.0	0	reject
251.752	1.2274	0.4066	2.0	-3.0	0	accept
255.253	1.2274	-0.1744	-14.0	-1.0	0	reject
261.002	1.2274	-0.2504	-14.0	5.0	0	reject
266.002	1.2274	-0.1224	2.0	3.0	0	accept
270.002	1.2274	0.1436	14.0	1.0	0	accept
273.752	1.2274	-0.3504	6.0	7.0	0	accept
284.252	1.2274	-0.1244	10.0	-1.0	0	accept
289.502	1.2274	-0.4024	2.0	5.0	0	accept
295.002	1.2274	0.3856	10.0	-3.0	0	accept
299.502	1.2274	0.0806	-6.0	-1.0	0	reject
304.752	1.2274	0.2576	-6.0	5.0	0	accept
308.502	1.2274	0.1016	-10.0	7.0	0	accept
312.752	1.2274	-0.0874	-14.0	7.0	0	accept
317.002	1.2274	-0.2154	2.0	7.0	0	accept
322.252	1.2274	-0.2744	-6.0	-7.0	0	reject
327.502	1.2274	0.4016	-14.0	-7.0	0	reject
331.502	1.2274	0.5656	-14.0	-3.0	0	reject
335.502	1.2274	0.3736	-2.0	-3.0	0	accept
340.252	1.2274	0.1476	-10.0	1.0	0	accept
350.752	1.2274	-0.3024	-10.0	-3.0	0	reject
355.002	1.2274	-0.0194	10.0	3.0	0	accept
