onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
4.002	2.0305	client_2	13.0625	-1.375	reject	0	0.4865
9.752	2.0305	client_1	1.0625	-1.375	accept	0	-0.1645
19.002	2.0305	client_1	1.0625	-5.375	accept	0	-0.3545
24.252	2.0305	client_1	-10.9375	2.625	accept	0	-0.2835
33.252	2.0305	client_1	9.0625	4.625	accept	0	-0.2285
39.502	2.0305	client_1	9.0625	2.625	accept	0	-0.1995
44.002	2.0305	client_2	-14.9375	-5.375	reject	0	0.1805
50.252	2.0305	client_2	-6.9375	2.625	reject	0	-0.1675
58.752	2.0305	client_2	-14.9375	-1.375	reject	0	-0.0285
63.502	2.0305	client_1	9.0625	0.625	accept	0	-0.2455
69.502	2.0305	client_1	-14.9375	4.625	reject	0	-0.0505
75.002	2.0305	client_2	-14.9375	6.625	reject	0	-0.2325
83.252	2.0305	client_2	-6.9375	-7.375	reject	0	-0.0315
88.002	2.0305	client_2	-14.9375	-7.375	reject	0	-0.0705
98.002	2.0305	client_2	-14.9375	4.625	reject	0	0.0455
103.252	2.0305	client_1	13.0625	-7.375	accept	0	0.0195
114.752	2.0305	client_2	9.0625	2.625	accept	0	0.0595
121.002	2.0305	client_1	-10.9375	6.625	accept	0	-0.3135
125.752	2.0305	client_2	1.0625	-7.375	reject	0	0.6135
131.002	2.0305	client_2	9.0625	-3.375	accept	0	0.6655
135.752	2.0305	client_2	13.0625	4.625	accept	0	-0.0895
142.002	2.0305	client_2	-2.9375	4.625	accept	0	0.6085
153.252	2.0305	client_1	13.0625	2.625	accept	0	-0.2975
157.752	2.0305	client_2	1.0625	2.625	accept	0	-0.1655
162.252	2.0305	client_2	5.0625	6.625	accept	0	0.1005
169.252	2.0305	client_2	9.0625	-5.375	reject	0	-0.0095
174.002	2.0305	client_2	-14.9375	2.625	reject	0	0.0685
179.002	2.0305	client_1	1.0625	6.625	accept	0	-0.0905
185.752	2.0305	client_2	-6.9375	-1.375	reject	0	0.0395
190.752	2.0305	client_1	5.0625	2.625	accept	0	0.0045
197.502	2.0305	client_2	9.0625	-7.375	reject	0	0.9205
202.502	2.0305	client_1	-6.9375	-7.375	reject	0	0.1365
207.752	2.0305	client_1	-2.9375	-5.375	accept	0	-0.2605
212.502	2.0305	client_1	-2.9375	-7.375	reject	0	0.4025
219.002	2.0305	client_1	9.0625	-3.375	accept	0	-0.0655
227.002	2.0305	client_1	13.0625	4.625	accept	0	-0.3145
233.752	2.0305	client_1	-2.9375	-1.375	accept	0	-0.1805
240.752	2.0305	client_2	5.0625	4.625	accept	0	-0.1605
247.252	2.0305	client_1	-2.9375	4.625	accept	0	-0.2065
253.002	2.0305	client_1	1.0625	4.625	accept	0	0.0905
263.752	2.0305	client_1	1.0625	0.625	accept	0	-0.1025
269.252	2.0305	client_2	-6.9375	6.625	accept	0	0.0505
274.752	2.0305	client_1	-2.9375	0.625	accept	0	-0.3105
284.752	2.0305	client_2	-6.9375	0.625	reject	0	0.0145
289.502	2.0305	client_2	13.0625	-5.375	reject	0	0.6675
295.752	2.0305	client_2	9.0625	-1.375	accept	0	0.5955
307.252	2.0305	client_1	1.0625	-7.375	accept	0	-0.2615
311.752	2.0305	client_1	-14.9375	0.625	reject	0	-0.1395
318.002	2.0305	client_1	13.0625	0.625	accept	0	-0.1655
326.502	2.0305	client_2	-10.9375	-1.375	reject	0	0.1575
333.002	2.0305	client_2	5.0625	-1.375	accept	0	0.1945
337.752	2.0305	client_1	5.0625	0.625	accept	0	-0.0545
342.252	2.0305	client_1	-14.9375	6.625	accept	0	-0.2455
348.002	2.0305	client_2	1.0625	0.625	accept	0	-0.0135
357.502	2.0305	client_1	-14.9375	-7.375	reject	0	0.0765
362.252	2.0305	client_2	-2.9375	0.625	accept	0	-0.1735
367.002	2.0305	client_1	-6.9375	-5.375	reject	0	-0.0285
373.002	2.0305	client_2	-10.9375	-3.375	reject	0	-0.1055
380.502	2.0305	client_1	13.0625	-1.375	accept	0	-0.0115
386.252	2.0305	client_2	9.0625	6.625	accept	0	-0.1945
393.502	2.0305	client_1	5.0625	4.625	accept	0	-0.1995
402.252	2.0305	client_2	5.0625	0.625	accept	0	-0.0225
409.252	2.0305	client_2	13.0625	6.625	accept	0	-0.1045
413.752	2.0305	client_1	9.0625	-5.375	accept	0	0.1455
