onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
3.251	2.8091	-0.1751	0	-8.5	16.0625	client_2	accept	positive
9.752	2.8091	0.0999	0	-0.5	-21.9375	client_1	reject	positive
17.002	2.8091	-0.1801	0	3.5	8.0625	client_2	reject	negative
23.002	2.8091	0.0699	0	-24.5	17.0625	client_1	accept	positive
32.752	2.8091	0.1089	0	7.5	4.0625	client_2	accept	negative
39.502	2.8091	0.0639	0	14.5	-23.9375	client_1	accept	negative
49.752	2.8091	-0.1881	0	10.5	-14.9375	client_2	reject	positive
57.002	2.8091	-0.1531	0	12.5	8.0625	client_1	accept	positive
65.752	2.8091	-0.0291	0	-13.5	18.0625	client_2	accept	positive
75.502	2.8091	-0.1341	0	12.5	8.0625	client_2	accept	positive
87.002	2.8091	-0.1141	0	10.5	6.0625	client_2	accept	positive
96.251	2.8091	0.3039	0	15.5	4.0625	client_1	accept	positive
102.251	2.8091	0.1199	0	22.5	1.0625	client_2	accept	positive
107.752	2.8091	0.3579	0	-13.5	7.0625	client_1	reject	negative
114.251	2.8091	0.1339	0	13.5	-22.9375	client_1	reject	positive
121.752	2.8091	0.0739	0	5.5	8.0625	client_2	accept	positive
129.251	2.8091	-0.1291	0	-19.5	-2.9375	client_1	reject	positive
140.752	2.8091	-0.0591	0	-13.5	13.0625	client_2	accept	negative
147.502	2.8091	0.0899	0	10.5	-19.9375	client_1	reject	positive
153.251	2.8091	0.1569	0	-14.5	2.0625	client_1	reject	positive
162.002	2.8091	0.2609	0	-15.5	-6.9375	client_1	reject	positive
170.502	2.8091	-0.0091	0	-13.5	-8.9375	client_1	reject	positive
178.251	2.8091	0.1459	0	17.5	3.0625	client_2	accept	positive
185.002	2.8091	0.2389	0	11.5	-14.9375	client_1	accept	positive
191.502	2.8091	0.1939	0	-19.5	12.0625	client_1	accept	positive
199.752	2.8091	1.6909	1	-3.5	9.0625	client_2	n/a	negative
209.752	2.8091	0.1769	0	0.5	-10.9375	client_2	accept	negative
216.002	2.8091	-0.1941	0	-15.5	19.0625	client_2	accept	positive
221.752	2.8091	-0.0921	0	26.5	-2.9375	client_2	accept	negative
227.752	2.8091	-0.1731	0	8.5	9.0625	client_2	accept	positive
235.502	2.8091	0.1419	0	-4.5	-6.9375	client_1	reject	positive
247.752	2.8091	-0.2511	0	-7.5	16.0625	client_2	accept	positive
253.502	2.8091	-0.0441	0	11.5	3.0625	client_2	accept	negative
259.251	2.8091	-0.1301	0	-1.5	-20.9375	client_1	reject	positive
265.002	2.8091	-0.1361	0	0.5	10.0625	client_1	reject	negative
272.752	2.8091	-0.1851	0	-19.5	12.0625	client_2	accept	negative
278.251	2.8091	-0.0561	0	-12.5	6.0625	client_1	accept	positive
284.502	2.8091	-0.1221	0	16.5	3.0625	client_2	accept	positive
290.752	2.8091	-0.0371	0	15.5	-18.9375	client_1	reject	negative
296.752	2.8091	0.0979	0	-4.5	-17.9375	client_1	reject	positive
302.251	2.8091	-0.2431	0	-13.5	13.0625	client_1	accept	positive
312.752	2.8091	0.1509	0	5.5	-15.9375	client_2	reject	positive
321.251	2.8091	0.2019	0	-10.5	12.0625	client_2	reject	positive
329.502	2.8091	-0.1941	0	2.5	12.0625	client_1	accept	positive
335.002	2.8091	0.2279	0	-14.5	-7.9375	client_2	reject	positive
347.502	2.8091	-0.0971	0	-17.5	5.0625	client_1	reject	positive
354.502	2.8091	-0.1371	0	1.5	-23.9375	client_2	reject	positive
360.752	2.8091	-0.1531	0	24.5	-1.9375	client_1	accept	positive
