onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
2.252	1.8939	client_1	-13.625	-2.875	reject	0	-0.0559
8.002	1.8939	client_2	10.375	-6.875	reject	0	0.0391
17.002	1.8939	client_2	-13.625	7.125	accept	0	0.0531
21.752	1.8939	client_2	14.375	3.125	accept	0	-0.1659
27.002	1.8939	client_1	-5.625	5.125	n/a	1	1.6061
32.502	1.8939	client_2	10.375	-2.875	accept	0	0.3461
40.002	1.8939	client_1	10.375	-4.875	accept	0	-0.3309
44.502	1.8939	client_2	-1.625	3.125	accept	0	-0.1779
49.252	1.8939	client_2	2.375	1.125	accept	0	-0.0029
57.002	1.8939	client_1	-5.625	3.125	accept	0	-0.3159
62.252	1.8939	client_2	6.375	-0.875	reject	0	0.4871
67.502	1.8939	client_2	2.375	-2.875	reject	0	0.0381
73.752	1.8939	client_1	2.375	3.125	accept	0	-0.4069
84.502	1.8939	client_2	-13.625	1.125	reject	0	-0.1219
91.752	1.8939	client_1	-5.625	-4.875	reject	0	0.2161
98.502	1.8939	client_1	-1.625	7.125	accept	0	-0.0359
103.752	1.8939	client_1	-9.625	5.125	accept	0	-0.1869
113.502	1.8939	client_2	-9.625	-0.875	accept	0	1.3431
120.252	1.8939	client_1	6.375	-4.875	accept	0	-0.2929
128.252	1.8939	client_1	10.375	-2.875	accept	0	-0.1899
134.502	1.8939	client_1	-5.625	1.125	accept	0	-0.1669
141.502	1.8939	client_1	-9.625	7.125	accept	0	-0.3719
146.752	1.8939	client_2	-13.625	-6.875	n/a	1	1.6061
153.752	1.8939	client_2	-9.625	1.125	reject	0	-0.2909
158.252	1.8939	client_2	10.375	1.125	reject	0	-0.1649
166.252	1.8939	client_1	14.375	-4.875	accept	0	-0.3589
174.752	1.8939	client_2	-5.625	3.125	accept	0	1.2261
180.002	1.8939	client_2	-1.625	-6.875	reject	0	-0.1259
185.002	1.8939	client_2	6.375	3.125	accept	0	-0.3249
191.752	1.8939	client_1	-9.625	-0.875	reject	0	0.1031
197.252	1.8939	client_1	-1.625	-6.875	reject	0	0.7361
202.252	1.8939	client_1	-13.625	5.125	reject	0	0.3221
207.252	1.8939	client_2	2.375	5.125	n/a	1	1.6061
211.752	1.8939	client_2	10.375	3.125	accept	0	-0.1369
217.252	1.8939	client_2	-1.625	-0.875	reject	0	0.1281
227.502	1.8939	client_1	-13.625	-0.875	n/a	1	1.6061
233.002	1.8939	client_2	-9.625	3.125	reject	0	1.1091
238.502	1.8939	client_1	-1.625	5.125	accept	0	-0.3769
243.502	1.8939	client_1	6.375	1.125	accept	0	-0.3179
249.752	1.8939	client_2	14.375	1.125	accept	0	-0.2679
255.002	1.8939	client_1	-13.625	1.125	reject	0	-0.2769
260.502	1.8939	client_1	-13.625	-4.875	reject	0	0.0751
266.752	1.8939	client_1	14.375	1.125	accept	0	-0.3819
274.752	1.8939	client_1	6.375	7.125	accept	0	-0.0809
282.502	1.8939	client_1	10.375	-6.875	accept	0	0.9771
291.252	1.8939	client_2	14.375	-6.875	reject	0	-0.0099
295.752	1.8939	client_2	-1.625	1.125	reject	0	-0.0299
301.002	1.8939	client_2	6.375	5.125	accept	0	-0.2989
307.252	1.8939	client_2	-13.625	-2.875	reject	0	-0.2289
315.502	1.8939	client_1	14.375	-2.875	accept	0	-0.0179
321.752	1.8939	client_2	2.375	-6.875	n/a	1	1.6061
331.752	1.8939	client_1	10.375	7.125	accept	0	-0.2139
343.252	1.8939	client_1	2.375	-4.875	accept	0	-0.0869
349.752	1.8939	client_2	-5.625	-2.875	reject	0	-0.2149
355.002	1.8939	client_2	-9.625	-6.875	reject	0	-0.1709
363.502	1.8939	client_2	-9.625	7.125	reject	0	0.3561
368.002	1.8939	client_2	6.375	7.125	accept	0	-0.0539
372.752	1.8939	client_1	14.375	-6.875	accept	0	0.2371
378.502	1.8939	client_1	-5.625	7.125	accept	0	-0.1949
383.252	1.8939	client_1	-1.625	3.125	n/a	1	1.6061
393.752	1.8939	client_2	-9.625	-4.875	reject	0	-0.1279
400.752	1.8939	client_2	14.375	-4.875	reject	0	0.0391
407.002	1.8939	client_1	14.375	5.125	accept	0	-0.1109
414.002	1.8939	client_1	-9.625	-6.875	reject	0	-0.1469
