onset	duration	normalized_rt	gains	losses	missing_trials	outcome
2.502	1.3129	-0.0599	-2.0	1.0	0	accept
9.752	1.3129	-0.4089	14.0	5.0	0	accept
14.002	1.3129	-0.5299	2.0	3.0	0	accept
17.502	1.3129	-0.3519	6.0	-7.0	0	accept
23.752	1.3129	-0.1709	-6.0	1.0	0	reject
30.002	1.3129	-0.2269	-14.0	5.0	0	accept
37.502	1.3129	-0.0729	2.0	-7.0	0	accept
43.752	1.3129	-0.0349	-2.0	-3.0	0	accept
48.252	1.3129	-0.1269	-10.0	-7.0	0	accept
51.752	1.3129	0.4621	-2.0	-5.0	0	accept
59.002	1.3129	0.0061	-14.0	-3.0	0	reject
62.503	1.3129	0.4851	-14.0	7.0	0	accept
66.752	1.3129	0.1221	-2.0	-1.0	0	accept
70.502	1.3129	-0.5089	10.0	7.0	0	accept
74.252	1.3129	-0.4969	14.0	1.0	0	accept
78.002	1.3129	-0.5799	14.0	3.0	0	accept
86.002	1.3129	-0.2639	14.0	-7.0	0	accept
90.002	1.3129	0.0031	-10.0	-3.0	0	reject
96.752	1.3129	-0.4519	10.0	-3.0	0	accept
101.752	1.3129	-0.6499	14.0	7.0	0	accept
105.252	1.3129	-0.2489	-2.0	3.0	0	accept
113.502	1.3129	-0.1879	-6.0	-1.0	0	accept
117.252	1.3129	-0.1599	14.0	-3.0	0	accept
127.252	1.3129	-0.4809	6.0	-3.0	0	accept
137.252	1.3129	-0.5239	6.0	7.0	0	accept
141.002	1.3129	-0.4999	10.0	1.0	0	accept
146.002	1.3129	0.6061	-14.0	1.0	0	reject
150.752	1.3129	-0.4869	6.0	3.0	0	accept
154.252	1.3129	-0.3789	-2.0	5.0	0	accept
158.002	1.3129	-0.0479	10.0	-1.0	0	accept
162.002	1.3129	0.2301	-10.0	5.0	0	accept
171.502	1.3129	1.1141	-6.0	5.0	0	accept
176.502	1.3129	-0.0119	6.0	-1.0	0	accept
183.752	1.3129	0.6291	14.0	-1.0	0	accept
188.002	1.3129	0.2731	-6.0	-7.0	0	reject
191.752	1.3129	-0.0779	-14.0	-7.0	0	reject
195.752	1.3129	0.1791	-2.0	-7.0	0	reject
199.752	1.3129	1.1871	10.0	-5.0	1	n/a
204.002	1.3129	0.8621	-14.0	3.0	0	accept
207.752	1.3129	-0.5209	10.0	5.0	0	accept
217.502	1.3129	0.3401	-10.0	3.0	0	accept
221.252	1.3129	0.1921	-14.0	-1.0	0	reject
226.002	1.3129	0.2811	2.0	-5.0	0	accept
234.502	1.3129	0.2821	14.0	-5.0	0	accept
238.002	1.3129	-0.3739	2.0	5.0	0	accept
241.502	1.3129	0.8821	-10.0	1.0	0	accept
246.252	1.3129	0.4161	-10.0	-1.0	0	reject
251.252	1.3129	0.9161	2.0	-3.0	0	accept
259.002	1.3129	-0.5379	-2.0	7.0	0	accept
265.002	1.3129	-0.3899	-6.0	7.0	0	accept
273.752	1.3129	-0.2559	-14.0	-5.0	0	reject
279.502	1.3129	0.6201	10.0	-7.0	0	accept
288.002	1.3129	0.4561	2.0	-1.0	0	accept
294.252	1.3129	0.1171	-10.0	-5.0	0	reject
299.252	1.3129	0.7021	-6.0	-3.0	0	reject
309.752	1.3129	0.6661	-10.0	7.0	0	accept
314.002	1.3129	-0.3349	2.0	1.0	0	accept
319.002	1.3129	-0.5529	10.0	3.0	0	accept
323.502	1.3129	-0.4649	6.0	1.0	0	accept
328.252	1.3129	0.3951	-6.0	-5.0	0	reject
335.252	1.3129	-0.5719	2.0	7.0	0	accept
339.502	1.3129	-0.5739	6.0	5.0	0	accept
345.752	1.3129	0.2831	6.0	-5.0	0	accept
351.752	1.3129	1.0941	-6.0	3.0	0	accept
