onset	duration	normalized_rt	gains	losses	missing_trials	outcome
7.502	1.0	1.0539	-10.0	-1.0	0	reject
13.002	1.0	0.1719	2.0	-3.0	0	accept
17.003	1.0	1.0139	-14.0	3.0	0	accept
21.002	1.0	1.5269	-2.0	-5.0	1	n/a
24.502	1.0	0.0479	-6.0	-3.0	0	reject
29.252	1.0	-0.2111	10.0	7.0	0	accept
33.752	1.0	-0.1701	14.0	7.0	0	accept
40.252	1.0	-0.0971	-10.0	1.0	0	reject
44.752	1.0	0.0779	10.0	-3.0	0	accept
48.502	1.0	-0.0301	2.0	-7.0	0	accept
52.752	1.0	0.0179	-2.0	-7.0	0	accept
58.002	1.0	-0.0761	-6.0	1.0	0	accept
64.752	1.0	-0.1351	6.0	3.0	0	accept
72.502	1.0	-0.3271	6.0	7.0	0	accept
79.752	1.0	-0.0611	-14.0	-7.0	0	reject
89.252	1.0	-0.3171	14.0	-3.0	0	accept
99.502	1.0	-0.2741	2.0	5.0	0	accept
103.752	1.0	-0.0601	2.0	3.0	0	accept
108.502	1.0	-0.1271	6.0	-1.0	0	accept
112.002	1.0	-0.0071	14.0	-5.0	0	accept
117.252	1.0	-0.0081	-6.0	-7.0	0	reject
127.252	1.0	0.2629	-2.0	-1.0	0	accept
136.252	1.0	-0.3071	14.0	1.0	0	accept
141.002	1.0	-0.3141	14.0	3.0	0	accept
146.502	1.0	-0.0281	10.0	-5.0	0	reject
152.002	1.0	0.1049	6.0	-5.0	0	accept
157.502	1.0	0.4219	6.0	-7.0	0	reject
161.002	1.0	-0.0131	-6.0	-1.0	0	reject
164.752	1.0	0.2769	14.0	-7.0	0	accept
168.502	1.0	0.0419	-10.0	-3.0	0	reject
176.002	1.0	-0.3371	14.0	-1.0	0	accept
184.002	1.0	-0.0211	-2.0	1.0	0	accept
188.752	1.0	-0.3021	10.0	1.0	0	accept
192.252	1.0	-0.3351	2.0	-1.0	0	accept
202.752	1.0	0.2069	-10.0	3.0	0	reject
209.002	1.0	-0.1201	2.0	1.0	0	accept
216.252	1.0	-0.0561	-2.0	5.0	0	accept
221.252	1.0	0.3589	-6.0	7.0	0	reject
228.752	1.0	-0.0421	6.0	1.0	0	accept
232.502	1.0	0.1389	-10.0	5.0	0	accept
237.002	1.0	-0.0491	14.0	5.0	0	accept
241.752	1.0	0.4659	2.0	-5.0	0	reject
245.752	1.0	0.1719	-10.0	-7.0	0	reject
251.502	1.0	-0.2511	-2.0	3.0	0	accept
256.002	1.0	-0.2061	-2.0	7.0	0	accept
262.752	1.0	0.1829	-6.0	3.0	0	reject
267.002	1.0	0.0709	-14.0	-5.0	0	reject
272.252	1.0	-0.0591	-14.0	-3.0	0	reject
281.502	1.0	0.2509	-6.0	5.0	0	accept
286.502	1.0	0.0439	-10.0	7.0	0	accept
292.752	1.0	-0.3431	6.0	5.0	0	accept
297.752	1.0	-0.3711	10.0	5.0	0	accept
301.752	1.0	-0.1591	2.0	7.0	0	accept
307.752	1.0	-0.4571	10.0	3.0	0	accept
311.502	1.0	-0.3481	10.0	-1.0	0	accept
316.502	1.0	-0.3591	-10.0	-5.0	0	reject
321.252	1.0	-0.2741	10.0	-7.0	0	reject
326.752	1.0	-0.3461	-14.0	-1.0	0	reject
331.252	1.0	-0.3451	-14.0	5.0	0	reject
336.752	1.0	0.5709	6.0	-3.0	0	accept
341.002	1.0	0.4749	-2.0	-3.0	0	reject
350.752	1.0	0.5529	-6.0	-5.0	0	reject
354.502	1.0	0.3439	-14.0	7.0	0	accept
358.502	1.0	0.0219	-14.0	1.0	0	reject
