onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
5.502	1.9089	client_2	5.875	-3.1562	accept	0	-0.0109
12.502	1.9089	client_2	5.875	6.8438	accept	0	-0.3719
17.752	1.9089	client_2	9.875	4.8438	accept	0	-0.2739
25.752	1.9089	client_1	-14.125	0.8438	reject	0	-0.1259
32.252	1.9089	client_2	9.875	-3.1562	accept	0	0.0701
36.752	1.9089	client_1	9.875	0.8438	accept	0	-0.2449
41.752	1.9089	client_1	13.875	6.8438	accept	0	-0.3649
50.252	1.9089	client_2	9.875	6.8438	accept	0	-0.3619
60.252	1.9089	client_2	-10.125	2.8438	accept	0	0.3261
69.002	1.9089	client_2	-6.125	-3.1562	reject	0	-0.2839
74.002	1.9089	client_2	-10.125	0.8438	reject	0	0.2501
80.002	1.9089	client_2	-2.125	-3.1562	reject	0	-0.1819
89.502	1.9089	client_1	-14.125	6.8438	accept	0	0.2791
95.502	1.9089	client_1	1.875	4.8438	accept	0	-0.4399
101.252	1.9089	client_1	1.875	-5.1562	accept	0	-0.1099
110.502	1.9089	client_2	-2.125	-1.1562	reject	0	-0.2669
115.502	1.9089	client_2	13.875	-5.1562	reject	0	0.1841
122.002	1.9089	client_2	13.875	4.8438	accept	0	-0.4409
129.252	1.9089	client_2	5.875	2.8438	accept	0	-0.1079
135.002	1.9089	client_1	9.875	-5.1562	accept	0	-0.1769
139.502	1.9089	client_1	-14.125	-7.1562	reject	0	0.4181
144.252	1.9089	client_2	-10.125	4.8438	accept	0	0.1511
149.002	1.9089	client_1	5.875	6.8438	accept	0	-0.3409
154.252	1.9089	client_2	-14.125	-5.1562	reject	0	0.0111
160.752	1.9089	client_1	13.875	-3.1562	accept	0	-0.2389
167.002	1.9089	client_1	-6.125	-3.1562	reject	0	0.0541
173.252	1.9089	client_1	9.875	-3.1562	accept	0	-0.0569
184.502	1.9089	client_1	-2.125	4.8438	accept	0	-0.2459
189.252	1.9089	client_1	9.875	6.8438	accept	0	-0.2719
196.002	1.9089	client_2	1.875	-5.1562	reject	0	0.4361
200.752	1.9089	client_1	1.875	6.8438	accept	0	-0.2419
208.252	1.9089	client_1	13.875	-5.1562	accept	0	-0.1869
215.752	1.9089	client_1	9.875	2.8438	accept	0	-0.4159
221.502	1.9089	client_1	-14.125	2.8438	reject	0	0.3991
227.252	1.9089	client_2	-14.125	6.8438	accept	0	0.1351
234.002	1.9089	client_1	-2.125	-5.1562	accept	0	0.4741
239.252	1.9089	client_1	-14.125	-3.1562	reject	0	0.2431
244.752	1.9089	client_2	-10.125	6.8438	accept	0	0.1011
255.252	1.9089	client_1	-2.125	-3.1562	accept	0	0.4771
262.502	1.9089	client_2	-10.125	-5.1562	reject	0	0.0831
271.252	1.9089	client_1	-10.125	2.8438	accept	0	0.1721
276.502	1.9089	client_2	9.875	-7.1562	reject	0	0.7041
283.502	1.9089	client_2	1.875	6.8438	accept	0	-0.2599
288.752	1.9089	client_2	1.875	-3.1562	accept	0	0.2481
293.252	1.9089	client_2	-14.125	2.8438	reject	0	0.0161
298.252	1.9089	client_2	-14.125	-7.1562	reject	0	-0.0979
303.752	1.9089	client_2	13.875	-7.1562	reject	0	0.0301
312.002	1.9089	client_1	1.875	-3.1562	accept	0	-0.2209
319.002	1.9089	client_2	-6.125	2.8438	accept	0	0.1511
325.752	1.9089	client_2	-14.125	-3.1562	reject	0	-0.1879
333.002	1.9089	client_1	-10.125	-5.1562	reject	0	-9.0E-4
337.502	1.9089	client_2	-6.125	6.8438	accept	0	-0.3199
343.252	1.9089	client_1	5.875	-7.1562	accept	0	0.1941
348.252	1.9089	client_2	1.875	-7.1562	reject	0	0.6201
353.002	1.9089	client_1	-2.125	2.8438	accept	0	-0.0879
360.752	1.9089	client_2	9.875	2.8438	accept	0	-0.2879
365.752	1.9089	client_1	13.875	-7.1562	accept	0	0.4501
377.252	1.9089	client_1	-2.125	0.8438	accept	0	-0.2449
386.002	1.9089	client_2	5.875	0.8438	accept	0	-0.2269
390.502	1.9089	client_1	5.875	2.8438	accept	0	0.0121
397.502	1.9089	client_1	5.875	0.8438	accept	0	-0.3619
402.752	1.9089	client_2	13.875	-3.1562	accept	0	-0.1989
408.002	1.9089	client_1	-14.125	4.8438	accept	0	0.8801
413.502	1.9089	client_1	-6.125	0.8438	accept	0	0.6861
