onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
6.002	3.1231	-0.0891	0	-21.6667	-1.1875	client_1	reject	positive
12.502	3.1231	-0.2891	0	-3.6667	-19.1875	client_2	reject	positive
18.252	3.1231	0.3839	0	-4.6667	11.8125	client_1	accept	positive
25.502	3.1231	0.2549	0	19.3333	2.8125	client_2	reject	negative
32.502	3.1231	-0.4181	0	-22.6667	14.8125	client_1	accept	positive
38.002	3.1231	-0.2481	0	-7.6667	-4.1875	client_2	reject	positive
43.502	3.1231	-0.0751	0	11.3333	5.8125	client_2	accept	positive
53.252	3.1231	-0.1711	0	25.3333	-2.1875	client_2	accept	negative
59.002	3.1231	0.2579	0	-0.6667	-5.1875	client_2	accept	negative
65.002	3.1231	-0.0331	0	-10.6667	11.8125	client_2	accept	negative
73.002	3.1231	-0.3561	0	-11.6667	-0.1875	client_1	reject	positive
85.502	3.1231	0.0079	0	11.3333	-15.1875	client_1	accept	positive
92.002	3.1231	-0.3521	0	-4.6667	14.8125	client_1	accept	positive
97.752	3.1231	0.3209	0	-5.6667	-0.1875	client_1	accept	positive
104.502	3.1231	-0.2561	0	-4.6667	9.8125	client_1	accept	positive
114.752	3.1231	-0.0101	0	-16.6667	-6.1875	client_1	reject	positive
125.002	3.1231	-0.1611	0	4.3333	-27.1875	client_1	reject	positive
131.752	3.1231	-0.3831	0	-0.6667	13.8125	client_2	accept	positive
139.002	3.1231	-0.3981	0	-16.6667	19.8125	client_2	accept	positive
146.002	3.1231	0.0529	0	1.3333	-12.1875	client_1	reject	positive
152.502	3.1231	0.4259	0	10.3333	-14.1875	client_1	accept	positive
161.752	3.1231	0.1599	0	25.3333	-2.1875	client_1	accept	positive
168.502	3.1231	0.1229	0	-1.6667	-21.1875	client_1	reject	positive
177.252	3.1231	0.6169	0	3.3333	-8.1875	client_1	reject	negative
186.252	3.1231	0.0699	0	9.3333	6.8125	client_1	accept	positive
191.752	3.1231	-0.0151	0	-25.6667	11.8125	client_1	reject	positive
200.252	3.1231	-0.1441	0	-8.6667	-14.1875	client_1	reject	positive
207.752	3.1231	-0.4621	0	-13.6667	15.8125	client_2	accept	positive
218.002	3.1231	0.1439	0	3.3333	11.8125	client_2	accept	positive
228.252	3.1231	0.1839	0	7.3333	-17.1875	client_2	reject	positive
234.002	3.1231	-0.3821	0	-9.6667	16.8125	client_2	accept	positive
241.752	3.1231	0.0979	0	21.3333	-1.1875	client_2	accept	negative
250.502	3.1231	-0.2221	0	6.3333	-29.1875	client_2	reject	positive
261.002	3.1231	-0.2401	0	-14.6667	-8.1875	client_1	reject	positive
268.252	3.1231	-0.1071	0	-8.6667	16.8125	client_2	accept	positive
274.252	3.1231	0.7199	0	-5.6667	12.8125	client_2	accept	positive
282.002	3.1231	0.4179	0	6.3333	-16.1875	client_1	reject	positive
290.002	3.1231	0.2369	0	-18.6667	10.8125	client_2	accept	negative
299.502	3.1231	0.6379	0	17.3333	-26.1875	client_1	reject	positive
305.502	3.1231	0.5549	0	16.3333	3.8125	client_2	accept	positive
313.252	3.1231	0.1179	0	2.3333	11.8125	client_1	accept	positive
320.002	3.1231	-0.3661	0	-5.6667	15.8125	client_2	accept	positive
326.002	3.1231	-0.3051	0	9.3333	3.8125	client_2	accept	negative
332.252	3.1231	-0.3061	0	-20.6667	12.8125	client_1	accept	positive
339.002	3.1231	0.1259	0	22.3333	-1.1875	client_2	accept	negative
347.752	3.1231	0.2199	0	-1.6667	-9.1875	client_1	reject	positive
355.502	3.1231	-0.3531	0	14.3333	4.8125	client_2	accept	positive
363.502	3.1231	0.0139	0	19.3333	-0.1875	client_2	accept	negative
