onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.752	1.9424	client_2	-13.8125	-5.0938	reject	0	0.2986
6.752	1.9424	client_2	-9.8125	-7.0938	reject	0	0.0616
18.252	1.9424	client_1	10.1875	-3.0938	accept	0	-0.2164
25.752	1.9424	client_2	2.1875	2.9062	accept	0	-0.1314
31.752	1.9424	client_2	-1.8125	-1.0938	accept	0	-0.0784
37.502	1.9424	client_2	-5.8125	-1.0938	reject	0	0.2456
44.502	1.9424	client_2	2.1875	6.9062	accept	0	-0.1014
52.752	1.9424	client_1	-13.8125	4.9062	accept	0	0.0986
64.002	1.9424	client_2	14.1875	6.9062	accept	0	-0.3224
69.752	1.9424	client_2	-1.8125	-7.0938	reject	0	0.0796
74.252	1.9424	client_2	-9.8125	-1.0938	reject	0	-0.0384
83.002	1.9424	client_1	-13.8125	-7.0938	accept	0	0.6576
87.752	1.9424	client_1	-1.8125	0.9062	accept	0	0.0906
94.002	1.9424	client_2	-1.8125	4.9062	accept	0	0.0916
101.502	1.9424	client_1	-5.8125	4.9062	accept	0	-0.0524
108.002	1.9424	client_2	-13.8125	4.9062	reject	0	-0.0044
117.752	1.9424	client_1	14.1875	-5.0938	accept	0	0.2446
123.002	1.9424	client_1	-13.8125	-3.0938	n/a	1	1.5576
127.502	1.9424	client_2	10.1875	-3.0938	reject	0	1.1546
135.002	1.9424	client_1	6.1875	-5.0938	accept	0	-0.1224
140.002	1.9424	client_2	2.1875	0.9062	accept	0	0.5076
145.252	1.9424	client_2	-9.8125	6.9062	accept	0	-0.1124
149.752	1.9424	client_2	14.1875	-7.0938	accept	0	-0.0244
156.502	1.9424	client_1	2.1875	0.9062	accept	0	-4.0E-4
161.502	1.9424	client_2	10.1875	4.9062	accept	0	0.0536
166.752	1.9424	client_1	6.1875	4.9062	accept	0	-0.2224
174.252	1.9424	client_1	-9.8125	0.9062	accept	0	0.1536
179.252	1.9424	client_2	6.1875	-3.0938	reject	0	-0.1814
186.502	1.9424	client_2	-9.8125	-3.0938	reject	0	-0.3164
194.002	1.9424	client_2	2.1875	-3.0938	accept	0	0.0016
198.752	1.9424	client_2	10.1875	6.9062	accept	0	-0.1774
206.502	1.9424	client_1	6.1875	-3.0938	accept	0	-0.0604
213.002	1.9424	client_2	-5.8125	6.9062	accept	0	-0.0904
221.502	1.9424	client_1	2.1875	-3.0938	accept	0	0.0886
228.002	1.9424	client_1	-13.8125	6.9062	accept	0	1.1336
233.502	1.9424	client_1	10.1875	0.9062	accept	0	0.0166
238.252	1.9424	client_1	-13.8125	2.9062	reject	0	-0.0514
245.752	1.9424	client_1	-13.8125	0.9062	reject	0	-0.0344
253.252	1.9424	client_1	-9.8125	4.9062	n/a	1	1.5576
258.002	1.9424	client_1	10.1875	2.9062	accept	0	-0.2524
263.252	1.9424	client_1	14.1875	6.9062	accept	0	-0.3734
268.252	1.9424	client_1	-5.8125	6.9062	accept	0	-0.2694
273.752	1.9424	client_2	6.1875	-7.0938	accept	0	0.1476
281.502	1.9424	client_1	-5.8125	-5.0938	reject	0	0.2966
286.752	1.9424	client_1	-9.8125	-5.0938	reject	0	0.2346
298.252	1.9424	client_1	10.1875	-5.0938	accept	0	0.2776
303.002	1.9424	client_1	-5.8125	-3.0938	accept	0	0.2606
309.252	1.9424	client_1	-5.8125	0.9062	accept	0	-0.3264
315.252	1.9424	client_1	6.1875	6.9062	accept	0	-0.4044
323.002	1.9424	client_2	-1.8125	2.9062	accept	0	-0.3624
329.752	1.9424	client_1	14.1875	-7.0938	accept	0	-0.2404
336.002	1.9424	client_2	14.1875	-3.0938	reject	0	-0.0374
343.002	1.9424	client_2	10.1875	0.9062	accept	0	-0.3094
348.502	1.9424	client_1	6.1875	-1.0938	accept	0	-0.2414
357.502	1.9424	client_2	-1.8125	-5.0938	reject	0	-0.1164
364.252	1.9424	client_1	-5.8125	-7.0938	accept	0	-0.3014
369.002	1.9424	client_2	10.1875	2.9062	accept	0	-0.3294
376.002	1.9424	client_2	-9.8125	4.9062	accept	0	0.1436
381.502	1.9424	client_1	14.1875	4.9062	accept	0	-0.1114
387.002	1.9424	client_2	-5.8125	-7.0938	accept	0	0.2216
393.502	1.9424	client_2	6.1875	2.9062	accept	0	-0.2614
401.502	1.9424	client_2	2.1875	-5.0938	accept	0	-0.0254
407.252	1.9424	client_1	2.1875	4.9062	accept	0	-0.2594
414.002	1.9424	client_2	-5.8125	-3.0938	reject	0	0.0026
