onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
4.001	3.0374	-0.3474	0	-13.5417	18.5	client_2	accept	positive
11.25	3.0374	0.1856	0	-22.5417	9.5	client_1	accept	negative
17.5	3.0374	-0.1344	0	26.4583	-0.5	client_1	accept	positive
24.25	3.0374	0.2566	0	-2.5417	-2.5	client_1	reject	negative
31.75	3.0374	0.0086	0	-4.5417	9.5	client_2	accept	negative
38.0	3.0374	0.2326	0	15.4583	-18.5	client_1	accept	positive
43.75	3.0374	-0.0174	0	0.4583	-5.5	client_2	accept	negative
51.75	3.0374	0.0126	0	11.4583	5.5	client_2	accept	positive
62.5	3.0374	-0.4074	0	-3.5417	14.5	client_2	accept	positive
69.5	3.0374	0.1816	0	-23.5417	16.5	client_1	accept	positive
75.25	3.0374	-0.2424	0	-3.5417	8.5	client_1	accept	positive
84.75	3.0374	-0.3814	0	28.4583	-1.5	client_1	accept	positive
90.25	3.0374	-0.3034	0	-2.5417	10.5	client_2	accept	positive
96.5	3.0374	-0.2384	0	-5.5417	9.5	client_1	accept	positive
107.0	3.0374	-0.2594	0	-5.5417	9.5	client_2	accept	negative
114.0	3.0374	0.0826	0	-4.5417	-17.5	client_1	reject	positive
119.75	3.0374	-0.0554	0	6.4583	10.5	client_1	accept	positive
126.5	3.0374	0.0576	0	-14.5417	15.5	client_2	accept	positive
136.5	3.0374	0.4006	0	5.4583	-15.5	client_1	reject	positive
144.25	3.0374	0.7236	0	10.4583	-19.5	client_1	reject	positive
150.5	3.0374	0.0426	0	-14.5417	-7.5	client_2	accept	negative
158.5	3.0374	0.0826	0	9.4583	-18.5	client_1	reject	positive
165.0	3.0374	-0.0894	0	6.4583	10.5	client_2	accept	positive
170.75	3.0374	-0.3704	0	-1.5417	13.5	client_2	accept	positive
182.5	3.0374	0.1586	0	7.4583	-29.5	client_1	reject	positive
189.25	3.0374	0.2866	0	-4.5417	-0.5	client_1	accept	positive
195.25	3.0374	0.0676	0	15.4583	1.5	client_2	accept	negative
202.25	3.0374	-0.4364	0	20.4583	-0.5	client_2	accept	negative
209.0	3.0374	-0.3704	0	-7.5417	12.5	client_2	accept	positive
216.75	3.0374	0.1566	0	-6.5417	-4.5	client_1	accept	negative
225.75	3.0374	-0.1034	0	-20.5417	-1.5	client_1	reject	positive
235.0	3.0374	-0.2954	0	1.4583	12.5	client_1	accept	positive
242.0	3.0374	0.2676	0	-12.5417	0.5	client_2	reject	positive
254.5	3.0374	-0.3444	0	-11.5417	14.5	client_2	accept	positive
264.0	3.0374	1.4626	1	15.4583	-24.5	client_2	n/a	negative
269.75	3.0374	0.4406	0	1.4583	-23.5	client_2	reject	positive
279.0	3.0374	0.1406	0	-14.5417	2.5	client_1	reject	positive
286.5	3.0374	0.5006	0	-12.5417	6.5	client_1	accept	positive
292.0	3.0374	0.3376	0	-16.5417	9.5	client_1	accept	positive
299.5	3.0374	0.2816	0	26.4583	-3.5	client_2	accept	negative
310.5	3.0374	-0.4094	0	19.4583	-0.5	client_2	accept	negative
316.75	3.0374	-0.0314	0	-9.5417	16.5	client_2	accept	positive
323.5	3.0374	0.1936	0	-1.5417	-20.5	client_1	reject	positive
329.25	3.0374	0.0356	0	-16.5417	-5.5	client_1	reject	positive
341.5	3.0374	-0.2244	0	14.4583	3.5	client_2	accept	positive
348.5	3.0374	-0.5434	0	10.4583	8.5	client_2	accept	positive
354.5	3.0374	0.3686	0	14.4583	-17.5	client_2	accept	negative
365.0	3.0374	0.1046	0	-10.5417	-11.5	client_1	reject	positive
