onset	duration	normalized_rt	gains	losses	missing_trials	outcome
4.001	1.261	0.601	-2.0	-1.0	0	accept
8.75	1.261	0.538	6.0	3.0	0	accept
12.75	1.261	0.576	-6.0	3.0	0	accept
17.5	1.261	1.005	-2.0	3.0	0	accept
21.5	1.261	-0.493	14.0	3.0	0	accept
25.75	1.261	0.405	-14.0	7.0	0	accept
30.25	1.261	0.651	-14.0	-1.0	0	reject
37.75	1.261	0.847	-10.0	-1.0	0	accept
41.75	1.261	1.061	-10.0	-5.0	0	reject
45.5	1.261	-0.169	-10.0	1.0	0	accept
50.25	1.261	0.799	-6.0	-3.0	0	accept
54.0	1.261	-0.392	-6.0	5.0	0	accept
59.75	1.261	-0.496	6.0	5.0	0	accept
64.0	1.261	-0.415	10.0	1.0	0	accept
69.0	1.261	-0.57	2.0	5.0	0	accept
74.0	1.261	0.166	-10.0	3.0	0	accept
82.75	1.261	1.239	14.0	-3.0	1	n/a
87.25	1.261	0.103	-2.0	-3.0	0	accept
91.5	1.261	-0.197	2.0	-7.0	0	accept
102.0	1.261	-0.113	-14.0	1.0	0	reject
107.0	1.261	0.081	-2.0	1.0	0	accept
110.5	1.261	-0.458	10.0	-5.0	0	accept
117.5	1.261	0.05	-6.0	1.0	0	accept
121.25	1.261	-0.014	-6.0	-5.0	0	accept
128.5	1.261	-0.361	6.0	7.0	0	accept
133.75	1.261	-0.082	-10.0	7.0	0	accept
141.5	1.261	-0.601	14.0	7.0	0	accept
146.75	1.261	0.513	-14.0	-5.0	0	accept
151.0	1.261	-0.156	6.0	-7.0	0	accept
155.5	1.261	-0.195	6.0	-5.0	0	accept
165.75	1.261	-0.502	2.0	7.0	0	accept
169.5	1.261	0.266	-14.0	3.0	0	accept
176.75	1.261	-0.583	6.0	1.0	0	accept
187.25	1.261	-0.349	14.0	-7.0	0	accept
192.0	1.261	-0.403	2.0	-3.0	0	accept
201.75	1.261	-0.584	-2.0	7.0	0	accept
205.5	1.261	-0.372	-10.0	5.0	0	accept
211.0	1.261	-0.72	2.0	1.0	0	accept
216.5	1.261	-0.635	-2.0	5.0	0	accept
224.0	1.261	0.142	-14.0	5.0	0	accept
228.5	1.261	-0.376	6.0	-3.0	0	accept
233.75	1.261	0.236	-2.0	-5.0	0	accept
238.5	1.261	0.861	10.0	-7.0	0	accept
243.75	1.261	-0.184	10.0	-1.0	0	accept
247.25	1.261	0.784	2.0	-5.0	0	accept
252.75	1.261	-0.649	-6.0	7.0	0	accept
257.75	1.261	-0.055	6.0	-1.0	0	accept
261.5	1.261	0.355	14.0	-5.0	0	accept
268.5	1.261	-0.348	14.0	-1.0	0	accept
273.5	1.261	-0.399	10.0	-3.0	0	accept
279.75	1.261	-0.528	14.0	5.0	0	accept
283.75	1.261	0.065	-6.0	-1.0	0	accept
288.25	1.261	0.587	14.0	1.0	0	accept
294.75	1.261	1.018	-14.0	-7.0	0	reject
298.5	1.261	0.219	-10.0	-3.0	0	reject
302.5	1.261	1.239	2.0	-1.0	1	n/a
310.25	1.261	-0.542	2.0	3.0	0	accept
318.5	1.261	-0.683	10.0	3.0	0	accept
325.75	1.261	-0.612	10.0	5.0	0	accept
329.25	1.261	-0.559	10.0	7.0	0	accept
339.25	1.261	0.55	-6.0	-7.0	0	accept
343.0	1.261	-0.06	-2.0	-7.0	0	accept
346.75	1.261	0.886	-10.0	-7.0	0	reject
351.0	1.261	0.488	-14.0	-3.0	0	reject
