onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
7.501	3.1148	-0.1458	0	-14.7708	-8.3542	client_1	reject	positive
18.5	3.1148	-0.2638	0	6.2292	-11.3542	client_1	accept	positive
24.25	3.1148	-0.3938	0	-8.7708	2.6458	client_1	accept	positive
34.75	3.1148	0.3712	0	-6.7708	13.6458	client_2	accept	positive
44.25	3.1148	-0.0938	0	0.2292	-23.3542	client_1	reject	positive
50.75	3.1148	1.3852	1	-0.7708	8.6458	client_2	n/a	negative
56.5	3.1148	-0.4878	0	-14.7708	19.6458	client_2	accept	positive
63.25	3.1148	-0.2158	0	24.2292	-1.3542	client_1	accept	positive
70.0	3.1148	-0.1748	0	5.2292	8.6458	client_1	accept	positive
77.0	3.1148	-0.2838	0	-3.7708	-7.3542	client_1	accept	negative
84.75	3.1148	-0.1018	0	-8.7708	-14.3542	client_1	reject	positive
90.5	3.1148	-0.1028	0	22.2292	1.6458	client_1	accept	positive
97.0	3.1148	-0.1578	0	11.2292	3.6458	client_2	reject	positive
107.0	3.1148	0.0902	0	9.2292	-13.3542	client_2	reject	positive
114.0	3.1148	-0.1988	0	17.2292	-26.3542	client_1	accept	negative
123.25	3.1148	1.1552	0	-13.7708	6.6458	client_1	reject	negative
135.75	3.1148	0.0502	0	25.2292	0.6458	client_2	accept	positive
142.75	3.1148	-0.1088	0	19.2292	2.6458	client_2	accept	positive
151.0	3.1148	0.5412	0	1.2292	-12.3542	client_1	reject	positive
156.75	3.1148	-0.2878	0	-13.7708	18.6458	client_1	accept	positive
163.25	3.1148	0.2162	0	-15.7708	14.6458	client_2	accept	negative
174.75	3.1148	1.3852	1	6.2292	5.6458	client_2	n/a	negative
183.0	3.1148	0.2282	0	0.2292	-23.3542	client_2	reject	positive
192.5	3.1148	-0.1718	0	6.2292	10.6458	client_2	accept	positive
198.0	3.1148	-0.3538	0	-2.7708	14.6458	client_2	accept	positive
206.25	3.1148	-0.2538	0	-6.7708	16.6458	client_1	accept	positive
215.5	3.1148	0.2682	0	-21.7708	8.6458	client_1	reject	positive
221.5	3.1148	0.2682	0	4.2292	-14.3542	client_1	reject	positive
228.25	3.1148	-0.0798	0	8.2292	10.6458	client_2	accept	positive
238.5	3.1148	1.3852	1	3.2292	9.6458	client_2	n/a	negative
244.25	3.1148	-0.1638	0	-12.7708	-10.3542	client_2	reject	positive
253.5	3.1148	0.5392	0	-11.7708	-0.3542	client_1	reject	positive
259.75	3.1148	0.0042	0	7.2292	-12.3542	client_1	accept	positive
266.0	3.1148	-0.2698	0	17.2292	1.6458	client_1	accept	positive
273.0	3.1148	-0.3558	0	-1.7708	-4.3542	client_1	accept	positive
279.5	3.1148	0.3192	0	-18.7708	-4.3542	client_1	accept	negative
289.0	3.1148	-0.0798	0	5.2292	-10.3542	client_2	reject	positive
294.5	3.1148	0.3702	0	10.2292	3.6458	client_2	reject	positive
303.0	3.1148	-0.3928	0	0.2292	13.6458	client_2	accept	positive
310.0	3.1148	-0.5288	0	-5.7708	15.6458	client_2	accept	positive
319.75	3.1148	0.0432	0	14.2292	4.6458	client_2	accept	positive
329.0	3.1148	-0.1018	0	8.2292	-13.3542	client_1	accept	positive
335.0	3.1148	0.2102	0	-16.7708	-6.3542	client_1	reject	positive
344.5	3.1148	0.5002	0	-20.7708	7.6458	client_2	reject	positive
351.25	3.1148	-0.2708	0	-3.7708	-7.3542	client_2	reject	positive
361.25	3.1148	-0.3868	0	-11.7708	12.6458	client_2	reject	positive
368.75	3.1148	0.2522	0	-2.7708	-20.3542	client_1	reject	positive
375.25	3.1148	0.9982	0	7.2292	7.6458	client_2	accept	positive
