onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.002	2.0077	client_2	1.75	5.2188	accept	0	0.0403
6.002	2.0077	client_2	13.75	7.2188	accept	0	-0.1947
12.502	2.0077	client_2	-2.25	5.2188	accept	0	0.4863
24.002	2.0077	client_2	13.75	-4.7812	n/a	1	1.4923
28.752	2.0077	client_1	1.75	5.2188	accept	0	-0.4387
34.002	2.0077	client_1	5.75	3.2188	accept	0	-0.3817
39.002	2.0077	client_2	13.75	-2.7812	accept	0	0.6793
43.752	2.0077	client_2	-6.25	5.2188	accept	0	0.7493
50.002	2.0077	client_2	-2.25	-4.7812	reject	0	0.6843
60.002	2.0077	client_1	13.75	-6.7812	accept	0	-0.1567
64.502	2.0077	client_1	9.75	-4.7812	accept	0	-0.2387
71.002	2.0077	client_2	1.75	7.2188	accept	0	0.1233
79.002	2.0077	client_2	-6.25	-4.7812	reject	0	0.0903
90.252	2.0077	client_2	9.75	-4.7812	reject	0	0.1443
99.002	2.0077	client_1	-2.25	7.2188	accept	0	-0.2027
104.002	2.0077	client_1	-6.25	5.2188	accept	0	-0.3217
114.002	2.0077	client_2	1.75	-6.7812	reject	0	-0.2067
119.002	2.0077	client_1	-10.25	5.2188	accept	0	-0.3857
123.502	2.0077	client_2	-14.25	-2.7812	reject	0	-0.2937
134.752	2.0077	client_2	-14.25	7.2188	reject	0	0.0873
142.502	2.0077	client_1	-6.25	-0.7812	accept	0	-0.2607
150.502	2.0077	client_1	-10.25	1.2188	accept	0	-0.4347
156.752	2.0077	client_2	-10.25	-6.7812	reject	0	0.1843
163.002	2.0077	client_1	-2.25	5.2188	accept	0	-0.0837
168.752	2.0077	client_2	5.75	7.2188	accept	0	-0.0937
173.502	2.0077	client_2	13.75	5.2188	accept	0	-0.3417
181.002	2.0077	client_2	-6.25	1.2188	reject	0	0.0913
185.752	2.0077	client_2	-10.25	-0.7812	reject	0	0.0713
196.252	2.0077	client_1	-14.25	5.2188	accept	0	0.2713
205.752	2.0077	client_1	-10.25	-0.7812	reject	0	0.1793
211.252	2.0077	client_2	5.75	-2.7812	reject	0	0.1863
215.752	2.0077	client_2	5.75	3.2188	accept	0	0.1163
220.502	2.0077	client_1	-10.25	-6.7812	reject	0	0.0743
226.252	2.0077	client_1	-14.25	1.2188	reject	0	-0.0857
233.502	2.0077	client_2	-6.25	3.2188	reject	0	0.5513
240.252	2.0077	client_2	5.75	-0.7812	reject	0	0.4503
245.252	2.0077	client_1	9.75	1.2188	accept	0	-0.1677
256.252	2.0077	client_2	-14.25	-6.7812	reject	0	-0.3397
262.252	2.0077	client_1	-2.25	-0.7812	accept	0	0.5913
270.252	2.0077	client_1	-14.25	-2.7812	reject	0	-0.2967
275.752	2.0077	client_1	5.75	7.2188	accept	0	-0.4947
282.002	2.0077	client_1	1.75	3.2188	accept	0	-0.0947
290.502	2.0077	client_2	1.75	-0.7812	reject	0	-0.0517
295.502	2.0077	client_2	9.75	-2.7812	accept	0	0.7073
302.002	2.0077	client_1	-6.25	-6.7812	reject	0	0.1083
307.252	2.0077	client_1	13.75	3.2188	accept	0	-0.4077
312.252	2.0077	client_1	13.75	5.2188	accept	0	-0.1127
321.502	2.0077	client_2	-10.25	3.2188	reject	0	-0.1017
326.002	2.0077	client_1	5.75	1.2188	accept	0	-0.4457
330.752	2.0077	client_1	13.75	-0.7812	accept	0	-0.4387
338.002	2.0077	client_1	1.75	-6.7812	accept	0	-0.0617
342.502	2.0077	client_1	-10.25	-4.7812	reject	0	-0.2307
348.502	2.0077	client_2	1.75	-4.7812	reject	0	-0.2227
355.252	2.0077	client_2	-2.25	-2.7812	reject	0	0.2093
359.752	2.0077	client_2	9.75	-6.7812	reject	0	0.6413
366.252	2.0077	client_2	1.75	3.2188	accept	0	0.1773
372.002	2.0077	client_2	-10.25	1.2188	reject	0	-0.1597
376.752	2.0077	client_1	-10.25	3.2188	accept	0	-0.2117
381.502	2.0077	client_1	9.75	-0.7812	accept	0	-0.1787
390.252	2.0077	client_1	-2.25	-4.7812	accept	0	-0.3227
395.752	2.0077	client_2	5.75	-4.7812	reject	0	0.7463
402.252	2.0077	client_1	5.75	-6.7812	accept	0	-0.4957
407.502	2.0077	client_1	-2.25	-2.7812	accept	0	0.9313
412.752	2.0077	client_1	13.75	1.2188	accept	0	-0.4197
