onset	duration	normalized_rt	gains	losses	missing_trials	outcome
2.752	1.27	0.539	-14.0	-7.0	0	reject
9.752	1.27	-0.171	10.0	-7.0	0	accept
16.502	1.27	-0.348	2.0	-1.0	0	accept
20.502	1.27	-0.219	14.0	1.0	0	accept
26.002	1.27	-0.026	14.0	-1.0	0	accept
29.502	1.27	-0.151	6.0	-3.0	0	accept
34.502	1.27	0.649	6.0	-7.0	0	accept
40.502	1.27	0.663	-14.0	3.0	0	accept
44.002	1.27	-0.487	14.0	3.0	0	accept
51.752	1.27	-0.108	14.0	-5.0	0	accept
55.752	1.27	1.044	-10.0	-5.0	0	reject
61.752	1.27	-0.034	-2.0	-7.0	0	accept
66.002	1.27	0.005	-6.0	-3.0	0	accept
74.252	1.27	0.258	-10.0	5.0	0	accept
81.002	1.27	-0.399	10.0	1.0	0	accept
84.752	1.27	-0.345	10.0	3.0	0	accept
93.002	1.27	1.168	2.0	-5.0	0	accept
99.752	1.27	0.725	-10.0	3.0	0	accept
107.502	1.27	0.089	-10.0	-3.0	0	reject
111.502	1.27	-0.143	-6.0	-7.0	0	reject
116.002	1.27	0.104	-2.0	-3.0	0	accept
119.502	1.27	-0.133	10.0	-1.0	0	accept
124.002	1.27	-0.114	-6.0	7.0	0	accept
127.502	1.27	-0.515	14.0	7.0	0	accept
134.752	1.27	-0.071	-14.0	-5.0	0	reject
139.252	1.27	-0.185	-14.0	1.0	0	reject
143.502	1.27	0.498	6.0	1.0	0	accept
147.252	1.27	0.081	-10.0	-1.0	0	accept
152.752	1.27	0.701	2.0	-3.0	0	accept
157.002	1.27	0.096	-14.0	5.0	0	accept
163.502	1.27	0.267	-2.0	-1.0	0	accept
167.752	1.27	-0.353	6.0	-1.0	0	accept
173.252	1.27	-0.335	2.0	3.0	0	accept
177.252	1.27	-0.039	14.0	-7.0	0	accept
185.252	1.27	-0.304	-6.0	5.0	0	accept
192.002	1.27	-0.173	2.0	1.0	0	accept
200.502	1.27	-0.342	-10.0	7.0	0	accept
205.002	1.27	0.538	-14.0	-1.0	0	reject
208.752	1.27	0.603	2.0	-7.0	0	accept
217.002	1.27	-0.531	-2.0	3.0	0	accept
221.002	1.27	-0.613	6.0	5.0	0	accept
230.752	1.27	-0.612	6.0	7.0	0	accept
234.502	1.27	-0.546	2.0	7.0	0	accept
238.502	1.27	0.252	-6.0	1.0	0	accept
243.502	1.27	0.079	-14.0	-3.0	0	reject
254.002	1.27	0.653	-6.0	-5.0	0	accept
259.502	1.27	-0.356	-2.0	7.0	0	accept
265.002	1.27	0.996	10.0	-3.0	0	accept
270.002	1.27	0.113	-10.0	1.0	0	accept
277.002	1.27	0.247	6.0	-5.0	0	accept
282.002	1.27	-0.328	-14.0	7.0	0	accept
291.002	1.27	-0.387	6.0	3.0	0	accept
299.002	1.27	-0.031	-6.0	-1.0	0	accept
303.502	1.27	-0.582	14.0	5.0	0	accept
311.752	1.27	-0.16	-2.0	5.0	0	accept
317.502	1.27	-0.168	-2.0	1.0	0	accept
328.002	1.27	-0.462	10.0	5.0	0	accept
333.252	1.27	-0.411	10.0	-5.0	0	accept
338.752	1.27	-0.112	-2.0	-5.0	0	accept
342.502	1.27	0.826	-10.0	-7.0	0	reject
347.252	1.27	0.065	-6.0	3.0	0	accept
351.752	1.27	-0.646	2.0	5.0	0	accept
355.752	1.27	-0.533	10.0	7.0	0	accept
360.252	1.27	0.217	14.0	-3.0	0	accept
