onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.252	2.0353	client_2	-14.25	-6.9688	reject	0	-0.2743
9.252	2.0353	client_1	9.75	-2.9688	accept	0	-0.1993
20.752	2.0353	client_2	1.75	3.0312	accept	0	0.1197
26.002	2.0353	client_1	-10.25	-2.9688	reject	0	-0.3103
31.252	2.0353	client_1	9.75	7.0312	accept	0	-0.3553
36.502	2.0353	client_2	5.75	3.0312	accept	0	-0.2793
41.002	2.0353	client_1	-2.25	-2.9688	reject	0	-0.1943
50.752	2.0353	client_1	-14.25	-6.9688	reject	0	-0.1853
56.502	2.0353	client_1	13.75	3.0312	accept	0	-0.3563
64.252	2.0353	client_1	9.75	-4.9688	accept	0	-0.2903
69.252	2.0353	client_2	9.75	-4.9688	reject	0	0.4917
74.002	2.0353	client_2	-6.25	-2.9688	reject	0	-0.0353
84.002	2.0353	client_2	9.75	7.0312	accept	0	-0.2223
89.502	2.0353	client_2	5.75	1.0312	accept	0	0.6307
97.252	2.0353	client_2	-2.25	-2.9688	reject	0	-0.1643
101.752	2.0353	client_2	-10.25	1.0312	reject	0	0.1717
107.502	2.0353	client_2	-14.25	-0.9688	reject	0	-0.2123
116.002	2.0353	client_2	5.75	-4.9688	reject	0	0.2097
121.502	2.0353	client_1	-10.25	3.0312	accept	0	0.1257
128.252	2.0353	client_1	1.75	3.0312	accept	0	-0.2443
134.252	2.0353	client_2	13.75	5.0312	accept	0	-0.2563
139.002	2.0353	client_2	5.75	7.0312	accept	0	-0.2133
144.752	2.0353	client_2	-10.25	-2.9688	reject	0	-0.2243
149.752	2.0353	client_1	-2.25	-6.9688	accept	0	-3.0E-4
154.502	2.0353	client_2	9.75	3.0312	accept	0	0.0107
159.502	2.0353	client_2	9.75	5.0312	accept	0	-0.2033
169.502	2.0353	client_2	-14.25	-2.9688	reject	0	0.0777
174.002	2.0353	client_1	-10.25	-6.9688	reject	0	-0.2003
178.502	2.0353	client_2	13.75	-2.9688	reject	0	0.1487
190.002	2.0353	client_1	9.75	-6.9688	accept	0	0.1587
199.752	2.0353	client_2	9.75	-2.9688	reject	0	0.0407
207.502	2.0353	client_2	-6.25	3.0312	accept	0	0.4517
212.252	2.0353	client_2	1.75	7.0312	accept	0	0.3237
217.752	2.0353	client_1	-10.25	5.0312	accept	0	-0.2993
227.252	2.0353	client_1	-10.25	7.0312	accept	0	-0.2113
232.752	2.0353	client_1	1.75	-0.9688	accept	0	-0.0783
241.252	2.0353	client_1	-14.25	3.0312	accept	0	0.4187
246.502	2.0353	client_1	-6.25	1.0312	accept	0	0.1667
256.252	2.0353	client_2	13.75	-4.9688	reject	0	0.3027
261.502	2.0353	client_2	-6.25	1.0312	reject	0	0.6227
266.252	2.0353	client_2	-2.25	1.0312	accept	0	0.9567
274.002	2.0353	client_1	13.75	-6.9688	accept	0	-0.1373
280.752	2.0353	client_1	1.75	5.0312	accept	0	-0.3853
288.002	2.0353	client_1	1.75	-4.9688	accept	0	-0.0193
294.002	2.0353	client_2	5.75	-2.9688	reject	0	0.2597
300.002	2.0353	client_1	-6.25	-0.9688	accept	0	-0.1283
305.502	2.0353	client_1	-14.25	1.0312	reject	0	-0.2773
311.252	2.0353	client_1	1.75	1.0312	accept	0	-0.0023
316.502	2.0353	client_1	-2.25	5.0312	accept	0	-0.3783
323.752	2.0353	client_2	5.75	-6.9688	reject	0	-3.0E-4
329.502	2.0353	client_2	-6.25	-0.9688	reject	0	0.1127
334.752	2.0353	client_1	-2.25	-0.9688	accept	0	-0.0783
340.252	2.0353	client_1	-2.25	7.0312	accept	0	-0.0353
350.752	2.0353	client_1	5.75	5.0312	accept	0	-0.3013
357.002	2.0353	client_1	-6.25	3.0312	accept	0	0.0897
364.252	2.0353	client_1	-6.25	5.0312	accept	0	0.2237
371.502	2.0353	client_2	-6.25	5.0312	accept	0	0.3057
376.502	2.0353	client_1	-2.25	-4.9688	accept	0	0.4407
381.502	2.0353	client_2	9.75	-6.9688	reject	0	0.2077
389.002	2.0353	client_1	13.75	7.0312	accept	0	-0.1943
394.002	2.0353	client_2	-2.25	3.0312	accept	0	-0.0203
400.752	2.0353	client_2	-2.25	-0.9688	reject	0	0.3667
407.752	2.0353	client_1	5.75	-0.9688	accept	0	-0.1183
412.502	2.0353	client_2	-2.25	-4.9688	reject	0	-0.3523
