onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
5.002	3.1337	-0.1427	0	-11.7917	17.1042	client_2	accept	positive
11.252	3.1337	0.2693	0	8.2083	6.1042	client_2	accept	positive
19.002	3.1337	0.1043	0	-5.7917	10.1042	client_2	reject	positive
25.752	3.1337	0.1083	0	-7.7917	13.1042	client_2	accept	positive
32.002	3.1337	0.4663	0	20.2083	-0.8958	client_2	reject	positive
38.252	3.1337	-0.2807	0	-6.7917	1.1042	client_2	reject	positive
47.252	3.1337	0.5853	0	-2.7917	-2.8958	client_2	reject	positive
54.252	3.1337	-0.4547	0	18.2083	0.1042	client_1	accept	positive
61.502	3.1337	0.7862	0	3.2083	11.1042	client_2	accept	positive
72.252	3.1337	-0.0888	0	9.2083	9.1042	client_2	accept	positive
78.502	3.1337	0.4133	0	-20.7917	8.1042	client_1	reject	positive
87.752	3.1337	-0.0727	0	3.2083	6.1042	client_1	accept	positive
95.252	3.1337	-0.0477	0	17.2083	-20.8958	client_1	reject	negative
107.752	3.1337	-0.2877	0	-18.7917	-3.8958	client_1	reject	positive
113.502	3.1337	-0.1447	0	1.2083	-6.8958	client_1	accept	positive
120.752	3.1337	0.3092	0	3.2083	6.1042	client_2	accept	negative
131.752	3.1337	-0.1997	0	6.2083	10.1042	client_1	accept	positive
138.502	3.1337	-0.0877	0	11.2083	-20.8958	client_2	reject	positive
144.752	3.1337	-0.2917	0	4.2083	-26.8958	client_2	reject	positive
152.752	3.1337	-0.0278	0	-8.7917	-2.8958	client_1	reject	positive
159.252	3.1337	-0.2547	0	4.2083	-14.8958	client_1	reject	positive
169.502	3.1337	-0.2167	0	-14.7917	2.1042	client_1	reject	positive
176.252	3.1337	0.0733	0	-12.7917	12.1042	client_2	accept	negative
184.501	3.1337	0.1363	0	5.2083	-15.8958	client_1	reject	positive
190.502	3.1337	0.3733	0	12.2083	8.1042	client_1	accept	positive
198.502	3.1337	0.0583	0	23.2083	-1.8958	client_2	reject	positive
204.502	3.1337	0.0972	0	-13.7917	7.1042	client_1	accept	positive
210.502	3.1337	0.5503	0	-10.7917	-11.8958	client_1	reject	positive
216.252	3.1337	-0.2547	0	-16.7917	4.1042	client_1	reject	positive
225.502	3.1337	0.4463	0	9.2083	-13.8958	client_1	accept	positive
232.252	3.1337	0.2962	0	0.2083	13.1042	client_2	accept	positive
237.752	3.1337	-0.2717	0	-0.7917	13.1042	client_2	accept	positive
247.752	3.1337	-0.3877	0	-3.7917	-18.8958	client_1	reject	positive
255.752	3.1337	-0.2857	0	27.2083	-0.8958	client_1	accept	positive
266.002	3.1337	-0.4327	0	-16.7917	-5.8958	client_2	reject	positive
274.252	3.1337	-0.3467	0	0.2083	10.1042	client_1	accept	positive
283.752	3.1337	-0.0947	0	17.2083	3.1042	client_2	accept	positive
289.252	3.1337	-0.1627	0	12.2083	5.1042	client_2	accept	positive
297.502	3.1337	-0.4697	0	3.2083	-7.8958	client_1	reject	negative
303.752	3.1337	-0.3767	0	-15.7917	-6.8958	client_1	reject	positive
314.252	3.1337	0.2033	0	-16.7917	10.1042	client_1	accept	positive
319.752	3.1337	-0.2247	0	1.2083	-23.8958	client_1	reject	positive
326.752	3.1337	-0.2577	0	-0.7917	-21.8958	client_1	reject	positive
333.502	3.1337	0.2582	0	26.2083	-0.8958	client_2	accept	positive
340.502	3.1337	0.3472	0	-16.7917	19.1042	client_2	reject	negative
348.503	3.1337	0.1382	0	-1.7917	8.1042	client_2	reject	positive
356.002	3.1337	-0.1627	0	-20.7917	8.1042	client_2	reject	positive
362.752	3.1337	0.3073	0	-0.7917	10.1042	client_2	accept	positive
