onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
6.002	2.9138	0.0762	0	-11.9375	5.1042	client_1	accept	positive
18.502	2.9138	-0.1488	0	23.0625	1.1042	client_2	accept	positive
27.502	2.9138	0.2782	0	22.0625	1.1042	client_1	accept	positive
35.252	2.9138	-0.2888	0	-8.9375	17.1042	client_2	accept	positive
42.252	2.9138	0.2032	0	2.0625	-12.8958	client_2	reject	positive
48.752	2.9138	0.0082	0	4.0625	-26.8958	client_1	reject	positive
56.252	2.9138	0.0592	0	17.0625	1.1042	client_2	accept	negative
62.002	2.9138	0.1992	0	3.0625	-25.8958	client_1	reject	positive
71.002	2.9138	0.0052	0	-1.9375	-20.8958	client_1	reject	positive
77.002	2.9138	-0.1498	0	6.0625	-15.8958	client_1	reject	positive
83.002	2.9138	-0.0118	0	8.0625	10.1042	client_2	accept	positive
92.752	2.9138	-0.0648	0	-13.9375	-8.8958	client_1	reject	positive
99.752	2.9138	0.4742	0	17.0625	-25.8958	client_1	reject	positive
106.752	2.9138	-0.0558	0	2.0625	-12.8958	client_1	reject	positive
112.502	2.9138	-0.1598	0	-3.9375	12.1042	client_1	accept	positive
122.002	2.9138	0.0742	0	-12.9375	-9.8958	client_1	reject	positive
129.502	2.9138	-0.2788	0	4.0625	12.1042	client_1	accept	positive
138.752	2.9138	-0.0048	0	-21.9375	-0.8958	client_2	reject	positive
146.502	2.9138	0.1272	0	-5.9375	10.1042	client_2	accept	negative
152.002	2.9138	-0.3008	0	-10.9375	18.1042	client_2	accept	positive
159.502	2.9138	0.1322	0	-8.9375	2.1042	client_1	reject	negative
168.752	2.9138	-0.0248	0	-10.9375	-11.8958	client_1	reject	positive
175.502	2.9138	-0.2628	0	7.0625	-11.8958	client_1	accept	positive
184.002	2.9138	-0.1638	0	24.0625	-1.8958	client_1	accept	positive
189.502	2.9138	0.1662	0	-20.9375	13.1042	client_1	accept	positive
196.252	2.9138	0.1372	0	-4.9375	12.1042	client_2	accept	positive
201.752	2.9138	0.0942	0	0.0625	-10.8958	client_2	reject	positive
212.002	2.9138	0.0162	0	8.0625	5.1042	client_2	accept	negative
219.752	2.9138	0.4052	0	-22.9375	15.1042	client_2	reject	positive
228.252	2.9138	0.1652	0	18.0625	-26.8958	client_1	reject	positive
233.752	2.9138	0.0042	0	-3.9375	12.1042	client_2	accept	positive
240.002	2.9138	0.0432	0	1.0625	10.1042	client_2	accept	positive
252.502	2.9138	0.0422	0	14.0625	5.1042	client_2	accept	positive
262.002	2.9138	0.1742	0	-19.9375	-2.8958	client_2	reject	positive
269.502	2.9138	-0.2008	0	-6.9375	16.1042	client_2	accept	positive
279.502	2.9138	-0.0048	0	9.0625	-13.8958	client_1	accept	positive
285.252	2.9138	-0.3868	0	-13.9375	16.1042	client_2	accept	positive
294.002	2.9138	0.2582	0	22.0625	-0.8958	client_2	accept	negative
303.752	2.9138	-0.0598	0	4.0625	12.1042	client_2	accept	positive
310.002	2.9138	0.0362	0	12.0625	-15.8958	client_2	reject	positive
316.502	2.9138	-0.0738	0	1.0625	-5.8958	client_1	accept	positive
322.752	2.9138	0.1802	0	-21.9375	9.1042	client_1	reject	positive
330.252	2.9138	-0.1748	0	-9.9375	17.1042	client_2	accept	positive
341.252	2.9138	0.0262	0	-15.9375	3.1042	client_1	reject	positive
349.752	2.9138	-0.3548	0	-4.9375	15.1042	client_1	accept	positive
358.002	2.9138	-0.1668	0	19.0625	0.1042	client_1	accept	positive
364.752	2.9138	0.0652	0	12.0625	3.1042	client_2	accept	negative
371.002	2.9138	-0.1158	0	-1.9375	9.1042	client_2	accept	negative
