onset	duration	normalized_rt	gains	losses	missing_trials	outcome
7.502	1.4307	1.0693	-14.0	-1.0	1	n/a
12.253	1.4307	-0.0457	6.0	-1.0	0	accept
22.752	1.4307	-0.4927	14.0	-3.0	0	accept
27.502	1.4307	-0.6167	10.0	-1.0	0	accept
32.002	1.4307	-0.5087	10.0	7.0	0	accept
38.252	1.4307	0.4853	-6.0	5.0	0	accept
44.252	1.4307	-0.1597	-2.0	-1.0	0	accept
50.252	1.4307	0.1393	14.0	-1.0	0	accept
55.002	1.4307	0.8563	-6.0	-3.0	0	accept
61.002	1.4307	1.0693	-14.0	-5.0	1	n/a
70.752	1.4307	0.3343	-14.0	-3.0	0	reject
76.002	1.4307	-0.1507	14.0	-5.0	0	accept
80.002	1.4307	-0.3137	6.0	1.0	0	accept
87.252	1.4307	0.6813	-6.0	3.0	0	accept
93.252	1.4307	-0.4547	2.0	7.0	0	accept
99.002	1.4307	-0.1557	-14.0	5.0	0	accept
108.252	1.4307	0.3703	6.0	-7.0	0	accept
113.002	1.4307	0.3733	-2.0	-7.0	0	accept
117.502	1.4307	0.7253	6.0	-5.0	0	accept
122.504	1.4307	-0.1947	10.0	1.0	0	accept
126.752	1.4307	0.2343	2.0	-7.0	0	accept
132.002	1.4307	0.4193	10.0	-5.0	0	accept
138.002	1.4307	-0.2007	2.0	3.0	0	accept
142.002	1.4307	-0.5507	6.0	7.0	0	accept
145.502	1.4307	-0.6677	14.0	7.0	0	accept
149.752	1.4307	0.8663	-6.0	-1.0	0	accept
156.252	1.4307	0.4753	-6.0	-7.0	0	reject
161.752	1.4307	0.0083	-2.0	3.0	0	accept
166.752	1.4307	0.1223	10.0	3.0	0	accept
171.252	1.4307	-0.2957	6.0	5.0	0	accept
175.752	1.4307	0.2493	-10.0	-3.0	0	reject
179.752	1.4307	0.3713	2.0	-5.0	0	accept
188.502	1.4307	-0.3087	-6.0	7.0	0	accept
196.002	1.4307	0.6583	-2.0	1.0	0	accept
202.002	1.4307	-0.2077	-10.0	1.0	0	accept
209.752	1.4307	1.0693	-10.0	-1.0	1	n/a
214.002	1.4307	0.4193	-14.0	-7.0	0	reject
219.752	1.4307	0.0093	-10.0	-5.0	0	reject
223.502	1.4307	0.0903	-14.0	3.0	0	accept
228.752	1.4307	-0.2287	-14.0	7.0	0	accept
234.002	1.4307	0.2183	10.0	-3.0	0	accept
238.252	1.4307	0.0693	-2.0	5.0	0	accept
242.002	1.4307	-0.2557	10.0	-7.0	0	accept
251.252	1.4307	-0.6047	14.0	3.0	0	accept
255.502	1.4307	-0.4017	14.0	5.0	0	accept
259.502	1.4307	0.2243	-6.0	1.0	0	accept
263.502	1.4307	-0.1647	-14.0	1.0	0	reject
269.752	1.4307	0.0203	-10.0	-7.0	0	reject
274.502	1.4307	0.0573	2.0	1.0	0	accept
280.002	1.4307	0.0573	6.0	-3.0	0	accept
284.502	1.4307	-0.5307	-10.0	5.0	0	accept
289.502	1.4307	-0.5357	2.0	5.0	0	accept
294.502	1.4307	-0.6177	6.0	3.0	0	accept
300.252	1.4307	0.2833	-6.0	-5.0	0	reject
304.502	1.4307	0.5743	-2.0	-3.0	0	accept
309.502	1.4307	0.3363	-2.0	-5.0	0	reject
315.752	1.4307	-0.2987	-2.0	7.0	0	accept
321.502	1.4307	-0.1867	14.0	1.0	0	accept
329.252	1.4307	-0.0957	2.0	-3.0	0	accept
334.252	1.4307	0.6063	14.0	-7.0	0	accept
337.752	1.4307	-0.0837	-10.0	3.0	0	accept
342.253	1.4307	0.0013	2.0	-1.0	0	accept
347.002	1.4307	-0.6957	10.0	5.0	0	accept
354.252	1.4307	-0.3137	-10.0	7.0	0	accept
