onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.252	3.2937	0.0903	0	-9.6667	14.6042	client_2	accept	positive
7.002	3.2937	0.2963	0	19.3333	0.6042	client_2	reject	positive
18.752	3.2937	-0.0227	0	12.3333	-16.3958	client_1	accept	positive
27.502	3.2937	0.0643	0	-13.6667	1.6042	client_1	reject	positive
34.002	3.2937	0.5373	0	-8.6667	2.6042	client_1	accept	positive
39.752	3.2937	-0.2347	0	2.3333	-25.3958	client_1	reject	positive
45.502	3.2937	-0.3287	0	6.3333	10.6042	client_1	accept	positive
55.252	3.2937	-0.4447	0	-9.6667	-2.3958	client_2	reject	positive
61.002	3.2937	0.6403	0	-2.6667	14.6042	client_2	accept	positive
67.502	3.2937	0.1603	0	-6.6667	13.6042	client_2	accept	positive
75.252	3.2937	-0.2707	0	-0.6667	13.6042	client_2	accept	positive
83.752	3.2937	-0.2207	0	8.3333	-18.3958	client_1	reject	positive
89.252	3.2937	-0.3537	0	-5.6667	-17.3958	client_1	reject	positive
100.002	3.2937	-0.1567	0	18.3333	3.6042	client_1	accept	positive
105.752	3.2937	0.2813	0	5.3333	11.6042	client_2	accept	positive
112.252	3.2937	-0.2147	0	7.3333	-17.3958	client_2	reject	positive
117.753	3.2937	0.2533	0	14.3333	2.6042	client_2	accept	negative
125.252	3.2937	0.0103	0	10.3333	-14.3958	client_1	accept	positive
131.002	3.2937	-0.3307	0	-8.6667	-14.3958	client_1	reject	positive
137.502	3.2937	-0.2757	0	-5.6667	-0.3958	client_1	accept	positive
149.002	3.2937	-0.3957	0	16.3333	1.6042	client_1	accept	positive
158.752	3.2937	-0.0307	0	3.3333	-8.3958	client_1	accept	positive
167.002	3.2937	0.0353	0	11.3333	-21.3958	client_1	reject	positive
178.502	3.2937	0.9543	0	-15.6667	14.6042	client_2	reject	positive
185.252	3.2937	-0.4297	0	8.3333	10.6042	client_1	accept	positive
194.002	3.2937	0.2423	0	5.3333	-10.3958	client_2	reject	positive
200.002	3.2937	-0.4347	0	22.3333	-0.3958	client_1	accept	positive
206.502	3.2937	0.4453	0	-10.6667	17.6042	client_2	accept	positive
215.502	3.2937	0.7423	0	-12.6667	13.6042	client_2	accept	negative
222.752	3.2937	1.2063	1	13.3333	5.6042	client_2	n/a	negative
228.752	3.2937	0.0873	0	-25.6667	17.6042	client_1	accept	positive
237.752	3.2937	0.6083	0	-8.6667	11.6042	client_2	reject	positive
247.252	3.2937	0.4193	0	24.3333	-1.3958	client_2	reject	positive
253.502	3.2937	-0.1957	0	-19.6667	-3.3958	client_2	reject	positive
262.752	3.2937	-0.3657	0	-10.6667	-12.3958	client_1	reject	positive
270.502	3.2937	-0.5657	0	-8.6667	-3.3958	client_1	reject	positive
277.752	3.2937	-0.1477	0	25.3333	0.6042	client_1	accept	positive
287.502	3.2937	0.7773	0	5.3333	8.6042	client_2	reject	negative
294.752	3.2937	0.2723	0	-11.6667	15.6042	client_2	accept	positive
302.252	3.2937	-0.0207	0	3.3333	12.6042	client_2	accept	positive
314.752	3.2937	0.3993	0	-17.6667	20.6042	client_2	accept	positive
320.752	3.2937	-0.3047	0	-14.6667	7.6042	client_2	reject	positive
328.502	3.2937	-0.1357	0	9.3333	6.6042	client_2	accept	positive
335.252	3.2937	-0.3357	0	-1.6667	-21.3958	client_1	reject	positive
342.252	3.2937	-0.4037	0	-19.6667	6.6042	client_1	reject	positive
349.002	3.2937	0.0793	0	14.3333	-23.3958	client_1	reject	positive
355.752	3.2937	-0.3747	0	4.3333	-27.3958	client_2	reject	positive
365.002	3.2937	-0.4027	0	-21.6667	-1.3958	client_1	reject	positive
