onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
5.502	2.0472	client_2	2.1875	6.7188	accept	0	0.0718
12.252	2.0472	client_2	-9.8125	-7.2812	reject	0	-0.1662
16.752	2.0472	client_2	-1.8125	-5.2812	reject	0	-0.2352
21.252	2.0472	client_2	-9.8125	0.7188	reject	0	-0.1362
27.752	2.0472	client_1	14.1875	-7.2812	accept	0	-0.2622
32.752	2.0472	client_2	14.1875	2.7188	accept	0	0.4958
40.252	2.0472	client_2	-1.8125	-1.2812	reject	0	0.0348
45.502	2.0472	client_1	-13.8125	-5.2812	reject	0	-0.1522
51.002	2.0472	client_1	2.1875	0.7188	accept	0	-0.0442
57.002	2.0472	client_1	10.1875	-5.2812	accept	0	-0.3302
63.502	2.0472	client_2	10.1875	4.7188	accept	0	0.1478
73.502	2.0472	client_2	-1.8125	0.7188	reject	0	0.1988
78.252	2.0472	client_1	14.1875	-1.2812	accept	0	-0.3472
85.252	2.0472	client_2	6.1875	6.7188	accept	0	-0.1932
96.752	2.0472	client_2	6.1875	2.7188	accept	0	0.7188
101.502	2.0472	client_2	-9.8125	-5.2812	reject	0	-0.0742
107.002	2.0472	client_1	-1.8125	4.7188	accept	0	-0.3202
112.502	2.0472	client_2	-9.8125	4.7188	reject	0	0.4198
118.752	2.0472	client_2	6.1875	0.7188	reject	0	-0.1892
123.252	2.0472	client_2	-5.8125	-1.2812	reject	0	1.0598
130.752	2.0472	client_2	14.1875	-5.2812	reject	0	0.0618
136.752	2.0472	client_1	-5.8125	-3.2812	accept	0	0.2318
141.752	2.0472	client_1	10.1875	2.7188	accept	0	-0.3262
148.252	2.0472	client_2	-1.8125	4.7188	accept	0	0.0728
153.002	2.0472	client_1	-1.8125	6.7188	accept	0	-0.3472
161.002	2.0472	client_1	14.1875	-3.2812	accept	0	-0.3192
172.252	2.0472	client_2	2.1875	2.7188	accept	0	0.4208
177.002	2.0472	client_2	-9.8125	-1.2812	reject	0	0.0428
184.002	2.0472	client_1	-9.8125	-5.2812	reject	0	0.4168
189.752	2.0472	client_2	-13.8125	0.7188	reject	0	-0.3472
194.502	2.0472	client_2	-13.8125	-3.2812	reject	0	-0.0232
199.752	2.0472	client_1	-5.8125	4.7188	accept	0	-0.1652
204.752	2.0472	client_1	14.1875	6.7188	accept	0	-0.3842
210.752	2.0472	client_1	-5.8125	0.7188	accept	0	0.0558
219.252	2.0472	client_1	-1.8125	-1.2812	accept	0	0.5308
225.502	2.0472	client_2	-9.8125	6.7188	accept	0	0.1278
231.002	2.0472	client_1	-9.8125	-1.2812	reject	0	-0.0412
240.002	2.0472	client_1	-1.8125	-3.2812	accept	0	-0.1182
246.752	2.0472	client_2	-1.8125	2.7188	reject	0	0.2978
253.752	2.0472	client_2	10.1875	-3.2812	reject	0	0.4538
261.502	2.0472	client_2	-5.8125	-5.2812	reject	0	-0.0272
270.252	2.0472	client_1	14.1875	-5.2812	accept	0	0.2358
275.252	2.0472	client_2	2.1875	0.7188	reject	0	0.8628
280.502	2.0472	client_1	10.1875	-3.2812	accept	0	-0.3372
286.252	2.0472	client_2	-5.8125	2.7188	reject	0	0.2008
291.752	2.0472	client_1	14.1875	2.7188	accept	0	-0.2632
303.252	2.0472	client_1	-1.8125	2.7188	accept	0	-0.3352
307.752	2.0472	client_2	-13.8125	2.7188	reject	0	-0.1762
315.502	2.0472	client_1	-5.8125	6.7188	accept	0	-0.1822
324.252	2.0472	client_2	-13.8125	4.7188	reject	0	-0.1562
329.002	2.0472	client_1	-5.8125	-7.2812	reject	0	-0.1252
334.252	2.0472	client_1	10.1875	6.7188	accept	0	-0.4862
339.252	2.0472	client_1	6.1875	6.7188	accept	0	-0.3612
347.252	2.0472	client_1	-13.8125	0.7188	reject	0	-0.1912
352.752	2.0472	client_2	6.1875	-1.2812	reject	0	0.7118
362.752	2.0472	client_2	2.1875	-5.2812	reject	0	-0.1142
368.502	2.0472	client_1	2.1875	-7.2812	accept	0	0.2488
376.502	2.0472	client_1	-9.8125	-3.2812	reject	0	-0.2002
387.502	2.0472	client_2	-9.8125	-3.2812	reject	0	-0.3262
392.252	2.0472	client_1	14.1875	4.7188	accept	0	-0.3752
398.502	2.0472	client_2	14.1875	6.7188	accept	0	-0.0872
403.252	2.0472	client_1	-1.8125	-5.2812	accept	0	0.4148
408.502	2.0472	client_1	6.1875	-5.2812	accept	0	-0.1392
413.002	2.0472	client_1	-5.8125	-1.2812	accept	0	-0.1322
