onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
6.502	1.9549	client_2	-2.0	2.8125	accept	0	-0.1659
13.002	1.9549	client_2	-2.0	4.8125	accept	0	-0.0189
23.502	1.9549	client_2	-6.0	0.8125	reject	0	0.1221
28.502	1.9549	client_2	2.0	-5.1875	reject	0	0.0211
33.252	1.9549	client_1	2.0	-5.1875	accept	0	-0.1379
41.253	1.9549	client_2	14.0	-5.1875	accept	0	0.4361
48.752	1.9549	client_1	-6.0	6.8125	accept	0	-0.1169
58.252	1.9549	client_2	-2.0	-5.1875	reject	0	-0.1379
63.002	1.9549	client_2	-10.0	-7.1875	reject	0	-0.0119
74.252	1.9549	client_2	-14.0	-1.1875	reject	0	-0.2159
80.502	1.9549	client_1	-10.0	2.8125	accept	0	-0.0319
85.752	1.9549	client_2	-14.0	2.8125	reject	0	-0.2109
91.502	1.9549	client_2	2.0	4.8125	accept	0	0.4591
98.252	1.9549	client_1	6.0	-7.1875	accept	0	-0.0489
105.252	1.9549	client_1	-6.0	-5.1875	reject	0	-0.1509
111.502	1.9549	client_1	-6.0	-3.1875	accept	0	0.3101
116.502	1.9549	client_2	-14.0	-3.1875	reject	0	-0.2379
125.002	1.9549	client_2	-6.0	2.8125	reject	0	0.7761
135.002	1.9549	client_1	10.0	-1.1875	accept	0	0.0721
140.502	1.9549	client_1	-10.0	-3.1875	reject	0	-0.1739
145.752	1.9549	client_1	-10.0	-7.1875	reject	0	-0.1339
151.752	1.9549	client_1	-14.0	6.8125	accept	0	0.1531
157.252	1.9549	client_2	6.0	2.8125	accept	0	-0.2449
162.752	1.9549	client_2	6.0	4.8125	accept	0	-0.2879
171.002	1.9549	client_1	10.0	-3.1875	accept	0	-0.0129
179.502	1.9549	client_2	-2.0	6.8125	accept	0	0.0181
185.252	1.9549	client_1	-6.0	2.8125	accept	0	0.2551
190.003	1.9549	client_2	14.0	2.8125	accept	0	-0.0629
194.502	1.9549	client_2	6.0	6.8125	accept	0	-0.1369
201.252	1.9549	client_1	2.0	-3.1875	accept	0	0.2111
208.002	1.9549	client_2	-6.0	-1.1875	reject	0	0.4311
214.002	1.9549	client_1	10.0	4.8125	accept	0	-0.0699
219.502	1.9549	client_2	-2.0	-1.1875	reject	0	0.1121
227.252	1.9549	client_1	-2.0	0.8125	accept	0	-0.0269
231.752	1.9549	client_1	14.0	-5.1875	accept	0	-0.2049
237.002	1.9549	client_1	10.0	2.8125	accept	0	-0.0659
245.252	1.9549	client_1	6.0	4.8125	accept	0	-0.3149
251.252	1.9549	client_2	10.0	2.8125	accept	0	-0.2099
261.752	1.9549	client_2	-6.0	4.8125	reject	0	0.1221
266.502	1.9549	client_2	-14.0	-5.1875	reject	0	-0.1519
274.252	1.9549	client_2	-14.0	0.8125	reject	0	-0.2419
279.252	1.9549	client_2	6.0	-3.1875	reject	0	0.0511
284.502	1.9549	client_2	2.0	-3.1875	reject	0	0.2381
290.002	1.9549	client_1	-14.0	0.8125	reject	0	-0.2489
301.502	1.9549	client_2	6.0	-5.1875	reject	0	-0.0139
306.002	1.9549	client_1	-14.0	4.8125	accept	0	0.2441
312.252	1.9549	client_1	14.0	2.8125	accept	0	-0.2089
317.502	1.9549	client_1	14.0	-1.1875	accept	0	-0.1159
323.752	1.9549	client_2	10.0	-7.1875	reject	0	0.4571
330.502	1.9549	client_2	-10.0	4.8125	reject	0	0.3031
335.752	1.9549	client_1	-2.0	4.8125	accept	0	-0.0419
343.002	1.9549	client_1	-2.0	6.8125	accept	0	-0.2129
351.502	1.9549	client_1	-2.0	-5.1875	accept	0	0.0251
356.502	1.9549	client_1	-14.0	-5.1875	reject	0	-0.1389
363.002	1.9549	client_2	2.0	-7.1875	reject	0	0.0411
369.002	1.9549	client_1	10.0	6.8125	accept	0	-0.1629
373.752	1.9549	client_1	6.0	-5.1875	reject	0	-0.0329
379.752	1.9549	client_1	6.0	0.8125	accept	0	-0.1169
385.752	1.9549	client_1	2.0	4.8125	accept	0	-0.1509
390.502	1.9549	client_2	14.0	4.8125	accept	0	-0.2939
395.752	1.9549	client_1	6.0	-3.1875	accept	0	0.0891
401.752	1.9549	client_2	-10.0	-1.1875	reject	0	-0.2109
408.002	1.9549	client_2	14.0	-1.1875	reject	0	0.8961
413.252	1.9549	client_1	10.0	0.8125	accept	0	-0.0679
