onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.252	2.0506	client_1	2.625	0.5938	accept	0	0.0204
6.502	2.0506	client_1	-5.375	-3.4062	accept	0	0.0674
13.502	2.0506	client_1	14.625	-3.4062	accept	0	-0.2746
18.002	2.0506	client_1	-9.375	-1.4062	reject	0	0.5484
22.752	2.0506	client_2	2.625	-3.4062	accept	0	0.1884
28.002	2.0506	client_1	14.625	4.5938	accept	0	-0.3216
34.002	2.0506	client_1	2.625	-3.4062	accept	0	0.2244
39.252	2.0506	client_2	-1.375	0.5938	accept	0	0.3964
43.752	2.0506	client_2	-13.375	4.5938	accept	0	0.6554
50.752	2.0506	client_2	-13.375	-7.4062	reject	0	0.0824
58.252	2.0506	client_2	2.625	2.5938	accept	0	-0.2486
63.002	2.0506	client_1	-9.375	0.5938	reject	0	0.4394
68.752	2.0506	client_2	-5.375	2.5938	accept	0	0.0284
74.502	2.0506	client_2	-5.375	-3.4062	accept	0	0.4324
80.752	2.0506	client_1	-1.375	-1.4062	accept	0	-0.0566
86.502	2.0506	client_1	10.625	-3.4062	accept	0	-0.0536
91.752	2.0506	client_1	6.625	-1.4062	accept	0	-0.0866
102.502	2.0506	client_1	-1.375	4.5938	accept	0	-0.1106
109.502	2.0506	client_1	2.625	6.5938	accept	0	-0.2936
117.752	2.0506	client_2	-9.375	-7.4062	reject	0	-0.0276
127.002	2.0506	client_2	2.625	4.5938	accept	0	-0.3766
132.002	2.0506	client_2	10.625	6.5938	accept	0	-0.1656
138.752	2.0506	client_1	-1.375	2.5938	accept	0	-0.3526
143.252	2.0506	client_1	10.625	2.5938	accept	0	-0.1556
154.502	2.0506	client_2	14.625	-5.4062	accept	0	0.5334
161.252	2.0506	client_2	6.625	-7.4062	accept	0	-0.3406
169.752	2.0506	client_1	-5.375	-1.4062	reject	0	0.4274
176.252	2.0506	client_2	-1.375	-3.4062	accept	0	0.1474
182.002	2.0506	client_1	-13.375	6.5938	accept	0	0.5334
193.502	2.0506	client_1	14.625	-1.4062	accept	0	-0.3086
198.252	2.0506	client_2	6.625	-5.4062	accept	0	0.4674
204.752	2.0506	client_2	-5.375	-5.4062	reject	0	0.9654
216.002	2.0506	client_2	-5.375	4.5938	accept	0	-0.1756
220.752	2.0506	client_2	-5.375	6.5938	accept	0	-0.1846
225.252	2.0506	client_1	-13.375	4.5938	accept	0	0.2754
234.752	2.0506	client_1	6.625	0.5938	accept	0	-0.0646
240.002	2.0506	client_1	14.625	6.5938	accept	0	-0.3616
247.502	2.0506	client_1	-9.375	-5.4062	reject	0	-0.0766
252.002	2.0506	client_1	-13.375	-7.4062	reject	0	-0.1446
256.752	2.0506	client_1	-13.375	0.5938	reject	0	-0.2276
266.502	2.0506	client_1	-5.375	-5.4062	reject	0	0.0284
276.002	2.0506	client_1	-5.375	4.5938	accept	0	0.0414
282.002	2.0506	client_2	2.625	-1.4062	accept	0	-0.0306
286.752	2.0506	client_2	-9.375	2.5938	accept	0	-0.1196
294.002	2.0506	client_1	6.625	-5.4062	accept	0	4.0E-4
299.502	2.0506	client_2	14.625	0.5938	accept	0	-0.0856
305.752	2.0506	client_2	10.625	0.5938	accept	0	-0.3536
310.752	2.0506	client_1	6.625	-7.4062	accept	0	0.1024
316.502	2.0506	client_2	10.625	4.5938	accept	0	-0.3546
321.502	2.0506	client_2	-9.375	-5.4062	reject	0	-0.0916
326.002	2.0506	client_1	6.625	-3.4062	accept	0	-0.1326
331.002	2.0506	client_2	-9.375	-1.4062	reject	0	-0.0776
336.502	2.0506	client_1	14.625	0.5938	accept	0	-0.1556
342.752	2.0506	client_2	-9.375	4.5938	accept	0	0.1344
351.252	2.0506	client_2	-5.375	0.5938	accept	0	0.5104
358.752	2.0506	client_2	-1.375	4.5938	accept	0	-0.3306
366.502	2.0506	client_2	6.625	4.5938	accept	0	-0.1356
374.252	2.0506	client_1	-5.375	2.5938	accept	0	-0.0536
382.252	2.0506	client_2	2.625	6.5938	accept	0	-0.3306
387.002	2.0506	client_1	10.625	4.5938	accept	0	-0.3856
393.252	2.0506	client_1	-13.375	2.5938	accept	0	0.0684
400.752	2.0506	client_2	-13.375	-5.4062	reject	0	-0.2076
406.752	2.0506	client_2	6.625	-1.4062	accept	0	-0.2456
412.502	2.0506	client_2	2.625	0.5938	accept	0	0.1774
