onset	duration	normalized_rt	gains	losses	missing_trials	outcome
5.002	1.5383	0.9617	6.0	-7.0	1	n/a
13.252	1.5383	-0.0663	-10.0	-5.0	0	accept
17.002	1.5383	0.4807	-10.0	1.0	0	accept
20.502	1.5383	-0.1973	14.0	-1.0	0	accept
28.002	1.5383	-0.3663	2.0	3.0	0	accept
32.252	1.5383	-0.0233	-6.0	1.0	0	accept
41.502	1.5383	-0.5143	10.0	-7.0	0	accept
48.752	1.5383	-0.4543	-6.0	-3.0	0	accept
53.752	1.5383	-0.4413	-2.0	3.0	0	accept
57.752	1.5383	-0.4263	-10.0	-1.0	0	accept
63.752	1.5383	-0.1843	2.0	-5.0	0	accept
68.252	1.5383	0.0967	-6.0	-7.0	0	accept
73.752	1.5383	-0.1453	2.0	-3.0	0	accept
81.002	1.5383	-0.4783	14.0	5.0	0	accept
87.502	1.5383	-0.4623	10.0	7.0	0	accept
92.252	1.5383	-0.3113	10.0	1.0	0	accept
99.002	1.5383	-0.2703	-2.0	-1.0	0	accept
104.252	1.5383	-0.2833	10.0	-1.0	0	accept
110.002	1.5383	0.1257	-6.0	3.0	0	accept
116.752	1.5383	0.9557	-6.0	-1.0	0	reject
120.502	1.5383	0.5817	-6.0	7.0	0	accept
125.752	1.5383	-0.4253	2.0	5.0	0	accept
129.752	1.5383	-0.5873	6.0	7.0	0	accept
134.002	1.5383	-0.2723	14.0	7.0	0	accept
138.502	1.5383	-0.2983	2.0	1.0	0	accept
142.752	1.5383	0.0857	2.0	-7.0	0	accept
146.252	1.5383	-0.2423	-10.0	-3.0	0	reject
151.502	1.5383	0.9057	-10.0	-7.0	0	reject
159.002	1.5383	-0.3393	10.0	5.0	0	accept
166.252	1.5383	-0.2513	14.0	-5.0	0	accept
170.252	1.5383	-0.4463	-14.0	-7.0	0	reject
176.002	1.5383	0.2757	-14.0	-1.0	0	reject
181.252	1.5383	-0.2773	-10.0	5.0	0	accept
185.252	1.5383	-0.4803	-2.0	5.0	0	accept
189.502	1.5383	-0.2713	10.0	3.0	0	accept
198.002	1.5383	0.2937	6.0	-1.0	0	accept
202.002	1.5383	0.6567	-6.0	-5.0	0	reject
205.502	1.5383	0.3637	-14.0	-5.0	0	reject
211.252	1.5383	0.6867	-14.0	5.0	0	reject
215.252	1.5383	-0.5523	2.0	7.0	0	accept
219.002	1.5383	0.7007	-10.0	3.0	0	accept
224.002	1.5383	0.4667	-14.0	7.0	0	reject
228.752	1.5383	0.4617	-2.0	-3.0	0	accept
233.502	1.5383	-0.2043	6.0	5.0	0	accept
238.752	1.5383	-0.2713	14.0	-3.0	0	accept
244.502	1.5383	0.5367	6.0	3.0	0	accept
251.502	1.5383	0.5037	-14.0	3.0	0	accept
255.252	1.5383	0.7647	-10.0	7.0	0	accept
262.752	1.5383	-0.2083	6.0	-5.0	0	accept
271.002	1.5383	0.0097	-14.0	-3.0	0	reject
274.753	1.5383	0.0417	14.0	-7.0	0	accept
281.002	1.5383	-0.2033	10.0	-5.0	0	accept
288.502	1.5383	-0.2493	6.0	1.0	0	accept
294.002	1.5383	0.5477	6.0	-3.0	0	accept
298.502	1.5383	-0.1103	-2.0	7.0	0	accept
306.502	1.5383	-0.1113	-2.0	-5.0	0	accept
311.002	1.5383	0.0037	-2.0	1.0	0	accept
321.502	1.5383	0.0887	10.0	-3.0	0	accept
326.002	1.5383	0.1427	-6.0	5.0	0	accept
331.252	1.5383	-0.6073	14.0	3.0	0	accept
337.752	1.5383	-0.5053	14.0	1.0	0	accept
342.002	1.5383	0.7307	-2.0	-7.0	0	reject
348.002	1.5383	0.6187	2.0	-1.0	0	accept
354.252	1.5383	0.4137	-14.0	1.0	0	reject
