onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.502	2.9886	0.0174	0	7.3333	10.0833	client_2	accept	positive
7.502	2.9886	-0.2836	0	8.3333	-17.9167	client_2	reject	positive
15.252	2.9886	-0.1026	0	-1.6667	-20.9167	client_1	reject	positive
21.002	2.9886	-0.1306	0	-18.6667	-3.9167	client_1	reject	positive
28.002	2.9886	0.0364	0	-20.6667	13.0833	client_2	reject	positive
34.002	2.9886	-0.2196	0	-6.6667	1.0833	client_2	reject	positive
42.252	2.9886	-0.3326	0	-22.6667	0.0833	client_1	reject	positive
49.002	2.9886	-0.2666	0	-0.6667	-21.9167	client_2	reject	positive
55.252	2.9886	-0.2206	0	23.3333	1.0833	client_1	accept	positive
62.752	2.9886	0.0094	0	2.3333	-6.9167	client_1	accept	positive
71.252	2.9886	-0.3026	0	-6.6667	-15.9167	client_1	reject	positive
76.752	2.9886	0.2454	0	-5.6667	0.0833	client_1	accept	positive
85.252	2.9886	-0.3596	0	21.3333	-0.9167	client_1	accept	positive
93.252	2.9886	-0.2546	0	20.3333	0.0833	client_1	accept	positive
105.752	2.9886	-0.1706	0	-2.6667	11.0833	client_2	accept	positive
113.252	2.9886	0.5124	0	6.3333	8.0833	client_2	accept	positive
120.002	2.9886	-0.2466	0	-13.6667	19.0833	client_2	accept	positive
128.252	2.9886	-0.2366	0	-7.6667	-3.9167	client_2	reject	positive
140.502	2.9886	0.1754	0	-7.6667	11.0833	client_2	reject	positive
147.252	2.9886	0.6124	0	6.3333	5.0833	client_2	reject	positive
155.752	2.9886	0.3774	0	16.3333	1.0833	client_2	reject	positive
166.752	2.9886	0.3184	0	13.3333	3.0833	client_2	accept	negative
176.002	2.9886	0.6934	0	8.3333	7.0833	client_2	reject	negative
182.752	2.9886	0.2554	0	5.3333	-27.9167	client_1	reject	positive
191.252	2.9886	-0.0996	0	3.3333	-13.9167	client_1	reject	positive
196.752	2.9886	-0.1926	0	-0.6667	14.0833	client_2	accept	positive
203.002	2.9886	-0.1516	0	8.3333	10.0833	client_2	accept	positive
208.752	2.9886	-0.0796	0	-9.6667	17.0833	client_2	accept	positive
218.252	2.9886	0.1464	0	-3.6667	-1.9167	client_1	accept	positive
227.752	2.9886	0.1164	0	10.3333	-13.9167	client_1	accept	positive
234.002	2.9886	0.0384	0	8.3333	-17.9167	client_1	reject	positive
239.752	2.9886	-0.2296	0	-14.6667	2.0833	client_1	reject	positive
249.502	2.9886	0.1434	0	-17.6667	17.0833	client_2	accept	positive
256.002	2.9886	-0.2466	0	8.3333	10.0833	client_1	accept	positive
262.002	2.9886	0.2324	0	14.3333	-22.9167	client_1	accept	negative
267.752	2.9886	0.2904	0	-16.6667	10.0833	client_1	accept	positive
279.002	2.9886	0.1594	0	18.3333	1.0833	client_2	accept	negative
289.752	2.9886	0.1974	0	-4.6667	12.0833	client_2	accept	positive
299.752	2.9886	0.3354	0	0.3333	-5.9167	client_1	accept	positive
306.502	2.9886	-0.3016	0	-7.6667	-3.9167	client_1	reject	positive
313.252	2.9886	-0.1926	0	10.3333	4.0833	client_2	accept	negative
321.252	2.9886	0.0014	0	-4.6667	-5.9167	client_1	reject	positive
328.002	2.9886	-0.1366	0	-17.6667	20.0833	client_1	accept	positive
335.752	2.9886	-0.0636	0	-12.6667	-9.9167	client_1	reject	positive
346.502	2.9886	-0.0486	0	-8.6667	17.0833	client_2	accept	positive
353.252	2.9886	-0.0096	0	-16.6667	17.0833	client_1	accept	positive
360.252	2.9886	-0.3246	0	5.3333	-27.9167	client_2	reject	positive
369.252	2.9886	0.2884	0	24.3333	1.0833	client_2	accept	positive
