onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.252	1.9243	client_1	-4.125	-5.5625	accept	0	0.0507
8.752	1.9243	client_1	-8.125	-7.5625	reject	0	-0.1703
16.502	1.9243	client_1	-0.125	4.4375	accept	0	0.0637
21.502	1.9243	client_1	11.875	4.4375	accept	0	-0.1723
26.002	1.9243	client_2	-12.125	6.4375	reject	0	-0.2013
32.752	1.9243	client_1	7.875	0.4375	accept	0	-0.2693
38.752	1.9243	client_1	15.875	6.4375	accept	0	-0.0753
47.752	1.9243	client_1	3.875	6.4375	accept	0	-0.1633
52.252	1.9243	client_1	-0.125	2.4375	accept	0	-0.0613
57.002	1.9243	client_1	15.875	0.4375	accept	0	-0.2463
61.752	1.9243	client_2	-12.125	4.4375	reject	0	-0.2123
69.002	1.9243	client_1	-0.125	-3.5625	accept	0	0.1137
74.002	1.9243	client_2	7.875	-1.5625	accept	0	0.7937
79.502	1.9243	client_1	-8.125	-5.5625	reject	0	-3.0E-4
85.252	1.9243	client_1	-12.125	-5.5625	reject	0	-0.1573
92.002	1.9243	client_2	-0.125	6.4375	accept	0	0.2807
98.252	1.9243	client_2	11.875	-3.5625	reject	0	0.9107
103.752	1.9243	client_1	-0.125	-1.5625	accept	0	0.0177
109.252	1.9243	client_1	-12.125	-1.5625	reject	0	0.1287
114.002	1.9243	client_2	-12.125	-7.5625	reject	0	-0.2183
118.752	1.9243	client_1	-12.125	6.4375	accept	0	0.0097
124.502	1.9243	client_2	-0.125	-1.5625	reject	0	-0.1123
133.502	1.9243	client_2	7.875	-3.5625	reject	0	-0.0213
145.002	1.9243	client_2	-4.125	-1.5625	accept	0	0.0837
153.502	1.9243	client_2	7.875	0.4375	reject	0	0.5007
159.252	1.9243	client_1	-4.125	-1.5625	accept	0	-0.0813
166.502	1.9243	client_2	-0.125	0.4375	reject	0	-0.1093
173.002	1.9243	client_2	-12.125	2.4375	reject	0	0.0657
180.002	1.9243	client_1	15.875	-1.5625	accept	0	-0.1063
186.252	1.9243	client_2	-12.125	-5.5625	reject	0	-0.2043
191.752	1.9243	client_1	7.875	-1.5625	accept	0	-0.1393
199.752	1.9243	client_1	-8.125	0.4375	accept	0	0.1487
204.502	1.9243	client_1	15.875	-7.5625	accept	0	-0.0293
213.752	1.9243	client_2	-12.125	0.4375	reject	0	-0.3223
218.752	1.9243	client_1	-8.125	-3.5625	reject	0	-0.2193
225.002	1.9243	client_1	-4.125	6.4375	accept	0	-0.1053
231.002	1.9243	client_1	7.875	6.4375	accept	0	-0.2753
236.252	1.9243	client_2	-8.125	4.4375	reject	0	-0.1063
241.252	1.9243	client_1	3.875	-1.5625	accept	0	-0.0483
247.252	1.9243	client_2	3.875	-1.5625	reject	0	-0.3243
253.002	1.9243	client_1	-0.125	0.4375	accept	0	-0.0183
264.002	1.9243	client_2	3.875	-5.5625	reject	0	-0.0593
272.502	1.9243	client_2	15.875	-3.5625	accept	0	0.7167
277.002	1.9243	client_1	-8.125	6.4375	accept	0	-0.0903
284.502	1.9243	client_2	-0.125	-7.5625	reject	0	-0.3323
289.002	1.9243	client_2	3.875	-3.5625	reject	0	-0.1693
298.002	1.9243	client_1	-0.125	6.4375	accept	0	-0.2693
304.752	1.9243	client_2	-0.125	-5.5625	reject	0	-0.3253
310.502	1.9243	client_2	-8.125	-3.5625	reject	0	-0.3403
317.502	1.9243	client_2	3.875	2.4375	accept	0	0.1967
322.752	1.9243	client_2	-4.125	4.4375	reject	0	1.0277
332.502	1.9243	client_2	-0.125	2.4375	accept	0	0.6637
337.502	1.9243	client_1	-8.125	4.4375	accept	0	-0.1563
342.752	1.9243	client_1	-12.125	0.4375	reject	0	-0.1423
353.002	1.9243	client_2	-8.125	-1.5625	reject	0	-0.2483
358.502	1.9243	client_2	-4.125	6.4375	accept	0	-0.0033
363.002	1.9243	client_2	15.875	2.4375	accept	0	0.1337
370.002	1.9243	client_2	15.875	6.4375	accept	0	-0.2483
378.502	1.9243	client_2	-4.125	-7.5625	reject	0	0.0127
386.002	1.9243	client_1	-0.125	-7.5625	accept	0	0.5037
396.252	1.9243	client_2	3.875	4.4375	accept	0	0.3657
401.502	1.9243	client_2	7.875	6.4375	accept	0	-0.2393
408.002	1.9243	client_1	11.875	-3.5625	accept	0	-0.1053
414.002	1.9243	client_1	-4.125	0.4375	accept	0	0.1127
