onset	duration	normalized_rt	gains	losses	missing_trials	outcome
1.002	1.4397	0.5943	2.0	-3.0	0	accept
8.002	1.4397	0.7883	-10.0	-1.0	0	accept
17.252	1.4397	-0.0477	2.0	1.0	0	accept
22.002	1.4397	-0.0897	-2.0	5.0	0	accept
25.752	1.4397	-0.1107	-2.0	7.0	0	accept
29.752	1.4397	0.3913	6.0	-3.0	0	accept
36.502	1.4397	-0.1677	-14.0	1.0	0	reject
42.002	1.4397	0.1953	-2.0	-3.0	0	accept
45.502	1.4397	0.3793	6.0	-7.0	0	accept
52.252	1.4397	-0.2997	14.0	1.0	0	accept
57.252	1.4397	-0.3397	14.0	7.0	0	accept
65.002	1.4397	-0.3637	-14.0	-3.0	0	reject
72.002	1.4397	-0.5077	-14.0	-7.0	0	reject
76.002	1.4397	0.2823	-6.0	-5.0	0	reject
86.502	1.4397	-0.1927	-2.0	-1.0	0	accept
93.752	1.4397	0.5443	-14.0	-5.0	0	reject
97.252	1.4397	0.6183	10.0	-5.0	0	accept
101.002	1.4397	-0.0677	6.0	1.0	0	accept
108.752	1.4397	0.1623	6.0	-5.0	0	accept
116.002	1.4397	0.4793	10.0	-3.0	0	accept
122.502	1.4397	0.4333	-6.0	-7.0	0	reject
126.502	1.4397	0.8673	14.0	-7.0	0	accept
136.752	1.4397	0.1283	10.0	3.0	0	accept
145.002	1.4397	0.0693	2.0	-7.0	0	accept
150.002	1.4397	0.2653	14.0	-3.0	0	accept
153.502	1.4397	0.6363	-6.0	5.0	0	accept
160.252	1.4397	0.4813	-14.0	5.0	0	accept
165.252	1.4397	-0.1957	10.0	1.0	0	accept
173.252	1.4397	-0.0827	6.0	3.0	0	accept
178.502	1.4397	0.1533	-10.0	-3.0	0	reject
182.002	1.4397	0.0983	6.0	-1.0	0	accept
188.502	1.4397	-0.0317	10.0	-1.0	0	accept
193.002	1.4397	0.0153	10.0	-7.0	0	accept
197.002	1.4397	1.0603	-6.0	1.0	1	n/a
205.752	1.4397	-0.3247	-2.0	-5.0	0	accept
210.502	1.4397	-0.0107	2.0	5.0	0	accept
214.002	1.4397	-0.4157	-6.0	7.0	0	accept
218.752	1.4397	-0.3757	6.0	5.0	0	accept
224.002	1.4397	-0.5077	2.0	7.0	0	accept
228.002	1.4397	-0.3877	-2.0	1.0	0	accept
232.252	1.4397	0.0293	-14.0	3.0	0	reject
238.002	1.4397	-0.2717	-10.0	-5.0	0	reject
243.752	1.4397	-0.1267	-14.0	7.0	0	accept
248.502	1.4397	-0.4877	2.0	3.0	0	accept
253.252	1.4397	-0.4817	10.0	7.0	0	accept
257.752	1.4397	-0.0287	2.0	-5.0	0	accept
262.752	1.4397	-0.0517	-14.0	-1.0	0	reject
267.502	1.4397	0.5483	2.0	-1.0	0	accept
274.752	1.4397	0.6093	-6.0	-1.0	0	accept
279.252	1.4397	0.1453	14.0	-5.0	0	accept
284.252	1.4397	-0.2227	14.0	3.0	0	accept
290.002	1.4397	0.0893	-2.0	3.0	0	accept
294.502	1.4397	-0.0857	-10.0	3.0	0	reject
301.002	1.4397	-0.1317	-10.0	1.0	0	reject
306.252	1.4397	0.3493	-6.0	3.0	0	accept
316.752	1.4397	-0.1597	-10.0	5.0	0	accept
324.502	1.4397	-0.1357	-10.0	7.0	0	accept
334.252	1.4397	-0.4957	14.0	5.0	0	accept
339.252	1.4397	-0.5367	10.0	5.0	0	accept
342.752	1.4397	-0.5847	6.0	7.0	0	accept
346.752	1.4397	-0.2407	14.0	-1.0	0	accept
352.252	1.4397	0.0993	-6.0	-3.0	0	reject
356.502	1.4397	-0.4617	-2.0	-7.0	0	reject
360.002	1.4397	-0.4337	-10.0	-7.0	0	reject
