onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
4.002	2.9563	0.2587	0	-9.375	2.3542	client_1	accept	positive
10.252	2.9563	-0.0533	0	-18.375	20.3542	client_2	accept	positive
17.002	2.9563	-0.1593	0	-15.375	-7.6458	client_2	reject	positive
24.002	2.9563	-0.2233	0	24.625	0.3542	client_1	accept	positive
32.252	2.9563	-0.2273	0	-1.375	-9.6458	client_2	reject	positive
42.252	2.9563	0.0347	0	9.625	9.3542	client_2	accept	positive
48.502	2.9563	0.0197	0	-11.375	12.3542	client_2	reject	positive
56.002	2.9563	0.0697	0	-14.375	16.3542	client_2	accept	positive
64.002	2.9563	0.1317	0	18.625	3.3542	client_2	accept	positive
70.002	2.9563	0.0797	0	7.625	7.3542	client_1	accept	positive
78.752	2.9563	0.5377	0	4.625	6.3542	client_2	accept	negative
84.252	2.9563	0.3737	0	15.625	4.3542	client_2	reject	negative
89.752	2.9563	0.3347	0	-2.375	9.3542	client_2	accept	negative
96.752	2.9563	0.3217	0	4.625	11.3542	client_2	accept	positive
104.502	2.9563	0.1097	0	1.625	7.3542	client_2	reject	positive
115.002	2.9563	-0.0983	0	-21.375	-1.6458	client_1	reject	positive
123.752	2.9563	-0.2343	0	-6.375	-16.6458	client_2	reject	positive
134.502	2.9563	0.8387	0	25.625	-2.6458	client_2	reject	positive
143.502	2.9563	-0.1563	0	-10.375	-12.6458	client_1	reject	positive
150.502	2.9563	0.6387	0	8.625	-13.6458	client_1	reject	negative
160.002	2.9563	0.3657	0	2.625	9.3542	client_2	accept	positive
169.252	2.9563	0.0057	0	-14.375	2.3542	client_1	reject	positive
177.002	2.9563	-0.3053	0	-10.375	17.3542	client_1	accept	positive
183.252	2.9563	-0.1783	0	-16.375	3.3542	client_1	reject	positive
192.752	2.9563	-0.1323	0	11.625	-15.6458	client_1	accept	positive
200.002	2.9563	-0.2103	0	-8.375	-14.6458	client_1	reject	positive
207.002	2.9563	-0.2143	0	2.625	-7.6458	client_1	accept	positive
213.502	2.9563	0.2427	0	-12.375	13.3542	client_2	reject	positive
219.252	2.9563	-0.3353	0	-22.375	9.3542	client_2	reject	positive
227.002	2.9563	-0.1553	0	-11.375	18.3542	client_2	accept	positive
233.502	2.9563	-0.0723	0	10.625	9.3542	client_2	accept	positive
241.252	2.9563	-0.0283	0	17.625	-26.6458	client_1	reject	positive
247.502	2.9563	0.0057	0	-12.375	5.3542	client_1	accept	positive
260.002	2.9563	-0.2663	0	9.625	9.3542	client_1	accept	positive
267.252	2.9563	-0.2833	0	-1.375	-21.6458	client_1	reject	positive
274.502	2.9563	0.1707	0	-6.375	-5.6458	client_1	reject	positive
283.502	2.9563	-0.1343	0	16.625	1.3542	client_1	accept	positive
290.502	2.9563	-0.1423	0	8.625	10.3542	client_2	accept	positive
301.252	2.9563	-0.2433	0	1.625	7.3542	client_1	accept	positive
311.002	2.9563	0.4667	0	-3.375	-2.6458	client_1	accept	positive
317.002	2.9563	-0.2493	0	19.625	2.3542	client_2	accept	positive
322.752	2.9563	-0.2963	0	-14.375	-8.6458	client_1	reject	positive
331.502	2.9563	-0.2653	0	-15.375	-7.6458	client_1	reject	positive
339.002	2.9563	0.3527	0	14.625	-23.6458	client_1	accept	negative
346.752	2.9563	-0.2593	0	3.625	-14.6458	client_1	reject	positive
355.252	2.9563	-0.0553	0	6.625	-11.6458	client_2	reject	positive
361.252	2.9563	-0.3183	0	7.625	-12.6458	client_2	reject	positive
367.502	2.9563	-0.0613	0	4.625	8.3542	client_2	accept	positive
