onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.252	2.3057	client_1	2.75	3.375	accept	0	-0.6337
8.252	2.3057	client_1	-5.25	3.375	accept	0	-0.5387
17.252	2.3057	client_2	-13.25	-4.625	reject	0	-0.4737
23.752	2.3057	client_1	2.75	7.375	accept	0	-0.6177
28.752	2.3057	client_1	2.75	-2.625	accept	0	-0.0417
37.752	2.3057	client_1	-9.25	-0.625	reject	0	1.1423
42.502	2.3057	client_1	-9.25	-6.625	reject	0	-0.0047
52.002	2.3057	client_1	-1.25	3.375	accept	0	-0.5257
58.002	2.3057	client_2	6.75	3.375	accept	0	0.9693
62.502	2.3057	client_2	-9.25	7.375	accept	0	0.0523
68.002	2.3057	client_2	-13.25	-6.625	reject	0	-0.2997
73.752	2.3057	client_2	2.75	-6.625	reject	0	0.5443
81.002	2.3057	client_2	-9.25	3.375	reject	0	0.7803
85.502	2.3057	client_2	-1.25	-2.625	reject	0	0.5243
93.002	2.3057	client_1	-5.25	1.375	accept	0	-0.4077
101.502	2.3057	client_1	-13.25	3.375	n/a	1	1.1943
110.502	2.3057	client_1	2.75	-6.625	accept	0	-0.3097
116.502	2.3057	client_2	-1.25	1.375	reject	0	0.5013
121.252	2.3057	client_2	2.75	-4.625	reject	0	0.1113
128.752	2.3057	client_1	-1.25	-2.625	accept	0	-0.1517
137.752	2.3057	client_2	6.75	-2.625	accept	0	0.5453
143.002	2.3057	client_2	14.75	-4.625	reject	0	0.5603
150.252	2.3057	client_2	2.75	5.375	accept	0	0.3663
154.752	2.3057	client_1	-13.25	-0.625	reject	0	-0.5037
163.752	2.3057	client_1	6.75	3.375	accept	0	-0.2247
168.752	2.3057	client_1	10.75	7.375	accept	0	-0.6537
175.502	2.3057	client_1	6.75	7.375	accept	0	-0.4167
181.002	2.3057	client_2	-13.25	-2.625	reject	0	-0.1717
186.752	2.3057	client_1	10.75	-2.625	accept	0	0.0243
193.752	2.3057	client_2	-1.25	5.375	accept	0	-0.0717
199.502	2.3057	client_2	14.75	5.375	accept	0	-0.5177
204.252	2.3057	client_1	-9.25	7.375	accept	0	-0.0867
213.502	2.3057	client_2	10.75	-0.625	accept	0	1.0853
219.252	2.3057	client_1	-5.25	-0.625	accept	0	0.4473
225.752	2.3057	client_2	10.75	-2.625	reject	0	0.0893
232.752	2.3057	client_2	6.75	1.375	accept	0	0.2863
237.252	2.3057	client_1	2.75	1.375	accept	0	-0.4097
242.252	2.3057	client_2	14.75	-0.625	accept	0	1.1483
253.002	2.3057	client_1	14.75	-4.625	accept	0	-0.0077
258.502	2.3057	client_2	-9.25	-6.625	reject	0	-0.2697
264.752	2.3057	client_1	-5.25	5.375	accept	0	0.3883
276.002	2.3057	client_2	-9.25	-4.625	reject	0	-0.3387
287.502	2.3057	client_1	6.75	-2.625	accept	0	-0.5247
295.752	2.3057	client_1	6.75	5.375	accept	0	-0.3077
300.752	2.3057	client_2	-1.25	7.375	accept	0	0.4133
305.752	2.3057	client_1	10.75	-4.625	accept	0	-0.5557
312.252	2.3057	client_2	-1.25	-4.625	reject	0	-0.2897
317.502	2.3057	client_2	-1.25	-0.625	reject	0	0.0713
322.252	2.3057	client_1	-9.25	1.375	accept	0	-0.1227
327.502	2.3057	client_1	6.75	-6.625	accept	0	-0.2337
332.502	2.3057	client_2	6.75	-0.625	reject	0	0.5273
338.002	2.3057	client_2	2.75	-0.625	n/a	1	1.1943
342.502	2.3057	client_1	-9.25	-4.625	reject	0	-0.3817
350.502	2.3057	client_2	-13.25	3.375	reject	0	-0.0527
355.502	2.3057	client_1	-13.25	-6.625	reject	0	-0.4877
360.252	2.3057	client_1	6.75	-4.625	accept	0	0.2573
365.752	2.3057	client_2	-9.25	5.375	accept	0	-0.1927
377.002	2.3057	client_2	-1.25	-6.625	reject	0	0.0053
381.752	2.3057	client_1	-13.25	1.375	reject	0	-0.3927
386.502	2.3057	client_1	10.75	5.375	accept	0	-0.5247
396.502	2.3057	client_2	-5.25	7.375	accept	0	0.1073
401.502	2.3057	client_2	2.75	3.375	accept	0	0.0293
407.502	2.3057	client_1	2.75	-4.625	accept	0	-0.1567
412.502	2.3057	client_2	14.75	-2.625	accept	0	0.9253
