onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.0	1.9837	client_2	-6.6875	1.0625	accept	0	0.2963
8.25	1.9837	client_2	1.3125	-4.9375	accept	0	0.2183
12.75	1.9837	client_2	-10.6875	-6.9375	reject	0	-0.1407
18.25	1.9837	client_2	-14.6875	3.0625	reject	0	0.2903
22.75	1.9837	client_2	1.3125	-2.9375	accept	0	0.2083
28.25	1.9837	client_1	-10.6875	7.0625	accept	0	0.2883
34.0	1.9837	client_2	9.3125	5.0625	accept	0	-0.3577
39.5	1.9837	client_1	5.3125	-0.9375	accept	0	0.0613
47.5	1.9837	client_1	13.3125	-2.9375	accept	0	-0.0787
52.75	1.9837	client_1	5.3125	3.0625	accept	0	-0.4637
58.25	1.9837	client_1	5.3125	-4.9375	accept	0	-0.1617
62.75	1.9837	client_2	1.3125	1.0625	accept	0	0.4863
69.25	1.9837	client_2	-14.6875	-6.9375	reject	0	-0.2757
74.0	1.9837	client_1	13.3125	3.0625	accept	0	-0.4487
82.5	1.9837	client_2	-10.6875	7.0625	accept	0	0.1923
88.75	1.9837	client_2	-10.6875	5.0625	accept	0	0.6003
94.75	1.9837	client_1	13.3125	-0.9375	accept	0	-0.3057
100.25	1.9837	client_2	9.3125	3.0625	accept	0	-0.0897
110.5	1.9837	client_1	1.3125	3.0625	accept	0	-0.4037
115.5	1.9837	client_2	-2.6875	-6.9375	reject	0	0.7513
122.5	1.9837	client_2	-14.6875	-4.9375	reject	0	-0.2067
127.25	1.9837	client_1	1.3125	7.0625	accept	0	-0.3977
131.75	1.9837	client_1	-14.6875	-4.9375	reject	0	-0.2947
141.0	1.9837	client_2	-6.6875	-0.9375	accept	0	0.4373
152.25	1.9837	client_1	13.3125	1.0625	accept	0	-0.4187
158.75	1.9837	client_2	-6.6875	3.0625	accept	0	0.0433
165.75	1.9837	client_2	5.3125	-2.9375	accept	0	-0.1177
175.0	1.9837	client_1	-2.6875	3.0625	accept	0	0.1283
182.25	1.9837	client_1	5.3125	-6.9375	accept	0	0.6993
191.0	1.9837	client_2	-10.6875	3.0625	accept	0	-0.0337
195.75	1.9837	client_1	-6.6875	7.0625	accept	0	-0.1327
200.25	1.9837	client_2	13.3125	1.0625	accept	0	-0.3867
210.5	1.9837	client_1	9.3125	1.0625	accept	0	-0.4067
216.5	1.9837	client_1	13.3125	5.0625	accept	0	-0.4297
221.0	1.9837	client_1	-2.6875	5.0625	accept	0	-0.1447
225.5	1.9837	client_1	-10.6875	-2.9375	reject	0	0.0563
231.75	1.9837	client_1	-6.6875	-6.9375	reject	0	-0.2497
237.5	1.9837	client_1	-6.6875	-4.9375	reject	0	0.2513
243.5	1.9837	client_1	-6.6875	3.0625	accept	0	0.3183
253.75	1.9837	client_1	-6.6875	1.0625	accept	0	0.0763
262.25	1.9837	client_1	-2.6875	-6.9375	accept	0	0.2343
268.25	1.9837	client_1	-10.6875	-0.9375	reject	0	0.7413
272.75	1.9837	client_2	-2.6875	5.0625	accept	0	-0.3717
278.5	1.9837	client_2	-14.6875	7.0625	accept	0	0.0353
283.0	1.9837	client_1	-6.6875	-2.9375	accept	0	0.2693
289.0	1.9837	client_1	1.3125	-6.9375	accept	0	0.9973
293.75	1.9837	client_1	13.3125	-4.9375	accept	0	-0.3357
299.75	1.9837	client_2	13.3125	-4.9375	accept	0	-0.1737
304.25	1.9837	client_1	1.3125	-2.9375	accept	0	0.1083
312.5	1.9837	client_2	13.3125	3.0625	accept	0	-0.3467
318.75	1.9837	client_2	5.3125	-6.9375	accept	0	0.0263
330.25	1.9837	client_2	5.3125	5.0625	accept	0	-0.4117
335.75	1.9837	client_2	-2.6875	7.0625	accept	0	-0.1647
345.0	1.9837	client_1	-6.6875	5.0625	accept	0	0.0903
353.5	1.9837	client_2	13.3125	-6.9375	accept	0	0.5613
358.0	1.9837	client_2	9.3125	-4.9375	accept	0	0.0713
369.25	1.9837	client_2	1.3125	7.0625	accept	0	-0.3367
377.0	1.9837	client_2	9.3125	-0.9375	accept	0	0.1553
381.75	1.9837	client_2	-10.6875	-0.9375	reject	0	0.0523
391.25	1.9837	client_2	5.3125	3.0625	accept	0	-0.1987
397.75	1.9837	client_1	13.3125	7.0625	accept	0	-0.1067
403.5	1.9837	client_1	1.3125	1.0625	accept	0	-0.2727
408.5	1.9837	client_1	5.3125	-2.9375	accept	0	-0.0067
413.25	1.9837	client_2	-10.6875	-4.9375	reject	0	-0.0737
