onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
4.752	3.4314	-0.3144	0	4.7083	-9.2917	client_1	accept	positive
10.752	3.4314	-0.3954	0	-3.2917	13.7083	client_2	accept	positive
16.752	3.4314	-0.3574	0	16.7083	0.7083	client_2	accept	negative
27.502	3.4314	-0.2464	0	-18.2917	5.7083	client_2	reject	positive
36.752	3.4314	-0.2434	0	-1.2917	-21.2917	client_2	reject	positive
42.752	3.4314	-0.3704	0	14.7083	-24.2917	client_2	reject	positive
49.252	3.4314	-0.1904	0	-13.2917	6.7083	client_1	accept	positive
56.752	3.4314	-0.0644	0	0.7083	-23.2917	client_1	reject	positive
63.752	3.4314	-0.0044	0	6.7083	9.7083	client_1	accept	positive
69.502	3.4314	-0.0664	0	14.7083	-18.2917	client_1	accept	positive
79.752	3.4314	0.3426	0	12.7083	1.7083	client_2	reject	positive
86.752	3.4314	0.1016	0	10.7083	8.7083	client_2	accept	positive
93.502	3.4314	-0.1734	0	6.7083	-16.2917	client_1	accept	negative
99.252	3.4314	-0.2144	0	13.7083	3.7083	client_1	accept	positive
109.252	3.4314	-0.0834	0	-6.2917	0.7083	client_2	reject	positive
119.502	3.4314	-0.0984	0	7.7083	-30.2917	client_1	reject	positive
126.752	3.4314	0.5716	0	24.7083	-0.2917	client_2	accept	positive
134.752	3.4314	0.4886	0	22.7083	-2.2917	client_2	reject	positive
142.502	3.4314	-0.2104	0	-21.2917	13.7083	client_1	accept	positive
152.502	3.4314	-0.2194	0	24.7083	-2.2917	client_1	accept	positive
163.502	3.4314	-0.1574	0	7.7083	-17.2917	client_1	reject	positive
169.252	3.4314	-0.4314	0	27.7083	-1.2917	client_1	accept	positive
180.002	3.4314	-0.3964	0	-12.2917	17.7083	client_2	accept	positive
189.502	3.4314	0.0756	0	-10.2917	3.7083	client_1	accept	positive
195.752	3.4314	0.2496	0	-7.2917	9.7083	client_2	reject	positive
203.752	3.4314	-0.2644	0	-17.2917	4.7083	client_1	reject	positive
211.502	3.4314	-0.2654	0	-12.2917	5.7083	client_2	reject	positive
218.502	3.4314	0.0026	0	0.7083	9.7083	client_2	reject	negative
224.002	3.4314	-0.0654	0	-2.2917	10.7083	client_2	accept	positive
230.252	3.4314	0.3056	0	-12.2917	-10.2917	client_1	reject	positive
236.252	3.4314	0.6186	0	-11.2917	4.7083	client_1	reject	negative
244.752	3.4314	-0.4234	0	12.7083	7.7083	client_1	accept	positive
251.002	3.4314	0.1396	0	-18.2917	-4.2917	client_1	reject	positive
256.502	3.4314	0.5796	0	-11.2917	13.7083	client_2	accept	positive
262.752	3.4314	0.8166	0	16.7083	-25.2917	client_1	reject	positive
269.502	3.4314	1.0136	0	14.7083	1.7083	client_2	accept	negative
282.002	3.4314	-0.3454	0	-13.2917	17.7083	client_2	accept	positive
291.502	3.4314	-0.0604	0	1.7083	6.7083	client_1	accept	positive
298.002	3.4314	-0.0484	0	-0.2917	-22.2917	client_2	reject	positive
310.252	3.4314	0.6636	0	-10.2917	13.7083	client_2	accept	positive
315.752	3.4314	-0.4274	0	-14.2917	18.7083	client_2	accept	positive
322.502	3.4314	-0.2434	0	7.7083	9.7083	client_2	accept	positive
332.002	3.4314	-0.2234	0	-21.2917	-1.2917	client_1	reject	positive
339.502	3.4314	-0.1354	0	-16.2917	3.7083	client_1	reject	positive
347.502	3.4314	-0.1434	0	-14.2917	1.7083	client_1	reject	positive
354.502	3.4314	0.4506	0	-6.2917	11.7083	client_2	reject	negative
361.502	3.4314	0.4336	0	17.7083	-0.2917	client_2	accept	negative
371.252	3.4314	0.0306	0	-14.2917	-8.2917	client_1	reject	positive
