onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
2.252	1.8225	client_2	10.5625	-1.2812	reject	0	0.3095
6.752	1.8225	client_2	-13.4375	6.7188	reject	0	0.1585
16.252	1.8225	client_2	2.5625	-7.2812	reject	0	0.4615
21.002	1.8225	client_1	-9.4375	-1.2812	reject	0	0.4645
26.002	1.8225	client_1	2.5625	-3.2812	accept	0	0.0655
31.752	1.8225	client_1	-13.4375	6.7188	accept	0	0.0885
36.752	1.8225	client_1	6.5625	6.7188	accept	0	-0.3255
46.502	1.8225	client_1	2.5625	0.7188	accept	0	-0.2315
53.252	1.8225	client_1	14.5625	-1.2812	accept	0	0.0565
58.002	1.8225	client_1	14.5625	-5.2812	accept	0	-0.2905
65.252	1.8225	client_1	-9.4375	-5.2812	reject	0	0.3935
70.752	1.8225	client_2	-13.4375	-3.2812	reject	0	0.1015
75.502	1.8225	client_1	-9.4375	-7.2812	reject	0	0.0055
86.752	1.8225	client_1	-1.4375	6.7188	accept	0	-0.1985
97.752	1.8225	client_1	-5.4375	0.7188	accept	0	0.0195
104.252	1.8225	client_2	2.5625	2.7188	accept	0	0.3225
109.002	1.8225	client_2	-5.4375	-1.2812	reject	0	-0.0825
114.002	1.8225	client_2	6.5625	4.7188	accept	0	-0.0725
118.502	1.8225	client_2	-1.4375	6.7188	accept	0	-0.0065
124.252	1.8225	client_1	-9.4375	-3.2812	reject	0	-0.0825
131.502	1.8225	client_1	-13.4375	4.7188	reject	0	0.5045
140.752	1.8225	client_1	-5.4375	2.7188	accept	0	0.6705
145.502	1.8225	client_1	-13.4375	-3.2812	reject	0	-0.0475
152.252	1.8225	client_2	14.5625	-5.2812	reject	0	-0.0885
159.002	1.8225	client_1	2.5625	4.7188	accept	0	-0.3025
166.502	1.8225	client_2	14.5625	6.7188	accept	0	-0.0855
172.002	1.8225	client_1	-9.4375	4.7188	accept	0	-0.1895
179.252	1.8225	client_2	10.5625	0.7188	accept	0	0.4545
185.002	1.8225	client_2	6.5625	2.7188	accept	0	-0.0705
189.752	1.8225	client_2	14.5625	-7.2812	reject	0	-0.0215
196.252	1.8225	client_1	14.5625	4.7188	accept	0	-0.2425
201.752	1.8225	client_1	6.5625	2.7188	accept	0	-0.1975
208.252	1.8225	client_2	-5.4375	2.7188	reject	0	-0.0635
213.002	1.8225	client_2	-13.4375	-1.2812	reject	0	-0.1525
219.752	1.8225	client_2	-9.4375	-3.2812	reject	0	-0.1005
225.752	1.8225	client_1	-1.4375	-1.2812	reject	0	-0.0465
230.502	1.8225	client_1	6.5625	0.7188	accept	0	-0.1375
236.502	1.8225	client_1	-5.4375	-1.2812	accept	0	0.1065
241.752	1.8225	client_2	-5.4375	-5.2812	reject	0	0.1875
250.502	1.8225	client_2	10.5625	4.7188	accept	0	0.2325
255.002	1.8225	client_2	2.5625	6.7188	accept	0	-0.1145
264.252	1.8225	client_1	-5.4375	4.7188	accept	0	0.1175
272.502	1.8225	client_2	-5.4375	-3.2812	reject	0	0.1745
282.252	1.8225	client_1	10.5625	0.7188	accept	0	-0.1295
288.252	1.8225	client_2	10.5625	-7.2812	reject	0	0.3395
293.502	1.8225	client_2	-13.4375	-7.2812	reject	0	-0.2475
298.502	1.8225	client_2	2.5625	-3.2812	reject	0	-0.1465
303.752	1.8225	client_2	6.5625	0.7188	accept	0	0.2955
309.502	1.8225	client_1	10.5625	-3.2812	accept	0	-0.0165
317.752	1.8225	client_1	10.5625	-7.2812	accept	0	-0.3345
325.752	1.8225	client_2	-1.4375	-1.2812	reject	0	-0.0725
333.502	1.8225	client_2	-13.4375	0.7188	reject	0	-0.1015
338.752	1.8225	client_1	14.5625	6.7188	accept	0	-0.2495
343.502	1.8225	client_2	-9.4375	6.7188	reject	0	0.0055
351.002	1.8225	client_1	14.5625	0.7188	accept	0	0.1015
362.502	1.8225	client_1	6.5625	-3.2812	accept	0	-0.1075
367.752	1.8225	client_1	-13.4375	-5.2812	reject	0	-0.0655
372.252	1.8225	client_1	-13.4375	2.7188	reject	0	-0.1835
377.502	1.8225	client_1	-9.4375	2.7188	accept	0	-0.3245
384.002	1.8225	client_2	10.5625	-5.2812	reject	0	0.2405
388.502	1.8225	client_2	10.5625	2.7188	accept	0	0.0025
398.002	1.8225	client_2	-1.4375	-5.2812	reject	0	-0.2745
404.002	1.8225	client_2	-1.4375	-3.2812	reject	0	-0.2065
413.252	1.8225	client_2	-13.4375	2.7188	reject	0	-0.2725
