onset	duration	normalized_rt	missing_trials	gain	loss	client	investment_suggestion	feedback
1.752	2.6642	0.3688	0	-12.8958	12.3542	client_2	accept	negative
9.002	2.6642	-0.0222	0	-5.8958	0.3542	client_1	accept	positive
15.252	2.6642	0.0958	0	-10.8958	17.3542	client_2	accept	positive
27.752	2.6642	0.3338	0	3.1042	-24.6458	client_1	reject	positive
37.002	2.6642	0.1458	0	10.1042	-18.6458	client_1	reject	positive
46.002	2.6642	0.1768	0	15.1042	1.3542	client_1	accept	positive
54.002	2.6642	0.1358	0	19.1042	-21.6458	client_1	reject	negative
61.002	2.6642	0.1938	0	-13.8958	8.3542	client_1	accept	positive
67.002	2.6642	-0.0742	0	-22.8958	16.3542	client_2	reject	positive
73.252	2.6642	0.0558	0	-15.8958	9.3542	client_1	accept	positive
80.752	2.6642	-0.0782	0	-12.8958	18.3542	client_2	accept	positive
88.002	2.6642	-0.0762	0	14.1042	1.3542	client_2	accept	negative
95.502	2.6642	0.1268	0	-8.8958	-12.6458	client_1	reject	positive
103.502	2.6642	0.1438	0	-3.8958	-6.6458	client_1	reject	positive
109.502	2.6642	-0.1062	0	-3.8958	11.3542	client_2	accept	positive
116.502	2.6642	-0.0532	0	-18.8958	7.3542	client_1	reject	positive
122.002	2.6642	0.0878	0	16.1042	-24.6458	client_2	accept	negative
129.752	2.6642	-0.2422	0	-13.8958	15.3542	client_2	accept	positive
136.002	2.6642	-0.1802	0	10.1042	5.3542	client_2	accept	positive
144.252	2.6642	-0.1262	0	24.1042	-2.6458	client_2	accept	negative
149.752	2.6642	-0.1142	0	6.1042	10.3542	client_1	accept	positive
156.002	2.6642	0.0178	0	-6.8958	10.3542	client_2	reject	positive
161.752	2.6642	-0.0972	0	27.1042	-3.6458	client_1	accept	positive
171.002	2.6642	0.0458	0	16.1042	3.3542	client_2	accept	positive
177.252	2.6642	-0.0282	0	-1.8958	13.3542	client_2	accept	positive
183.502	2.6642	-0.1972	0	8.1042	-16.6458	client_1	accept	negative
190.002	2.6642	-0.0612	0	-5.8958	-4.6458	client_1	reject	positive
199.252	2.6642	-0.0792	0	11.1042	-19.6458	client_1	reject	positive
208.752	2.6642	0.1188	0	-10.8958	14.3542	client_2	accept	positive
214.502	2.6642	-0.1612	0	-8.8958	3.3542	client_2	accept	negative
220.252	2.6642	-0.2312	0	4.1042	11.3542	client_2	accept	positive
227.752	2.6642	-0.1622	0	-13.8958	15.3542	client_1	accept	positive
233.502	2.6642	-0.0462	0	0.1042	-21.6458	client_2	reject	positive
239.002	2.6642	-0.1022	0	7.1042	4.3542	client_2	accept	negative
249.752	2.6642	0.0248	0	-16.8958	10.3542	client_1	reject	negative
256.752	2.6642	-0.0492	0	-8.8958	-12.6458	client_2	accept	negative
263.252	2.6642	0.1618	0	-3.8958	-17.6458	client_1	accept	negative
271.002	2.6642	-0.0972	0	12.1042	8.3542	client_2	accept	positive
277.252	2.6642	-0.0992	0	7.1042	10.3542	client_1	accept	positive
285.252	2.6642	-0.1642	0	-4.8958	14.3542	client_2	accept	positive
293.252	2.6642	0.1008	0	12.1042	-15.6458	client_1	reject	negative
305.502	2.6642	-0.0462	0	-2.8958	8.3542	client_2	accept	negative
315.752	2.6642	-0.1082	0	15.1042	3.3542	client_1	accept	positive
324.002	2.6642	0.0298	0	-9.8958	-11.6458	client_1	reject	positive
329.502	2.6642	0.1658	0	-15.8958	-5.6458	client_1	reject	positive
336.002	2.6642	0.0928	0	26.1042	-0.6458	client_2	accept	positive
345.502	2.6642	0.0658	0	-5.8958	-4.6458	client_2	reject	positive
356.752	2.6642	0.1158	0	-1.8958	-19.6458	client_1	reject	positive
