onset	duration	normalized_rt	gains	losses	missing_trials	outcome
2.013	1.2526	1.2474	-10.0	5.0	1	n/a
8.253	1.2526	-0.2476	14.0	-5.0	0	accept
14.002	1.2526	-0.3916	-2.0	-3.0	0	accept
24.252	1.2526	-0.1286	2.0	-5.0	0	accept
33.002	1.2526	-0.1506	6.0	-1.0	0	accept
38.002	1.2526	-0.0216	6.0	-7.0	0	accept
43.752	1.2526	0.2284	2.0	-3.0	0	accept
47.752	1.2526	0.8504	-10.0	1.0	0	reject
57.002	1.2526	0.4684	-10.0	3.0	0	reject
62.502	1.2526	-0.2046	14.0	3.0	0	accept
66.252	1.2526	-0.1066	-6.0	7.0	0	accept
70.002	1.2526	-0.4356	10.0	5.0	0	accept
74.252	1.2526	-0.5476	14.0	7.0	0	accept
79.752	1.2526	0.4194	-14.0	-5.0	0	reject
86.002	1.2526	-0.3486	-10.0	-7.0	0	reject
89.502	1.2526	-0.2966	-6.0	-5.0	0	reject
94.502	1.2526	-0.2976	-10.0	-1.0	0	reject
98.252	1.2526	-0.0596	10.0	-5.0	0	accept
102.252	1.2526	-0.1336	14.0	-3.0	0	accept
109.252	1.2526	-0.2466	-2.0	-1.0	0	accept
113.752	1.2526	0.6374	-14.0	-3.0	0	reject
118.002	1.2526	0.0834	10.0	-3.0	0	accept
124.002	1.2526	0.2324	-10.0	7.0	0	accept
131.502	1.2526	-0.4446	10.0	3.0	0	accept
135.002	1.2526	-0.0866	6.0	1.0	0	accept
144.502	1.2526	0.1954	-10.0	-3.0	0	reject
151.002	1.2526	0.8744	-6.0	3.0	0	reject
157.002	1.2526	0.0464	-2.0	5.0	0	accept
161.502	1.2526	-0.5756	2.0	7.0	0	accept
169.002	1.2526	-0.6066	2.0	5.0	0	accept
173.252	1.2526	-0.6106	6.0	3.0	0	accept
178.752	1.2526	-0.1236	6.0	-3.0	0	accept
184.002	1.2526	0.5864	-2.0	-7.0	0	reject
191.002	1.2526	-0.3486	6.0	7.0	0	accept
195.002	1.2526	4.0E-4	-14.0	7.0	0	accept
199.502	1.2526	0.0254	-2.0	-5.0	0	accept
208.252	1.2526	1.1724	2.0	-7.0	0	reject
212.252	1.2526	0.3414	-14.0	1.0	0	reject
217.502	1.2526	0.3374	10.0	-7.0	0	reject
223.752	1.2526	-0.0226	-10.0	-5.0	0	reject
228.252	1.2526	0.1614	2.0	-1.0	0	accept
234.002	1.2526	-0.3526	14.0	5.0	0	accept
240.252	1.2526	-0.5146	6.0	5.0	0	accept
244.252	1.2526	-0.6256	-2.0	3.0	0	accept
248.752	1.2526	-0.1246	-2.0	1.0	0	accept
253.002	1.2526	0.3594	2.0	1.0	0	accept
257.002	1.2526	0.4224	-6.0	-3.0	0	reject
263.502	1.2526	0.2044	-14.0	3.0	0	reject
267.252	1.2526	-0.2476	2.0	3.0	0	accept
276.752	1.2526	0.4524	-6.0	-1.0	0	accept
281.252	1.2526	0.5594	-6.0	-7.0	0	reject
285.502	1.2526	0.1134	6.0	-5.0	0	accept
290.252	1.2526	-0.3436	-14.0	-7.0	0	reject
295.752	1.2526	0.2174	-14.0	5.0	0	reject
299.502	1.2526	0.0564	14.0	-7.0	0	accept
303.002	1.2526	0.5934	-14.0	-1.0	0	reject
313.502	1.2526	-0.0516	-2.0	7.0	0	accept
318.502	1.2526	-0.2176	10.0	1.0	0	accept
322.752	1.2526	-0.2396	14.0	1.0	0	accept
329.002	1.2526	-0.6106	10.0	7.0	0	accept
335.002	1.2526	-0.0686	10.0	-1.0	0	accept
343.252	1.2526	0.4814	-6.0	1.0	0	accept
349.253	1.2526	-0.1596	14.0	-1.0	0	accept
352.752	1.2526	-0.1266	-6.0	5.0	0	accept
