onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.752	2.0457	client_2	13.0	-0.9688	accept	0	-0.1817
9.002	2.0457	client_2	13.0	1.0312	accept	0	-0.4247
13.502	2.0457	client_2	1.0	3.0312	accept	0	-0.3617
20.252	2.0457	client_2	5.0	7.0312	accept	0	-0.4647
26.252	2.0457	client_2	5.0	-4.9688	reject	0	0.5693
32.002	2.0457	client_2	-7.0	-0.9688	reject	0	0.1603
40.252	2.0457	client_1	13.0	-2.9688	accept	0	-0.0187
45.752	2.0457	client_1	5.0	-2.9688	accept	0	-0.2117
50.252	2.0457	client_2	-15.0	7.0312	reject	0	0.5163
57.002	2.0457	client_1	-11.0	7.0312	accept	0	-0.0397
63.002	2.0457	client_1	9.0	7.0312	accept	0	-0.0727
67.752	2.0457	client_1	-7.0	5.0312	accept	0	0.0593
74.002	2.0457	client_1	9.0	-2.9688	accept	0	0.1023
79.252	2.0457	client_1	9.0	5.0312	accept	0	-0.3537
84.002	2.0457	client_1	-11.0	3.0312	accept	0	-0.1687
93.252	2.0457	client_2	13.0	-4.9688	reject	0	0.1213
98.752	2.0457	client_1	-3.0	1.0312	accept	0	-0.3027
103.502	2.0457	client_1	1.0	-6.9688	accept	0	-0.1557
109.002	2.0457	client_1	-11.0	-0.9688	accept	0	0.8183
114.002	2.0457	client_2	-3.0	3.0312	accept	0	0.1083
124.502	2.0457	client_1	13.0	1.0312	accept	0	-0.1517
134.752	2.0457	client_1	5.0	5.0312	accept	0	-0.3047
139.502	2.0457	client_1	1.0	1.0312	accept	0	-0.4477
146.502	2.0457	client_2	5.0	-0.9688	accept	0	0.0183
155.252	2.0457	client_1	9.0	1.0312	accept	0	0.4533
165.752	2.0457	client_1	-3.0	-4.9688	accept	0	-0.1037
174.502	2.0457	client_2	1.0	1.0312	accept	0	-0.0837
179.502	2.0457	client_2	1.0	7.0312	accept	0	-0.3797
188.752	2.0457	client_2	1.0	-4.9688	reject	0	0.2683
193.502	2.0457	client_2	5.0	1.0312	accept	0	0.0963
198.502	2.0457	client_1	1.0	-0.9688	accept	0	-0.1207
204.252	2.0457	client_1	13.0	7.0312	accept	0	-0.4157
212.002	2.0457	client_2	-15.0	5.0312	reject	0	0.4613
218.252	2.0457	client_1	9.0	-4.9688	accept	0	0.6023
224.252	2.0457	client_2	5.0	-2.9688	reject	0	0.4403
230.502	2.0457	client_2	13.0	7.0312	accept	0	-0.4037
236.002	2.0457	client_2	-7.0	7.0312	accept	0	-0.0517
242.502	2.0457	client_2	9.0	1.0312	accept	0	-0.1707
248.252	2.0457	client_2	-15.0	-0.9688	reject	0	-0.0487
253.252	2.0457	client_1	-11.0	1.0312	accept	0	0.2473
259.252	2.0457	client_1	-15.0	-6.9688	reject	0	-0.2127
264.002	2.0457	client_1	5.0	-4.9688	accept	0	-0.0237
269.002	2.0457	client_1	-7.0	7.0312	accept	0	-0.2077
279.752	2.0457	client_2	9.0	-0.9688	accept	0	-0.0967
288.002	2.0457	client_1	1.0	5.0312	accept	0	-0.4467
294.502	2.0457	client_1	-3.0	-6.9688	accept	0	-0.0237
299.252	2.0457	client_1	-15.0	-0.9688	reject	0	-0.3537
305.502	2.0457	client_2	1.0	5.0312	accept	0	-0.3157
314.002	2.0457	client_2	-7.0	3.0312	accept	0	0.9093
319.002	2.0457	client_2	-7.0	1.0312	reject	0	0.1643
325.752	2.0457	client_1	1.0	7.0312	accept	0	-0.2357
330.502	2.0457	client_2	-11.0	-6.9688	reject	0	-0.2397
336.252	2.0457	client_2	-11.0	-2.9688	reject	0	-0.2527
347.752	2.0457	client_1	5.0	3.0312	accept	0	-0.3087
354.002	2.0457	client_1	-3.0	-0.9688	accept	0	-0.0177
363.252	2.0457	client_2	9.0	-6.9688	accept	0	0.1853
373.002	2.0457	client_2	-7.0	-6.9688	reject	0	-0.2197
377.502	2.0457	client_2	-15.0	-6.9688	reject	0	-0.2817
383.502	2.0457	client_2	1.0	-2.9688	reject	0	0.3553
389.252	2.0457	client_1	-11.0	-2.9688	reject	0	0.5093
394.752	2.0457	client_2	-3.0	-0.9688	reject	0	0.5643
399.252	2.0457	client_1	1.0	-2.9688	accept	0	0.8953
407.002	2.0457	client_1	13.0	-6.9688	accept	0	-0.1407
413.252	2.0457	client_2	1.0	-6.9688	reject	0	0.1893
