onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
4.502	2.0126	client_2	-6.0625	-4.7188	reject	0	0.1224
11.752	2.0126	client_2	1.9375	3.2812	accept	0	-0.0626
20.002	2.0126	client_1	13.9375	-4.7188	accept	0	-0.0166
27.752	2.0126	client_2	-10.0625	3.2812	accept	0	0.1094
32.752	2.0126	client_2	1.9375	-2.7188	reject	0	-0.4616
38.002	2.0126	client_1	9.9375	-4.7188	accept	0	-0.1876
49.502	2.0126	client_2	5.9375	1.2812	accept	0	-0.2566
55.252	2.0126	client_1	-2.0625	-0.7188	accept	0	-0.3266
66.002	2.0126	client_2	9.9375	1.2812	accept	0	0.2764
71.252	2.0126	client_2	-6.0625	3.2812	accept	0	0.7084
79.002	2.0126	client_1	5.9375	7.2812	accept	0	-0.3346
84.752	2.0126	client_1	-6.0625	7.2812	accept	0	0.0664
91.002	2.0126	client_2	5.9375	-6.7188	n/a	1	1.4874
97.252	2.0126	client_1	-6.0625	1.2812	accept	0	0.7464
103.252	2.0126	client_1	-2.0625	-6.7188	accept	0	-0.0016
108.752	2.0126	client_1	5.9375	-0.7188	accept	0	-0.0676
120.252	2.0126	client_1	-6.0625	-2.7188	accept	0	0.0064
125.002	2.0126	client_2	-2.0625	5.2812	accept	0	0.7704
131.502	2.0126	client_1	13.9375	5.2812	accept	0	0.0024
136.752	2.0126	client_2	-2.0625	-4.7188	reject	0	0.4114
141.502	2.0126	client_1	-10.0625	-4.7188	reject	0	0.3614
152.502	2.0126	client_1	5.9375	-2.7188	accept	0	-0.3326
158.752	2.0126	client_2	13.9375	7.2812	accept	0	-0.0336
164.752	2.0126	client_2	9.9375	-6.7188	accept	0	0.0324
171.252	2.0126	client_1	1.9375	3.2812	accept	0	-0.2256
179.252	2.0126	client_1	-10.0625	5.2812	accept	0	-0.2246
185.002	2.0126	client_1	1.9375	1.2812	accept	0	-0.3756
192.002	2.0126	client_2	1.9375	-6.7188	reject	0	0.8284
200.502	2.0126	client_1	1.9375	-2.7188	accept	0	0.4004
207.502	2.0126	client_1	-14.0625	-2.7188	reject	0	-0.0656
215.502	2.0126	client_1	9.9375	-2.7188	accept	0	0.1774
224.002	2.0126	client_2	9.9375	-2.7188	accept	0	-0.3896
229.502	2.0126	client_1	13.9375	7.2812	accept	0	-0.0786
234.002	2.0126	client_2	-6.0625	-2.7188	reject	0	-0.4156
245.252	2.0126	client_1	-10.0625	-0.7188	reject	0	-0.1756
251.002	2.0126	client_2	5.9375	-4.7188	accept	0	-0.0696
256.502	2.0126	client_1	-2.0625	5.2812	accept	0	-0.3896
262.002	2.0126	client_2	-2.0625	1.2812	accept	0	0.4044
271.252	2.0126	client_2	5.9375	3.2812	accept	0	-0.1476
275.752	2.0126	client_2	13.9375	-4.7188	accept	0	1.0044
282.252	2.0126	client_2	9.9375	-0.7188	reject	0	0.6814
287.752	2.0126	client_2	-2.0625	7.2812	accept	0	-0.1136
292.252	2.0126	client_2	9.9375	7.2812	accept	0	-0.2806
298.002	2.0126	client_1	1.9375	5.2812	accept	0	-0.3996
303.002	2.0126	client_2	-10.0625	-4.7188	reject	0	-0.1546
308.002	2.0126	client_2	-10.0625	-2.7188	reject	0	-0.2726
314.752	2.0126	client_1	-6.0625	5.2812	accept	0	-0.0296
319.502	2.0126	client_1	1.9375	-0.7188	accept	0	-0.0296
324.002	2.0126	client_1	-14.0625	1.2812	reject	0	0.0784
329.752	2.0126	client_2	-6.0625	1.2812	reject	0	0.2064
335.002	2.0126	client_1	-14.0625	-0.7188	reject	0	-0.2136
341.252	2.0126	client_2	5.9375	5.2812	accept	0	-0.3526
346.002	2.0126	client_2	-10.0625	5.2812	accept	0	-0.2726
351.252	2.0126	client_1	13.9375	-0.7188	accept	0	-0.3496
357.002	2.0126	client_2	-2.0625	-2.7188	accept	0	-0.4166
362.752	2.0126	client_2	-14.0625	-4.7188	reject	0	-0.2276
369.752	2.0126	client_1	-10.0625	-2.7188	reject	0	-0.3026
376.002	2.0126	client_2	-14.0625	-2.7188	reject	0	-0.3436
384.752	2.0126	client_1	-2.0625	-4.7188	accept	0	1.3234
389.752	2.0126	client_1	9.9375	-0.7188	accept	0	0.0854
396.002	2.0126	client_2	-14.0625	-0.7188	reject	0	-0.1136
401.502	2.0126	client_2	13.9375	1.2812	accept	0	-0.0886
406.752	2.0126	client_1	1.9375	-6.7188	accept	0	-0.0876
413.252	2.0126	client_1	-10.0625	7.2812	accept	0	-0.1156
