onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
3.502	2.0084	client_2	10.5	4.875	accept	0	-0.3814
10.752	2.0084	client_2	-9.5	4.875	accept	0	0.4066
16.002	2.0084	client_2	-5.5	-7.125	reject	0	-0.0084
20.502	2.0084	client_2	14.5	-5.125	accept	0	0.5956
27.252	2.0084	client_2	2.5	2.875	accept	0	-0.2604
36.502	2.0084	client_1	14.5	-1.125	accept	0	-0.3514
42.502	2.0084	client_2	-13.5	0.875	reject	0	-0.0064
48.252	2.0084	client_1	-1.5	2.875	accept	0	-0.5024
55.502	2.0084	client_2	-9.5	-3.125	reject	0	-0.1874
61.752	2.0084	client_1	-9.5	0.875	accept	0	0.1666
66.502	2.0084	client_2	-5.5	6.875	accept	0	0.7006
72.252	2.0084	client_1	10.5	-7.125	accept	0	-0.3524
77.002	2.0084	client_2	14.5	-7.125	reject	0	0.3356
82.002	2.0084	client_2	-9.5	-5.125	reject	0	-0.0994
89.252	2.0084	client_2	-1.5	-7.125	reject	0	0.1396
96.002	2.0084	client_2	2.5	-1.125	reject	0	0.5726
107.502	2.0084	client_1	-5.5	-7.125	reject	0	0.0486
116.252	2.0084	client_1	6.5	-5.125	accept	0	0.4146
122.502	2.0084	client_2	-1.5	-5.125	reject	0	0.4766
128.002	2.0084	client_2	-5.5	-3.125	reject	0	0.0296
135.502	2.0084	client_1	6.5	2.875	accept	0	-0.4004
140.252	2.0084	client_1	-5.5	0.875	accept	0	-0.0394
145.752	2.0084	client_2	14.5	4.875	accept	0	-0.3574
152.752	2.0084	client_2	-9.5	-1.125	reject	0	0.4676
159.252	2.0084	client_1	14.5	0.875	accept	0	-0.3804
164.252	2.0084	client_1	10.5	-3.125	accept	0	-0.3264
168.752	2.0084	client_1	-5.5	2.875	accept	0	-0.0654
174.252	2.0084	client_2	14.5	-3.125	accept	0	0.1196
185.502	2.0084	client_2	-1.5	6.875	accept	0	-0.2904
193.752	2.0084	client_1	-5.5	-5.125	reject	0	0.0946
198.252	2.0084	client_2	10.5	-3.125	reject	0	0.3686
204.752	2.0084	client_2	-9.5	2.875	reject	0	0.2716
215.502	2.0084	client_2	-13.5	4.875	reject	0	0.1276
220.002	2.0084	client_1	14.5	-3.125	accept	0	-0.2804
228.002	2.0084	client_2	-13.5	-5.125	reject	0	0.1316
234.752	2.0084	client_2	6.5	-7.125	reject	0	0.1076
241.252	2.0084	client_2	14.5	6.875	accept	0	-0.3364
246.502	2.0084	client_1	-9.5	6.875	accept	0	0.1766
256.502	2.0084	client_2	-13.5	2.875	reject	0	0.0106
263.502	2.0084	client_1	-9.5	2.875	accept	0	0.2736
268.502	2.0084	client_2	2.5	4.875	accept	0	-0.3224
275.752	2.0084	client_2	6.5	-1.125	accept	0	0.1976
282.252	2.0084	client_1	-13.5	2.875	reject	0	0.0906
289.002	2.0084	client_2	-1.5	0.875	reject	0	0.1176
295.002	2.0084	client_2	-1.5	-1.125	reject	0	0.5766
302.252	2.0084	client_1	2.5	-3.125	accept	0	-0.1654
307.752	2.0084	client_1	-5.5	4.875	accept	0	-0.1524
314.252	2.0084	client_1	-1.5	6.875	accept	0	-0.3924
320.252	2.0084	client_1	-1.5	-5.125	accept	0	0.2326
328.002	2.0084	client_2	6.5	6.875	accept	0	-0.3614
333.252	2.0084	client_1	14.5	2.875	accept	0	-0.0044
340.752	2.0084	client_1	6.5	6.875	accept	0	-0.4894
346.752	2.0084	client_2	-9.5	0.875	reject	0	0.1986
352.752	2.0084	client_1	-9.5	-7.125	reject	0	-0.0354
357.252	2.0084	client_1	-13.5	-5.125	reject	0	-0.2314
362.502	2.0084	client_1	-1.5	-3.125	accept	0	0.1166
368.252	2.0084	client_1	10.5	4.875	accept	0	-0.3004
374.752	2.0084	client_1	-1.5	-1.125	accept	0	-0.0534
382.752	2.0084	client_1	-1.5	-7.125	accept	0	-0.0204
389.252	2.0084	client_1	10.5	6.875	accept	0	-0.4674
394.002	2.0084	client_1	-1.5	4.875	accept	0	-0.3524
401.002	2.0084	client_2	-1.5	2.875	reject	0	0.4606
407.002	2.0084	client_1	-5.5	-1.125	accept	0	0.4336
413.002	2.0084	client_1	2.5	2.875	accept	0	-0.4874
