onset	duration	client	gains	losses	outcome	missing_trials	normalized_rt
1.752	1.9155	client_1	1.5	7.125	accept	0	-0.3265
6.502	1.9155	client_1	-10.5	5.125	accept	0	-0.3165
14.002	1.9155	client_2	1.5	-6.875	reject	0	0.0885
19.002	1.9155	client_2	1.5	-2.875	accept	0	0.1945
24.002	1.9155	client_1	1.5	-6.875	accept	0	-0.2915
34.252	1.9155	client_1	-14.5	5.125	accept	0	-0.0535
40.252	1.9155	client_2	5.5	-2.875	accept	0	0.6445
45.502	1.9155	client_1	13.5	-4.875	accept	0	0.1125
51.002	1.9155	client_2	1.5	1.125	accept	0	0.3855
55.752	1.9155	client_1	5.5	-6.875	accept	0	-0.1205
61.502	1.9155	client_1	1.5	5.125	accept	0	-0.2975
69.502	1.9155	client_2	-14.5	-6.875	reject	0	-0.0395
75.502	1.9155	client_2	5.5	3.125	accept	0	-0.0195
82.002	1.9155	client_1	13.5	7.125	accept	0	-0.2765
88.502	1.9155	client_1	9.5	3.125	accept	0	-0.3375
94.252	1.9155	client_2	13.5	3.125	accept	0	-0.3425
100.002	1.9155	client_2	5.5	5.125	accept	0	-0.2975
105.002	1.9155	client_1	1.5	-0.875	accept	0	-0.2305
112.002	1.9155	client_1	1.5	1.125	accept	0	-0.3255
118.252	1.9155	client_1	-6.5	-2.875	reject	0	-0.0105
127.002	1.9155	client_1	-14.5	-6.875	reject	0	0.1845
133.252	1.9155	client_1	13.5	-6.875	accept	0	-0.0945
139.752	1.9155	client_2	-10.5	7.125	accept	0	0.1345
150.502	1.9155	client_1	-14.5	1.125	reject	0	0.1985
161.752	1.9155	client_2	-10.5	-6.875	reject	0	0.1435
166.502	1.9155	client_2	-6.5	-0.875	reject	0	0.6745
172.502	1.9155	client_1	13.5	5.125	accept	0	-0.2575
177.002	1.9155	client_1	-14.5	-2.875	reject	0	0.0125
186.752	1.9155	client_1	1.5	-4.875	accept	0	-0.2725
193.502	1.9155	client_2	-6.5	-4.875	reject	0	0.2605
202.752	1.9155	client_1	-10.5	-2.875	reject	0	0.4385
209.752	1.9155	client_2	-14.5	-0.875	reject	0	-0.1015
214.502	1.9155	client_2	9.5	-6.875	reject	0	0.3605
219.502	1.9155	client_2	9.5	7.125	accept	0	-0.2485
224.002	1.9155	client_2	1.5	7.125	accept	0	-0.2365
232.502	1.9155	client_2	13.5	-0.875	accept	0	0.0445
237.252	1.9155	client_1	5.5	-2.875	accept	0	-0.1355
247.002	1.9155	client_2	-2.5	-2.875	reject	0	0.1695
255.252	1.9155	client_1	9.5	-4.875	accept	0	-0.2575
261.752	1.9155	client_1	-6.5	7.125	accept	0	-0.1275
266.252	1.9155	client_1	5.5	5.125	accept	0	-0.3555
271.752	1.9155	client_2	9.5	-0.875	accept	0	0.4165
277.252	1.9155	client_2	5.5	1.125	accept	0	-0.1765
281.752	1.9155	client_1	9.5	-0.875	accept	0	-0.0845
286.502	1.9155	client_2	13.5	1.125	accept	0	-0.0875
298.002	1.9155	client_1	-14.5	7.125	accept	0	-0.2555
304.752	1.9155	client_2	-14.5	7.125	reject	0	0.1175
309.752	1.9155	client_1	-14.5	-0.875	reject	0	0.2465
318.502	1.9155	client_2	-6.5	5.125	reject	0	0.3975
324.252	1.9155	client_1	-2.5	1.125	accept	0	-0.1515
330.252	1.9155	client_2	9.5	1.125	accept	0	-0.0785
335.002	1.9155	client_2	1.5	-4.875	reject	0	0.2885
344.502	1.9155	client_2	-2.5	5.125	accept	0	-0.2125
351.252	1.9155	client_1	9.5	1.125	accept	0	-0.2345
356.752	1.9155	client_2	-6.5	1.125	reject	0	0.1515
361.252	1.9155	client_2	-6.5	3.125	reject	0	0.2235
370.002	1.9155	client_2	-14.5	-2.875	reject	0	0.0715
375.252	1.9155	client_1	5.5	1.125	accept	0	-0.2315
380.252	1.9155	client_1	-10.5	-0.875	reject	0	0.2275
387.252	1.9155	client_1	-10.5	-4.875	reject	0	0.0365
392.252	1.9155	client_2	9.5	3.125	accept	0	-0.2015
399.502	1.9155	client_2	5.5	-4.875	accept	0	0.4985
408.252	1.9155	client_2	9.5	-4.875	accept	0	0.4525
413.752	1.9155	client_1	5.5	-0.875	accept	0	-0.0855
