onset	duration	normalized_rt	gains	losses	missing_trials	outcome
3.002	1.4186	-0.3526	-6.0	-5.0	0	accept
6.752	1.4186	0.0674	-2.0	-3.0	0	accept
10.502	1.4186	0.9584	-10.0	-5.0	0	reject
14.502	1.4186	-0.1706	-14.0	-7.0	0	reject
18.002	1.4186	-0.4016	-10.0	3.0	0	accept
28.502	1.4186	-0.2336	-6.0	1.0	0	accept
32.252	1.4186	-0.2036	6.0	1.0	0	accept
40.252	1.4186	-0.0866	-10.0	1.0	0	accept
44.752	1.4186	-0.3676	-10.0	7.0	0	accept
52.502	1.4186	0.2264	-14.0	-3.0	0	reject
59.502	1.4186	-0.3026	14.0	-3.0	0	accept
68.002	1.4186	-0.1656	-14.0	7.0	0	accept
71.502	1.4186	-0.2296	10.0	1.0	0	accept
81.252	1.4186	0.0534	-6.0	5.0	0	accept
86.252	1.4186	-0.6446	6.0	5.0	0	accept
92.002	1.4186	-0.3876	14.0	3.0	0	accept
96.752	1.4186	-0.2476	14.0	-1.0	0	accept
101.002	1.4186	-0.0756	6.0	-1.0	0	accept
107.002	1.4186	-0.3316	-10.0	5.0	0	accept
111.752	1.4186	0.3284	-6.0	-1.0	0	reject
116.252	1.4186	-0.4026	-6.0	-3.0	0	reject
120.502	1.4186	0.2794	10.0	-5.0	0	accept
127.252	1.4186	0.2054	-2.0	7.0	0	accept
130.752	1.4186	-0.0786	2.0	7.0	0	accept
135.002	1.4186	-0.4126	-2.0	3.0	0	accept
139.752	1.4186	-0.1296	-6.0	3.0	0	accept
149.002	1.4186	-0.0486	-6.0	7.0	0	accept
155.752	1.4186	0.4204	14.0	1.0	0	accept
160.252	1.4186	0.1294	-2.0	1.0	0	accept
165.502	1.4186	0.2364	2.0	-3.0	0	accept
169.252	1.4186	0.9154	6.0	-5.0	0	accept
176.502	1.4186	0.4314	2.0	5.0	0	accept
180.002	1.4186	-0.3106	14.0	5.0	0	accept
188.002	1.4186	0.8784	-2.0	-1.0	0	reject
194.002	1.4186	-0.0556	10.0	7.0	0	accept
202.002	1.4186	0.4684	-10.0	-1.0	0	reject
210.502	1.4186	-0.2386	10.0	5.0	0	accept
220.252	1.4186	-0.1396	-10.0	-7.0	0	reject
224.002	1.4186	0.0924	10.0	-1.0	0	accept
227.752	1.4186	-0.1556	-14.0	-5.0	0	reject
231.752	1.4186	-0.1386	-6.0	-7.0	0	reject
235.752	1.4186	0.8754	-2.0	-5.0	0	reject
241.002	1.4186	-0.3676	6.0	3.0	0	accept
244.502	1.4186	0.0574	-14.0	5.0	0	reject
248.252	1.4186	0.4554	10.0	-3.0	0	accept
254.252	1.4186	0.5524	-2.0	5.0	0	accept
258.252	1.4186	0.3504	14.0	-7.0	0	accept
262.252	1.4186	-0.0696	2.0	-7.0	0	accept
265.752	1.4186	0.3914	6.0	-7.0	0	reject
270.502	1.4186	-0.1596	-2.0	-7.0	0	reject
277.252	1.4186	-0.2086	10.0	3.0	0	accept
281.752	1.4186	0.5114	2.0	1.0	0	accept
285.502	1.4186	0.7344	2.0	-1.0	0	accept
293.002	1.4186	0.1324	2.0	3.0	0	accept
298.002	1.4186	-0.5126	6.0	7.0	0	accept
302.252	1.4186	-0.3096	-14.0	-1.0	0	reject
312.752	1.4186	-0.3586	-14.0	1.0	0	reject
316.752	1.4186	-0.4216	14.0	-5.0	0	accept
322.502	1.4186	-0.0896	10.0	-7.0	0	accept
329.002	1.4186	-0.0406	6.0	-3.0	0	accept
336.752	1.4186	0.0754	2.0	-5.0	0	reject
342.252	1.4186	-0.3336	-10.0	-3.0	0	reject
346.252	1.4186	0.0614	-14.0	3.0	0	reject
352.752	1.4186	-0.7036	14.0	7.0	0	accept
